driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
4,98416,95373,94749,94722,94685,94581,94399,94510,94967,94428,94168,94314,94000,94019,94187,94048,94103,93838,98955,194617,167312,158906,158537,159066,98627,96623,95436,94721,94912,104024,195180,168412,165053,160562,96943,95280,95263,94586,94402,94507,94024,93954,93847,93774,93536,93738,93796,93956,94154,94137,93828,93805,94693,95071,95037,96837
8,101019,96692,95816,95895,95693,95454,95518,95570,95803,95477,95312,95431,95460,94523,94659,94610,94970,95573,99852,177357,166550,158917,158582,159547,100068,96382,95810,95683,95218,111710,188114,166467,164389,160412,98687,96353,95920,95485,94998,95027,94976,94374,94478,94399,94235,94180,93887,93642,93313,93675,93360,93981,93341,93255,94292,93242
11.0,106758.0,98875.0,97853.0,102787.0,108135.0,97489.0,98524.0,96805.0,96883.0,97876.0,96370.0,96219.0,96218.0,96074.0,96203.0,96116.0,95587.0,103369.0,125781.0,109783.0,166173.0,162607.0,155827.0,155716.0,104081.0,99140.0,97593.0,103536.0,99276.0,102027.0,171424.0,165909.0,165805.0,159307.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13,106313,98699,97807,97573,97407,96879,96810,96986,96586,96392,95910,95887,95796,95591,95326,95462,95102,94897,99510,161871,165824,160573,159397,156931,100092,97434,96478,96491,97044,114197,174401,165688,165095,160327,98823,96077,94900,94935,94357,94507,94129,94136,94094,98367,115019,95433,95370,94953,94942,94977,94616,94593,94543,95125,94618,94728
14,102814,97418,96438,96254,96134,96284,95608,95725,95906,95494,95374,95413,95545,94995,94795,94834,98372,118475,111336,138170,166595,160785,158861,156984,99370,97437,97107,96470,96587,117223,184932,162928,164484,159705,100288,97893,96567,96058,96142,96229,96348,96623,95966,96974,98117,95906,95402,95442,95034,95103,95158,95017,94805,94585,94678,94678
15.0,106049.0,98249.0,97627.0,96966.0,96665.0,96676.0,96656.0,96608.0,96558.0,96039.0,95888.0,95897.0,95695.0,95664.0,95474.0,95347.0,99603.0,121526.0,129068.0,110002.0,166247.0,161221.0,157776.0,155266.0,102926.0,99257.0,97904.0,97295.0,96953.0,111413.0,180565.0,163344.0,165038.0,158012.0,101632.0,98188.0,98064.0,98010.0,97648.0,97602.0,97724.0,97798.0,98730.0,98665.0,98282.0,98463.0,97180.0,97063.0,96917.0,97816.0,98541.0,100415.0,105566.0,124484.0,132180.0,100000000.0
17,105399,97466,96889,96932,96833,96456,96402,96826,95983,95800,95649,95668,95857,95327,95077,95567,95360,94950,100280,165009,166693,159737,159625,157068,99802,97428,96948,96635,96360,116621,184234,162739,165679,159095,99758,97291,96549,96798,96829,96602,96785,96091,96324,96309,95247,95018,95453,94985,94947,95053,94799,94728,94271,94807,94698,94724
18,102256,97194,96451,96194,96510,95916,95640,95764,95813,95722,95311,95292,95142,94925,94824,94772,94819,99558,134294,138216,166449,159706,159803,156877,99512,97606,96940,96694,96829,116925,184187,163118,164724,158883,99896,97059,96877,96669,97290,96312,96678,96474,96063,96562,95915,96073,95686,95367,94980,94879,94976,94888,94766,94969,94848,94774
21,100527,96190,95807,95904,95493,95580,95334,95895,95609,95720,95528,95243,94959,94847,94597,94884,95151,95519,99604,176940,166960,158620,158264,160726,99503,96573,95394,95216,95173,112945,189603,166324,164420,160502,100059,96764,95802,95858,95301,95075,94747,94492,94545,94111,94625,94362,94465,94235,94424,94324,93803,98272,103777,93563,93616,93958
22,103345,97619,97105,96830,96535,96766,96015,96218,96272,95978,95731,95852,95531,95424,95130,95670,95571,95011,99951,165329,166508,158837,159803,158147,100277,97415,96925,96386,96216,107316,190618,165420,164240,160535,99874,97757,97381,96853,96827,96688,96620,96233,96358,98675,99023,102851,114513,96808,96768,97103,96942,97036,98762,96453,96366,100013
23,104716,97219,97112,96950,96808,96378,96670,96530,95983,95997,95579,95839,95698,95304,95132,95494,95286,95153,100265,164830,166974,159575,159562,157068,100073,97435,96864,96527,96291,112305,179571,164885,165533,160381,98168,95908,94854,94698,94392,94472,94193,94215,94155,94035,94117,94042,98349,112488,94499,94565,94767,94415,94446,94088,94059,94082
27.0,112605.0,99446.0,99526.0,100919.0,99265.0,99374.0,100095.0,100076.0,98939.0,98929.0,98098.0,98186.0,97850.0,98866.0,98199.0,102083.0,127832.0,100694.0,167728.0,166650.0,158394.0,158847.0,160763.0,120038.0,99628.0,98756.0,98431.0,99889.0,105450.0,170696.0,175726.0,162653.0,154868.0,103852.0,99784.0,98800.0,98573.0,99139.0,98761.0,99813.0,98973.0,98434.0,98238.0,97749.0,97643.0,97809.0,97534.0,97215.0,97517.0,97895.0,129652.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,110219.0,99645.0,98852.0,99061.0,98547.0,99253.0,97496.0,97928.0,97073.0,96843.0,96894.0,96961.0,96617.0,96560.0,96307.0,95877.0,96088.0,96021.0,102183.0,139348.0,165241.0,161376.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
31.0,101645.0,96587.0,95955.0,96031.0,95741.0,95785.0,95364.0,95568.0,95709.0,95212.0,95264.0,95343.0,95453.0,94885.0,94501.0,94587.0,95017.0,101997.0,137777.0,142468.0,166711.0,161010.0,157615.0,176340.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
32,107218,98870,97801,97903,96961,97063,96500,96493,97041,96888,96125,96112,95579,95495,95714,95350,95099,95358,99412,161736,164835,161818,157735,157317,100698,97134,96296,96255,96651,114418,174340,166020,164641,161201,97833,96275,95047,94980,94601,94587,94080,94232,93727,94292,97825,113423,94804,94685,94967,94666,94399,94614,94445,94773,94678,94447
33,109615,99705,98658,98222,98400,97915,97892,97429,97375,96879,96813,96890,96563,97103,101362,120173,97977,98756,105506,109840,166150,161143,161279,153585,105462,100399,101402,99956,100601,107398,165011,163024,166454,158557,100915,99063,98837,97963,97757,97603,97894,97713,97533,97596,97333,97835,98594,97863,98199,97188,97223,96651,97419,97591,97662,98340
35,108789,99573,98462,97922,97186,96965,96764,96668,96582,96334,96326,96277,95811,96232,95570,95638,95384,95622,102215,155920,165312,161493,158675,158794,105200,100284,97548,97945,97772,107965,179414,163537,164624,159355,104079,99553,97752,96829,96409,96358,96236,96998,97758,96813,97437,96726,95588,95307,95114,95124,94891,94796,94713,94724,95560,96672
38.0,110809.0,100302.0,99352.0,99115.0,99072.0,99037.0,98549.0,98501.0,98521.0,99407.0,98524.0,98185.0,98015.0,97815.0,97682.0,97731.0,102066.0,123426.0,100748.0,101426.0,163356.0,162348.0,156971.0,153692.0,104007.0,99302.0,98155.0,97644.0,97473.0,108276.0,185676.0,165766.0,162601.0,155492.0,103746.0,99836.0,98605.0,98666.0,98208.0,98625.0,98347.0,97899.0,98089.0,98231.0,97680.0,97635.0,97681.0,98858.0,97628.0,97405.0,97175.0,97393.0,97463.0,96894.0,98171.0,100000000.0
39.0,113522.0,99364.0,99479.0,99196.0,98939.0,98972.0,98659.0,99767.0,98889.0,98295.0,97944.0,97582.0,98024.0,97672.0,97458.0,97520.0,97398.0,102431.0,124227.0,100405.0,165458.0,162301.0,156445.0,154518.0,102399.0,98870.0,98113.0,97770.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
