driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52
832.0,125368.0,153062.0,142148.0,104573.0,102040.0,101176.0,100505.0,100878.0,100975.0,100754.0,100410.0,98896.0,121168.0,100062.0,100376.0,100685.0,99265.0,99178.0,99090.0,99099.0,99201.0,99536.0,99243.0,98776.0,98918.0,98697.0,99153.0,98965.0,99049.0,99303.0,99411.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
1.0,117101.0,154074.0,146869.0,101877.0,100474.0,99765.0,99293.0,99319.0,99567.0,99291.0,99481.0,99871.0,99349.0,99566.0,99357.0,99398.0,99470.0,99838.0,97846.0,116349.0,97274.0,97227.0,97501.0,97187.0,97358.0,97344.0,97695.0,97416.0,97093.0,97356.0,97149.0,97125.0,97465.0,132759.0,118039.0,98068.0,97600.0,109338.0,109591.0,103748.0,103864.0,101184.0,101160.0,129721.0,112659.0,111473.0,110676.0,110344.0,110625.0,110510.0,110997.0,112028.0
833.0,132449.0,151584.0,138970.0,106409.0,104842.0,104135.0,103597.0,103775.0,103646.0,103893.0,103732.0,105721.0,103790.0,103744.0,103247.0,103792.0,104081.0,103308.0,103340.0,103390.0,103128.0,103394.0,103349.0,102929.0,102859.0,102324.0,107637.0,102826.0,105161.0,104358.0,104081.0,116394.0,128564.0,113323.0,105100.0,114265.0,135690.0,113456.0,116531.0,116267.0,118391.0,125288.0,132965.0,123617.0,138075.0,115336.0,115244.0,117169.0,117692.0,100000000.0,100000000.0,100000000.0
3.0,119219.0,153686.0,145275.0,102375.0,100865.0,99849.0,99331.0,99198.0,99412.0,99506.0,99197.0,99759.0,99546.0,99541.0,99236.0,99702.0,99254.0,99598.0,99447.0,96975.0,118054.0,98303.0,98093.0,97403.0,97768.0,97547.0,97701.0,97736.0,97705.0,97649.0,97475.0,97549.0,100063.0,131650.0,116994.0,99113.0,99322.0,108709.0,107629.0,102769.0,101895.0,99183.0,101838.0,113679.0,133409.0,111281.0,111415.0,110889.0,111148.0,111083.0,111439.0,111223.0
4.0,123113.0,187796.0,112411.0,104983.0,104055.0,102241.0,101720.0,101751.0,101909.0,101628.0,101634.0,101828.0,102162.0,102008.0,102220.0,103334.0,100414.0,119992.0,100160.0,100539.0,100051.0,100120.0,100395.0,99942.0,99529.0,99520.0,99478.0,99159.0,99215.0,98883.0,99271.0,100023.0,123723.0,128397.0,100906.0,99559.0,109490.0,132013.0,109800.0,112309.0,110877.0,113076.0,118518.0,119757.0,119537.0,118530.0,116156.0,117246.0,116015.0,115577.0,116215.0,100000000.0
807.0,120017.0,153508.0,145027.0,103487.0,101657.0,100489.0,100194.0,100426.0,100456.0,99987.0,100015.0,100237.0,100461.0,100280.0,100272.0,100258.0,100086.0,100023.0,98233.0,118425.0,99433.0,99128.0,99105.0,98889.0,98982.0,98826.0,98577.0,98355.0,98494.0,98442.0,98732.0,98296.0,110367.0,128023.0,110212.0,98625.0,104557.0,108426.0,103678.0,101211.0,100119.0,102612.0,110175.0,138613.0,139912.0,113605.0,111954.0,111080.0,110834.0,111026.0,111209.0,111438.0
8.0,121009.0,153562.0,144363.0,103604.0,101856.0,100725.0,99954.0,100249.0,100776.0,99951.0,100027.0,100085.0,98948.0,118834.0,98954.0,99003.0,99208.0,99469.0,99536.0,98972.0,98984.0,98633.0,98768.0,98446.0,98051.0,98175.0,97860.0,98140.0,98020.0,97702.0,97493.0,97719.0,105991.0,128872.0,113353.0,99280.0,103230.0,109653.0,126361.0,108769.0,110433.0,108774.0,112005.0,118091.0,128025.0,119406.0,115660.0,133667.0,110285.0,110799.0,111756.0,100000000.0
13.0,114061.0,155792.0,147274.0,101141.0,100272.0,99515.0,99778.0,99701.0,99408.0,99646.0,99434.0,99459.0,99614.0,99471.0,99298.0,99608.0,99637.0,99557.0,99352.0,97901.0,118445.0,97691.0,97663.0,97699.0,97548.0,97466.0,97576.0,97746.0,97580.0,97653.0,97485.0,97508.0,97710.0,132355.0,118235.0,99265.0,98935.0,107451.0,108212.0,105684.0,104245.0,102580.0,105550.0,120875.0,135965.0,112623.0,111887.0,111411.0,111407.0,111962.0,112649.0,113588.0
815.0,124438.0,153011.0,142817.0,103858.0,101850.0,100742.0,100452.0,100291.0,101618.0,100546.0,100125.0,100239.0,100349.0,100381.0,100155.0,100274.0,100212.0,99970.0,99952.0,98871.0,119404.0,99641.0,99379.0,99309.0,98466.0,98938.0,98667.0,99124.0,99280.0,98766.0,99545.0,100132.0,117229.0,126687.0,109983.0,99298.0,107695.0,109596.0,105071.0,102912.0,102712.0,103040.0,113142.0,147338.0,139676.0,113513.0,112786.0,115303.0,113353.0,113087.0,112508.0,100000000.0
817.0,127470.0,152993.0,140362.0,104842.0,102341.0,101296.0,100506.0,100499.0,101008.0,100763.0,99119.0,119861.0,100463.0,99940.0,100486.0,104488.0,107465.0,105090.0,104417.0,103380.0,141451.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
