driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
2,97337,86530,87028,87277,87991,87401,87454,87571,87461,87634,88045,87604,87734,87884,87667,87556,87282,92152,109660,86341,86703,86423,86193,86178,86219,86188,87090,86114,86234,86419,87519,85961,85888,85958,85912,90539,109555,86487,88555,86182,86038,87279,86057,85867,85942,86149,86061,86007,86073,86125,86475,85960,86069
8.0,92218.0,87430.0,88087.0,87371.0,87423.0,86934.0,86773.0,86761.0,86857.0,86499.0,86687.0,86599.0,86308.0,86305.0,86243.0,86190.0,86037.0,86134.0,86086.0,85896.0,86016.0,85684.0,85276.0,85520.0,85369.0,85316.0,85251.0,85664.0,85219.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
11.0,100676.0,89588.0,89051.0,88666.0,88922.0,88456.0,88191.0,88420.0,88422.0,96909.0,88703.0,88482.0,88338.0,88157.0,88215.0,88220.0,89600.0,91097.0,88077.0,87750.0,88984.0,88269.0,87629.0,88501.0,87583.0,87692.0,87938.0,88945.0,87341.0,87263.0,88801.0,86961.0,87269.0,87773.0,91923.0,111929.0,86616.0,86520.0,86619.0,86307.0,86325.0,86474.0,86195.0,85994.0,85818.0,86136.0,86074.0,86157.0,85798.0,85651.0,85413.0,85392.0,100000000.0
13.0,98833.0,88692.0,88506.0,88294.0,88565.0,88212.0,88087.0,88740.0,88246.0,87845.0,88023.0,87770.0,88031.0,87936.0,88816.0,87856.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
14,105188,120761,88389,86858,86830,86572,86577,86556,86792,86705,86635,86897,86881,86822,86482,87629,86557,86849,87121,86475,86111,85900,85976,85666,86997,86055,85857,86104,85705,86030,87230,86170,85881,86309,85595,85999,89615,108405,85861,85429,86290,85633,85092,85169,85291,85981,86518,85632,85613,85721,85262,84962,85395
15,98074,87843,86877,86764,87390,87160,87274,87478,87497,87849,88228,87490,87741,87656,87697,87751,86977,87486,87169,87282,87530,91580,111748,87568,86676,86410,86513,87101,86338,86323,86956,86635,86839,86204,86105,85904,85916,85828,85963,85994,86127,85870,86006,85920,85616,85493,85516,85368,85635,85729,86015,86726,88366
17.0,100737.0,91075.0,88897.0,88393.0,88282.0,88675.0,88721.0,88159.0,88158.0,88227.0,88144.0,87532.0,87403.0,87261.0,87166.0,88747.0,87847.0,87369.0,87104.0,87493.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18,98874,87549,88507,87086,87736,87439,87207,87192,87304,87202,87527,87486,87632,87647,87714,87431,87576,87557,86879,86774,87446,87235,86569,91064,111243,86047,86475,87251,86455,86813,86932,86569,86897,88179,86635,86771,86870,86751,86608,86668,88549,86598,86389,86176,86017,86325,86139,85934,85849,85850,85936,85912,86281
21,100182,89367,88341,88797,88214,88131,88116,88331,88116,88151,88066,87925,87839,87709,87824,88719,87776,87500,86840,86926,86736,86799,87071,86963,86945,86653,86970,87205,86740,86696,86780,86719,86161,87706,86583,86039,90408,110096,86058,86190,85994,85847,85922,85525,85862,86116,86264,85888,85463,85746,86810,85834,85215
22,89893,86554,85612,86484,84345,84229,84142,83937,84023,83997,84215,83934,83769,84160,83657,83937,84554,84207,88752,108565,84534,84297,84010,84183,85412,84172,83998,84448,84524,83908,84278,84574,83937,83895,85082,84507,89117,109008,85492,85573,85599,85973,85883,85664,86444,86862,88212,90831,88011,87368,89099,90150,87971
