driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
1,102306,123482,118916,82609,81053,80556,80370,80430,80531,80546,80321,80551,80522,80421,80699,80406,80617,80639,80759,81127,81307,81382,81697,81838,82720,119673,111989,134328,114768,113544,81994,80249,79713,79361,79593,79732,79677,79568,79824,79742,79686,79542,79823,79623,79674,79875,80050,79768,79912,80048,80074,80139,79833,79783,79823,79693,80557,80123,80624,80702,80799,80961,80251,79982,82240,80429,81067,80580,80242,80506,80941,81114,82025,82344,81166,81096,80954,81262
3,101206,123788,119248,82211,81242,80461,80312,80562,80317,80537,80082,80242,80365,80646,80369,80623,80364,80614,81411,80906,81415,81508,81504,81978,83058,110920,118968,135670,114712,114426,81517,80578,79425,79508,79462,79765,79569,79717,79783,79823,79585,79513,79636,79765,79721,79899,80015,79647,79525,79841,80337,80563,79662,79774,79774,79659,80626,80172,79957,80291,82074,81133,79649,79638,79951,80292,80008,80093,80071,80507,80945,81923,80895,80544,80886,80451,80183,81644
4,107555,123569,115572,84343,82251,81962,82053,81910,81484,81489,80853,81212,80922,81093,81345,81193,80880,80944,81090,81295,81487,81161,81208,81583,81851,115025,107848,130707,114558,112954,83138,81989,81072,80912,80463,80399,80265,80033,80054,80348,80115,80235,80900,80443,80192,80168,80677,80191,80779,80360,80140,80653,80126,79727,80271,80176,80783,80493,80258,80252,81876,81607,80618,81606,81154,80591,80692,80247,80264,81839,81144,81072,81140,81846,81053,81962,81608,82785
8.0,105609.0,123398.0,116861.0,83236.0,81435.0,80997.0,81166.0,81014.0,80793.0,80900.0,81396.0,81468.0,80609.0,80772.0,81032.0,81085.0,81385.0,81274.0,81062.0,81756.0,81578.0,81872.0,81872.0,82126.0,82293.0,111399.0,111469.0,143719.0,114099.0,111067.0,84861.0,83834.0,84606.0,82318.0,83978.0,80822.0,80497.0,81453.0,81244.0,81448.0,80970.0,80996.0,81467.0,81415.0,81649.0,81896.0,81264.0,81793.0,81210.0,80972.0,81089.0,81708.0,81662.0,81710.0,85703.0,83280.0,81571.0,81491.0,82002.0,83110.0,82294.0,80521.0,80636.0,80148.0,80470.0,80716.0,80674.0,81480.0,83707.0,81851.0,82280.0,86768.0,133714.0,83450.0,78479.0,78736.0,80330.0,100000000.0
13.0,116563.0,122027.0,112299.0,87752.0,83712.0,83810.0,84000.0,82476.0,82895.0,84941.0,82359.0,81904.0,81887.0,81828.0,82006.0,82192.0,81885.0,81688.0,81234.0,81605.0,81697.0,81513.0,81476.0,81606.0,84806.0,98807.0,96556.0,129857.0,114785.0,112360.0,83578.0,82224.0,81606.0,81470.0,81175.0,80961.0,81060.0,81485.0,81427.0,80783.0,81082.0,81369.0,81601.0,81992.0,98715.0,84090.0,80661.0,80314.0,80831.0,80945.0,80639.0,81593.0,81383.0,82129.0,83916.0,84015.0,81799.0,81683.0,81779.0,82385.0,82637.0,81372.0,80609.0,80809.0,83059.0,84830.0,83000.0,80722.0,81202.0,84921.0,81354.0,80952.0,82188.0,81537.0,81861.0,83122.0,84091.0,100000000.0
16.0,145066.0,104523.0,107029.0,88976.0,85705.0,84913.0,85215.0,84680.0,83785.0,83416.0,82892.0,81906.0,82323.0,83653.0,84135.0,84987.0,82177.0,81945.0,81785.0,81888.0,82426.0,82138.0,81761.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,113876.0,122487.0,113218.0,85968.0,84030.0,84348.0,83076.0,82247.0,82769.0,82121.0,81681.0,82030.0,81892.0,81958.0,82172.0,81797.0,81755.0,82047.0,81988.0,81710.0,81948.0,81555.0,81840.0,81478.0,101660.0,99884.0,98484.0,118633.0,115007.0,112164.0,84517.0,84173.0,82556.0,82090.0,81556.0,81264.0,81968.0,81546.0,81698.0,81276.0,81192.0,81047.0,81690.0,81498.0,81431.0,81059.0,81619.0,81119.0,81861.0,81424.0,81477.0,81435.0,81482.0,81551.0,81308.0,81468.0,82797.0,81344.0,81347.0,81747.0,82664.0,82014.0,81632.0,81921.0,81804.0,82244.0,82200.0,83505.0,81761.0,83908.0,82322.0,84642.0,81645.0,86347.0,83645.0,84228.0,83927.0,100000000.0
20.0,104210.0,122788.0,119505.0,161140.0,94569.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
154.0,137410.0,109291.0,109800.0,88741.0,85847.0,84841.0,85158.0,84581.0,86114.0,83527.0,83705.0,83550.0,84215.0,83440.0,83734.0,83477.0,83518.0,83507.0,83269.0,83347.0,83780.0,83161.0,104376.0,85733.0,97663.0,110565.0,105601.0,86546.0,84855.0,98297.0,83788.0,83285.0,84516.0,82899.0,84245.0,84403.0,84016.0,83889.0,83095.0,81229.0,81186.0,81332.0,81469.0,81135.0,81119.0,81119.0,81743.0,81181.0,81480.0,81810.0,82040.0,81478.0,80979.0,81326.0,81153.0,82237.0,81899.0,81677.0,82189.0,89483.0,83106.0,81724.0,81439.0,83570.0,81097.0,81387.0,81530.0,81439.0,82328.0,82490.0,82588.0,84009.0,82814.0,83242.0,83033.0,82746.0,83003.0,100000000.0
155.0,121226.0,119814.0,111720.0,87724.0,84257.0,84610.0,83727.0,83477.0,83186.0,82832.0,84967.0,82922.0,82619.0,82851.0,82675.0,82425.0,83051.0,82540.0,82593.0,83785.0,82800.0,83311.0,82951.0,83173.0,106538.0,100412.0,88361.0,100951.0,115244.0,111051.0,85395.0,83739.0,84516.0,82616.0,86162.0,84261.0,84133.0,83860.0,86062.0,84980.0,84188.0,84266.0,83862.0,84105.0,84634.0,87162.0,84279.0,85671.0,86738.0,84249.0,84334.0,84634.0,84512.0,84650.0,85775.0,89778.0,84800.0,85496.0,88637.0,91499.0,90519.0,105213.0,90914.0,82735.0,82872.0,84081.0,83814.0,83690.0,83418.0,84167.0,84137.0,86502.0,83254.0,87424.0,86757.0,100000000.0,100000000.0,100000000.0
