driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
1,106379,103405,103246,103137,103127,103142,103050,102942,102980,102698,102741,102532,103237,102789,102615,102505,102519,102797,102537,102604,102421,102753,102625,104265,121683,101734,102220,102202,102832,102979,102599,102338,102243,102389,102299,101964,101928,101939,101988,102012,101722,101605,101938,101974,101712,101621,101563,101831,102295,101628,101473,101752,102487,102185,103780
4,113969,107148,105895,105576,105504,105598,105636,105197,105193,104984,104943,104864,105061,105317,105329,105474,105268,105178,104982,105037,106907,123859,103913,104379,104324,103858,103712,104133,103916,103596,103520,104237,104207,103979,103732,103709,103583,104026,103105,103338,103742,103465,102880,102337,102203,104502,103952,106499,104230,103559,102554,103623,104353,101669,inf
8,109340,104505,103998,103935,104023,103402,103465,103883,103591,103196,103317,103370,103344,103262,104938,123422,102779,103457,103479,103182,103395,103381,103215,103113,103189,102728,103087,103314,103205,103182,103022,102860,103224,103167,102782,103381,103013,103007,103034,102819,102573,102537,102545,102745,102576,102886,102438,102792,102378,102447,102450,102623,102338,102538,103576
13,113450,106972,105588,105561,105595,105420,105106,105147,105219,105315,105165,105131,105079,105262,105519,105289,105361,105132,105028,105066,104978,106653,125838,104400,104521,104367,104266,103990,103943,103838,104014,104225,104220,104005,103858,103642,103649,103535,103445,103250,103054,103385,103457,103266,103026,106962,103437,103104,103549,103107,103179,103074,103467,103048,inf
20,107471,103632,103689,103422,103319,103156,103198,103019,103288,103045,102757,103002,103293,102932,102995,102945,103008,102888,102923,105045,122648,103806,103191,103229,102945,103037,102781,102636,102623,102881,103238,102983,103330,103414,103125,102884,102531,102191,102423,102291,102249,101959,102182,102316,101842,101985,101849,101812,101545,101244,101668,101243,101222,102292,100770
154,115433,107792,106431,105777,105726,106921,106225,106034,106935,105783,105339,105453,105043,105107,104958,104734,104630,104596,106145,105961,105047,106473,104821,104391,104751,104534,104328,104556,104281,104289,104464,106363,124566,103369,103227,103321,102943,102905,106400,103551,103144,102869,103279,103107,103113,103055,103287,102930,102636,102514,102437,102526,103529,105079,inf
807,111156,105112,104602,104510,104769,104513,104375,104269,104014,104097,103977,104107,103922,104141,104121,103945,105707,132210,104925,104614,103790,104173,103824,103627,103769,103781,103739,103413,103684,103843,103806,103837,103981,103741,103733,103840,103344,103096,103239,103253,102812,102581,102730,102662,102851,103006,102740,102748,102813,102981,102997,103042,102376,102927,103910
815,112161,106008,105468,104822,104730,104685,104329,104372,104663,104676,104799,104517,104620,104766,104930,106612,123897,104388,105179,106042,105107,104579,104142,104167,103819,103854,103894,104248,104274,104011,104352,103902,104266,103654,103192,103145,103173,103190,103130,102921,102948,103169,103198,102972,102789,102822,102768,102867,102821,102788,102933,102689,102757,102715,103204
817,108493,104414,103736,103442,103432,103216,103242,103176,103091,103362,103245,103337,102757,102984,102975,102839,103204,103096,105339,124766,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
822,105087,103166,103353,103360,103011,102826,102825,102861,102988,102770,102522,102634,102947,102706,102822,102457,102547,102475,102439,102559,104816,122180,103054,102204,102296,102448,102091,102229,102852,102676,102394,102236,102317,102790,102142,102043,101867,101942,102218,101811,101577,101406,101965,102316,101576,101766,101533,101907,102396,101522,100750,100650,101007,102045,104685
825,120490,108699,107403,106760,107197,106957,106344,106324,106243,106421,106297,105420,105653,105314,106773,105818,105491,105370,105296,105502,105653,108427,124783,104938,104785,104990,104948,107108,105242,104898,105060,104541,104706,107157,104641,104755,104395,104497,106834,107053,104368,104266,104196,104280,104781,104348,104038,104303,104171,103928,104138,103934,104164,104285,inf
828,119223,109292,107167,107085,107029,106905,108109,106987,106357,106589,106595,106827,106436,106114,106449,107134,107493,106330,106536,106062,106219,105953,105647,105571,105633,105598,105719,105402,104966,107442,125365,108176,104360,104991,103686,103567,103830,103616,103647,103953,104288,104318,104382,104748,104475,104372,104764,104660,104245,104361,104930,104313,104518,104092,inf
830,110038,104764,104019,103926,103974,103537,103970,103814,103616,103302,103251,103540,103236,104929,123238,103259,103465,103427,103285,102830,103482,103480,102851,103091,103173,102913,103158,102978,103177,103263,103013,102794,103260,103056,102987,103011,103266,103252,102656,104326,103230,102133,102028,102526,102312,102549,102475,102529,102601,102457,102749,102458,102374,102481,102822
832,114443,107292,105970,105613,105639,105507,105605,105460,105451,105088,105013,104929,105125,105087,104960,105312,105208,105305,104859,105127,104849,104508,103897,103554,103643,103378,103443,103421,103620,103565,105812,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
