driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,84976,75390,75883,76270,75645,75583,75452,103762,74379,75133,74543,74458,74612,76242,75957,74362,74154,73923,73693,73295,73764,79071,93150,73677,74015,74114,74334,74614,74409,74808,75025,74440,74684,74547,73446,78490,93245,73429,73499,74258,74280,73823,74331,74066,74498,74239,74120,73994,74337,74200,73589,73242,73385,73756,73162,78420,91261,72506,73160,73029,73666,73443,73355,73371,73090,73046,73227,73223,73179,73621,inf
2,83938,76009,75974,76132,75467,75916,76969,75224,75170,75041,75405,74952,74765,74496,74734,74945,74591,75521,74316,74025,74057,74503,74881,74715,79721,95813,74906,74753,75291,74949,75638,74641,75410,75092,74665,74718,74802,74733,74521,74092,74605,74009,74207,74338,73996,74126,73844,74051,74136,73991,78279,93895,73452,73709,74136,74023,74116,75148,74668,74381,77656,74614,74416,74550,74186,74125,74119,75139,74713,74781,75687
3,85617,77051,76384,75737,75814,75696,75798,75624,75510,75221,75115,74856,74569,74509,74769,74798,74980,74402,74799,74485,74249,74162,78637,98406,74706,74955,75031,75008,75349,75462,74911,74710,74784,74588,74963,74357,74387,74650,74443,74171,74461,74056,74119,74372,73874,74378,73829,74000,74344,73682,73537,73215,73209,77763,96331,73159,73344,74679,74494,74344,75086,73553,73510,73307,73492,74419,75602,75909,73667,73245,73475
4,81788,75928,76013,75564,75212,75158,74818,74806,74949,74596,74697,74333,73851,73767,73834,73571,73516,73545,73722,73842,73218,79250,97172,74414,75283,74735,74619,74612,74919,74811,74828,75419,75984,74946,74698,74709,74312,74787,74384,74501,74717,74524,74324,74293,74462,74336,74582,74590,75459,74837,75270,80038,94361,74967,74160,73618,73461,73210,73150,73510,74269,74287,74024,73962,73924,73680,73735,74657,75054,75875,77842
5,134479,115322,77207,77405,75965,76002,76484,75885,76194,76631,76581,75763,78916,77411,78695,75980,75542,76031,75931,75942,75946,75581,75828,77033,75664,75204,75079,75793,75296,75190,74891,75300,75293,75317,75730,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
6,89310,78057,77447,76995,77307,76833,76580,77351,76679,76435,76008,76433,76743,78233,76089,75514,75930,74915,75137,74951,74466,74722,74681,76232,74964,75499,75000,74622,74473,74904,81138,104396,76241,75099,75579,75181,75048,75080,75046,75831,75105,75840,75290,74736,74871,74933,74516,75065,74712,74292,74333,74334,74667,74041,73881,73617,74382,73838,75213,74170,80384,96266,73543,73530,73297,73204,73180,73302,73116,73178,inf
8,81067,75225,75722,74708,74165,74565,74271,74265,74159,74140,74112,73672,73339,73159,73076,73212,73205,72994,73663,72665,78423,96677,74572,73887,75669,73987,73944,74176,74077,73778,73544,73722,73724,73659,73828,73503,73548,73553,73508,73210,73186,73450,73195,74057,73703,73763,73194,73547,73181,73497,72736,72790,77733,93251,74150,73876,74070,74205,74208,73964,74211,73336,73072,73315,73512,72445,73434,73350,73560,73526,75380
9,82983,75956,76062,75911,75515,75619,75550,74921,74769,74677,74741,74434,74085,74156,74190,73902,74031,73424,78386,94829,73538,74452,74225,74235,74471,74347,74140,74166,74831,74624,74693,75099,74446,74398,73895,74187,73927,79473,92710,73897,74944,73983,74748,74546,74473,74312,74270,74596,74608,74313,73970,73823,74037,73781,73835,73561,73557,77990,91797,74087,72686,73422,73835,73932,74546,74654,75568,75931,76401,76175,75951
11,87901,77462,77608,76975,77284,77070,76754,76823,76706,76599,76706,76382,77926,78024,78085,76580,76374,75650,75961,75770,75463,75447,75671,75642,80948,100106,76269,75311,75079,75361,75797,75278,75119,76661,78313,75469,75889,75567,74914,75093,75373,76813,75133,79959,98239,75404,75088,78180,75622,75302,75303,76077,78587,75594,75512,75695,75390,75863,78503,76066,76194,76046,76446,77023,75353,75337,75389,75247,77474,inf,inf
13,80237,75409,75574,74347,74675,74453,73966,74074,73909,73969,73887,73932,73256,73118,73054,73475,72958,72932,73295,77812,96661,73635,73742,74111,74662,74179,73854,73810,74083,73851,73939,73854,73683,74321,73967,73658,73422,73595,73289,73183,73290,73172,73107,76071,73649,73301,73242,73246,73253,78145,94276,72965,72987,75037,75257,74296,73399,74242,73472,73854,74018,74385,73388,72967,73165,73092,72854,75049,72725,74444,72584
