driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
817,145733,133279,129882,128382,128107,128027,131643,111768,116852,104658,98140,97896,97561,96677,95946,95784,95312,95150,94875,94360,96195,96578,111693,95590,90181,89962,90120,91344,90874,91085,91683,116435,93994,90001,95391,117515,94932,84236,82930,82560,81322,80749,81137,80756,80527,80167,80140,80083,79806,86202,96372,80341,79398,79489,79248,80150,79243,78990,78998,79522,78504,78514,78341,79484,79046,78387,78294,87678,86161,78352,78501,79520,79564,79661,78902,78805,80996,81704
821.0,163812.0,128954.0,127787.0,128938.0,128547.0,129798.0,125245.0,115050.0,116188.0,107265.0,101586.0,100728.0,99552.0,99695.0,98891.0,114901.0,101039.0,95580.0,95601.0,95071.0,95485.0,95096.0,93725.0,92682.0,93810.0,92318.0,91379.0,89713.0,90385.0,90317.0,92859.0,110961.0,98796.0,90274.0,109345.0,109739.0,89054.0,86002.0,86045.0,83937.0,87347.0,85868.0,84456.0,83632.0,83484.0,82378.0,82473.0,81502.0,88386.0,100519.0,87054.0,81585.0,80410.0,80600.0,82112.0,100309.0,81654.0,79992.0,79950.0,79820.0,79656.0,79393.0,79928.0,79621.0,79625.0,79581.0,94075.0,80284.0,79131.0,79438.0,79852.0,79601.0,80296.0,80015.0,81000.0,85666.0,99677.0,100000000.0
822.0,160411.0,130356.0,127629.0,128668.0,128603.0,130312.0,125546.0,115536.0,116351.0,106774.0,101286.0,100721.0,99945.0,99290.0,117941.0,102125.0,100112.0,98958.0,100674.0,99418.0,99057.0,97417.0,97665.0,96776.0,96130.0,94698.0,94838.0,94145.0,93895.0,111223.0,98771.0,94780.0,90438.0,94749.0,117245.0,92310.0,86622.0,85162.0,85750.0,86519.0,83290.0,83297.0,86864.0,82023.0,81725.0,81322.0,80781.0,81052.0,108387.0,91790.0,81223.0,80384.0,79984.0,79912.0,79509.0,79493.0,79659.0,79385.0,79460.0,79935.0,80104.0,80147.0,79761.0,79539.0,79339.0,79223.0,92626.0,79490.0,80109.0,79894.0,79552.0,79266.0,79355.0,79572.0,80502.0,82906.0,95889.0,100000000.0
825.0,177269.0,121072.0,127581.0,129045.0,127590.0,129899.0,140128.0,121448.0,115333.0,102919.0,101711.0,100327.0,100002.0,99860.0,99013.0,99068.0,100528.0,98773.0,100385.0,122636.0,150766.0,102944.0,95064.0,93519.0,91575.0,90521.0,89802.0,90103.0,108325.0,101747.0,91554.0,137808.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
826.0,292561.0,202609.0,107215.0,104798.0,114071.0,120602.0,137289.0,115988.0,102561.0,102007.0,99849.0,98451.0,100939.0,97895.0,98319.0,99416.0,98247.0,99375.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
828.0,179274.0,120865.0,127028.0,128791.0,128263.0,129433.0,123605.0,117366.0,114173.0,107410.0,122550.0,104901.0,99375.0,98169.0,97523.0,97881.0,99513.0,98614.0,98806.0,100105.0,96922.0,97410.0,97775.0,96319.0,96662.0,94618.0,94742.0,94262.0,111916.0,119461.0,97174.0,96141.0,89306.0,102271.0,112156.0,90011.0,97047.0,84584.0,83942.0,85545.0,84669.0,85165.0,83435.0,83636.0,82080.0,81923.0,82528.0,86341.0,130035.0,88080.0,81342.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
830.0,193559.0,112790.0,126875.0,127589.0,127632.0,129271.0,122544.0,118181.0,114556.0,106238.0,101977.0,116981.0,100979.0,97621.0,98130.0,97998.0,100129.0,98614.0,98341.0,92859.0,92649.0,93212.0,93223.0,90853.0,92766.0,92197.0,91487.0,90185.0,90280.0,91130.0,108653.0,97085.0,89525.0,86563.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
831.0,195713.0,113921.0,125165.0,127491.0,127987.0,129345.0,121293.0,137327.0,115891.0,102322.0,101697.0,99111.0,98824.0,99188.0,99095.0,100306.0,100618.0,98707.0,99000.0,101455.0,97192.0,97008.0,97653.0,96236.0,96588.0,94648.0,94869.0,94676.0,93799.0,93126.0,94736.0,113427.0,101656.0,99903.0,116291.0,99595.0,89566.0,91562.0,88992.0,85345.0,84918.0,84951.0,83622.0,83386.0,82186.0,81889.0,82656.0,135357.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
832.0,151866.0,134476.0,129286.0,128273.0,129260.0,128618.0,127839.0,114070.0,116570.0,106146.0,99776.0,99955.0,99166.0,98737.0,97110.0,97455.0,97501.0,97146.0,96471.0,96389.0,114731.0,99637.0,93560.0,92457.0,92301.0,91886.0,90956.0,90826.0,91952.0,91570.0,111995.0,98030.0,89618.0,86643.0,104043.0,111003.0,87001.0,89762.0,83404.0,82386.0,82534.0,83472.0,86619.0,81441.0,80242.0,82091.0,81983.0,81740.0,81473.0,99450.0,86999.0,80720.0,80408.0,80837.0,80681.0,79627.0,80493.0,81771.0,81210.0,80714.0,80249.0,80104.0,80297.0,80072.0,79332.0,79604.0,87669.0,88101.0,79793.0,78519.0,80093.0,79577.0,79510.0,79252.0,80822.0,81697.0,81730.0,100000000.0
835.0,182427.0,118474.0,127365.0,128730.0,128510.0,129584.0,123150.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
836.0,191506.0,113665.0,127129.0,127380.0,128304.0,129210.0,123406.0,119992.0,113638.0,107954.0,104840.0,102314.0,100985.0,100387.0,99564.0,99091.0,101865.0,99039.0,101146.0,98658.0,98951.0,97898.0,97509.0,96253.0,96731.0,94744.0,94803.0,94015.0,93903.0,93794.0,111705.0,101233.0,92483.0,100641.0,115328.0,96339.0,89911.0,88804.0,86146.0,85242.0,85632.0,91131.0,86536.0,84321.0,83610.0,82771.0,82776.0,82939.0,103568.0,85252.0,83575.0,84412.0,82215.0,84217.0,82818.0,82204.0,84778.0,81597.0,80824.0,80372.0,80895.0,80633.0,80687.0,80783.0,80507.0,94805.0,81373.0,80684.0,81305.0,80779.0,80553.0,80691.0,81058.0,82030.0,86615.0,99352.0,100000000.0,100000000.0
837.0,187541.0,115449.0,128330.0,127365.0,128004.0,129537.0,123626.0,117745.0,114807.0,109306.0,123988.0,107025.0,101045.0,99956.0,99618.0,99518.0,98697.0,97601.0,97650.0,99643.0,97779.0,96446.0,95551.0,94781.0,96596.0,93712.0,92196.0,93501.0,93587.0,96477.0,92631.0,91093.0,93015.0,111319.0,121512.0,110891.0,103758.0,98128.0,91710.0,89537.0,88344.0,90440.0,94995.0,89830.0,88321.0,93421.0,104289.0,104785.0,89951.0,85803.0,88103.0,83636.0,82940.0,83105.0,83474.0,81744.0,81151.0,80793.0,82795.0,82295.0,80936.0,80967.0,80710.0,81150.0,93729.0,80392.0,80162.0,80493.0,80502.0,79868.0,82086.0,88272.0,86970.0,84657.0,100000000.0,100000000.0,100000000.0,100000000.0
