driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,177228,135927,105372,101924,98627,97669,97367,97302,97613,96100,96006,96250,96184,96125,96307,97431,95291,95460,95637,95196,96321,97210,95627,94468,94324,95714,100293,124945,95184,95773,96408,96341,96346,96022,96043,100373,118834,92869,93232,93405,94095,94073,94007,94108,93549,93363,93347,93216,91871,91092,90370,89721,89846
2,169287,140030,107250,100572,98551,97143,97538,97065,96780,97075,97568,97017,97201,98436,96921,97717,97006,96600,97310,96632,97068,97055,97465,97908,96698,97316,96554,96883,102106,125980,95302,95618,95675,95451,95612,95337,94775,95442,95806,95142,94451,93896,94175,93242,93643,92988,92805,92295,92013,91501,90975,90559,89807
3,160113,146731,101842,98067,97159,96646,97211,96753,96759,96445,96921,97409,99796,97828,98083,97241,96851,96789,97246,97232,96857,97103,96792,97811,96664,97036,97522,101666,130380,97486,97627,97746,101484,123837,95570,95261,96646,96070,95744,95703,95003,94841,94572,94484,94252,93313,93199,92980,91732,92069,90983,90555,90019
4,164910,143224,104303,99425,97596,97533,96933,97169,95602,97382,97438,97221,96600,97967,97752,97326,98076,97474,98717,96435,99082,96925,97490,97342,96945,97180,96694,96920,96125,100723,128229,95804,96218,94855,95447,95456,94829,96021,94979,94581,94644,94497,93990,93753,93304,92913,92330,91855,90820,90587,89961,90820,90995
5,157934,148498,98357,97241,96647,95780,95593,95542,95316,95606,95391,96129,96367,97360,96252,95779,95883,95984,95972,96617,96073,100622,125444,96559,96403,96349,96434,96288,96154,96013,95936,95458,95391,100303,122735,94449,94192,94500,94289,94036,94295,93952,93989,93758,93518,93111,93009,92935,92205,91133,91293,90632,90300
6,182734,138171,102016,101383,99442,98347,98516,99573,97771,98239,98354,98998,98081,97794,98133,97909,97900,97639,97611,97816,97449,97228,97037,97188,96981,96911,96669,96838,96600,96679,101371,125359,95549,95084,95061,95786,96382,95507,94773,94979,95034,95217,97169,93531,93418,93228,92883,93882,92564,95345,90728,90437,90215
7.0,322148.0,101275.0,102988.0,100053.0,96486.0,98367.0,97519.0,97139.0,97159.0,96193.0,97198.0,96873.0,95881.0,96103.0,97240.0,95903.0,95937.0,95796.0,96260.0,96743.0,102327.0,124949.0,96452.0,96100.0,95866.0,96171.0,96300.0,101536.0,127520.0,97023.0,96553.0,96657.0,98291.0,94467.0,94994.0,95026.0,95230.0,94985.0,94958.0,95171.0,95016.0,94564.0,94772.0,93758.0,93284.0,93157.0,92998.0,91564.0,94359.0,90595.0,90098.0,89258.0,100000000.0
8,175150,135081,107705,101596,98643,97342,97671,97497,96559,96750,98345,96635,97565,97101,96514,96890,97034,96569,96913,97067,96579,97265,97172,96544,96828,102174,120647,94868,95397,96090,95222,95353,95328,95360,101544,125008,95149,95674,95115,94764,94576,95111,93478,92733,92595,91691,93617,90130,89844,89639,89649,89144,88047
9,170741,138827,105149,99679,98062,96976,97659,97115,96877,97201,96960,97243,97721,97442,97418,97701,97862,96777,97951,97119,97164,97088,97135,96991,96833,97150,96663,97010,96086,96124,95842,95862,95680,100060,126060,95093,94418,94379,94606,94368,94441,94088,93820,93408,92931,92366,92541,92156,92290,90782,91097,90298,90655
10,167040,141582,103554,100513,97572,97263,100866,96885,96612,97103,97680,96725,97566,97347,97403,98600,96924,96672,96181,95920,95748,95768,95806,96094,101277,126368,97304,97030,98080,97747,97469,96854,101160,121414,95974,94684,94525,94579,94500,95583,94068,94956,93808,93282,93571,93934,93914,93951,91661,93835,90838,90644,89948
12,179602,136351,105039,102539,99636,98192,97920,97941,98318,98879,98068,98640,98589,97659,98480,97630,97783,97492,97252,97294,97037,97000,96860,97990,96691,97584,96379,96933,95839,96248,95573,96885,95530,96039,95413,101260,127230,94381,94552,93866,94755,93505,94024,93821,93761,93999,93757,93436,92341,91557,91213,92258,90918
13,161088,145996,102759,98673,97084,96414,96580,96596,96595,96638,96551,97408,97393,100171,94955,94950,95304,94789,94940,94457,94869,100002,122852,96776,96701,97340,96741,97019,97099,96943,96306,97557,101807,122118,95907,93601,94267,95312,95280,95807,94258,94038,94169,93537,93041,93288,92495,94632,91991,91074,90729,89696,89717
14.0,174155.0,135915.0,107579.0,103558.0,99018.0,98479.0,97378.0,97220.0,97626.0,97368.0,97930.0,97097.0,97670.0,96752.0,97000.0,99154.0,97413.0,96841.0,97118.0,96903.0,96557.0,96271.0,97651.0,96473.0,96790.0,97001.0,96101.0,100785.0,134059.0,98612.0,97641.0,96552.0,95831.0,95571.0,95943.0,95388.0,95714.0,95094.0,95000.0,94947.0,94487.0,94857.0,97317.0,93959.0,96575.0,93913.0,94059.0,93830.0,92459.0,98116.0,136368.0,93300.0,100000000.0
15,162902,144936,103679,99139,96981,96929,96998,96435,96348,96751,96989,97071,98057,98557,96978,97316,96920,96812,96851,97195,97210,97265,97620,96489,96613,101688,126700,96518,96802,97102,97856,96726,96700,96812,102370,124453,97136,95952,95300,94493,94302,94104,93924,93859,93935,93600,93153,92693,92075,92387,91742,90853,91172
16.0,180377.0,136301.0,104694.0,104689.0,100293.0,99484.0,98376.0,98723.0,98924.0,98238.0,97845.0,98085.0,98117.0,97993.0,98010.0,97476.0,97960.0,97744.0,97897.0,97437.0,97351.0,97135.0,96666.0,96755.0,96875.0,102294.0,129426.0,97170.0,97205.0,98173.0,97120.0,97603.0,97899.0,98358.0,100037.0,98092.0,102595.0,134137.0,95068.0,94706.0,94499.0,94332.0,111212.0,152419.0,105570.0,104655.0,96656.0,97313.0,94737.0,96836.0,93458.0,100000000.0,100000000.0
17,158696,148003,100479,97654,96754,95713,95593,96039,95825,96118,96106,96210,96187,96204,96023,96219,96341,96045,96927,96336,95758,101233,123914,97209,96868,97263,97200,96899,96665,96748,96726,97034,96700,101435,130297,95352,95775,94087,94298,94447,94166,94403,93507,93120,93258,92014,92437,92539,92461,91733,91081,89681,89762
18,181507,137517,103146,103342,100130,99090,98796,98239,97473,97896,98208,98936,98169,97822,98538,97910,97934,97915,97625,97532,97148,101939,124700,96249,96235,95872,95627,95806,95848,95811,97517,96735,96091,95590,95752,95829,95791,95104,98379,94584,94115,93841,94926,93945,97119,117823,91905,91638,90803,90531,89963,89827,90096
20,157206,148607,96925,95534,95151,95175,95663,94972,95264,95360,95232,95263,96433,95417,95179,95596,95621,100746,122988,95473,95927,97180,96971,97030,96328,96324,95964,96451,95993,96168,96053,95938,95368,95384,95947,101028,121665,94248,93569,93669,93821,93365,92888,93302,92856,93433,93534,92818,91607,90880,91786,91684,90510
21.0,172261.0,137681.0,107159.0,102107.0,98740.0,97304.0,97605.0,97640.0,98499.0,98311.0,98501.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
