driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
1,84315,78485,78108,77950,77828,77468,77620,76988,77063,77240,77521,94447,79001,77364,76270,76719,77472,77277,77378,77696,78925,78356,78354,79612,78563,79024,78495,79171,79876,79723,78961,78118,78316,78921,78910,79465,78962,78645,79092,79700,79217,79324,79511,79716,79451,79596,79637,79348,79447,79696,79508,79327,79590,81011,79036,78861,79033,78496,78483,78280,78425,78200,78478,77971,77839,77946,78890,78185,79284,78741,78850,83489,106095,86132,77926,78250,78416,78736
4.0,88656.0,79987.0,79790.0,79456.0,79135.0,79162.0,78974.0,79401.0,78773.0,78687.0,78701.0,78837.0,78989.0,79302.0,78991.0,79087.0,79427.0,79320.0,96370.0,82318.0,79578.0,77484.0,77018.0,79443.0,79296.0,79853.0,79601.0,79658.0,79022.0,78819.0,78663.0,78916.0,78653.0,78317.0,78095.0,78690.0,78551.0,79844.0,78883.0,79554.0,79346.0,78186.0,78473.0,78185.0,78897.0,77898.0,78357.0,78915.0,78986.0,81492.0,81376.0,82363.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,85237,78414,78156,77725,77880,77547,77618,77171,77043,77216,77605,77906,76392,76879,77125,78129,95833,79851,77060,77076,77310,77810,78551,78600,78883,79284,79135,78907,79698,79448,79494,78941,79069,79062,79301,79466,78993,79016,78970,79137,79592,79420,79310,79614,79492,79240,79469,79285,79377,78931,79272,79363,79204,80553,79576,79617,78582,78929,78597,78875,78725,78147,78555,78339,78747,78607,78591,78911,78719,77957,78424,88274,104166,80453,78210,78080,78435,78358
20,83334,78447,78088,77488,77827,77321,77256,76998,77264,76659,76644,76940,76139,76065,76539,94156,78172,77539,77875,77960,78481,78302,78288,78545,78717,78691,79274,78817,78038,78657,79103,79329,78919,79632,79775,79601,80137,79785,79786,79737,79859,79808,79938,79768,79566,79525,79486,79354,79682,79537,79594,79372,79541,80966,78941,78379,78185,78565,78381,78450,78428,77774,78148,77763,78054,77932,77628,77725,77959,77325,77229,80621,107651,89068,77373,78133,77848,78262
154.0,97066.0,81732.0,79924.0,80333.0,80102.0,80063.0,80132.0,80382.0,81550.0,79187.0,79774.0,80703.0,80349.0,81031.0,99399.0,82266.0,78069.0,78578.0,81101.0,77765.0,77654.0,77715.0,77996.0,77721.0,77651.0,77523.0,77981.0,77973.0,78863.0,80158.0,78648.0,78654.0,79209.0,79671.0,79728.0,79829.0,79949.0,80332.0,79960.0,80628.0,80698.0,80326.0,79737.0,79857.0,79319.0,79352.0,79278.0,79263.0,79135.0,79728.0,79421.0,79268.0,80179.0,79229.0,78882.0,78547.0,78736.0,78812.0,78780.0,78796.0,78561.0,78805.0,78527.0,78756.0,79448.0,79167.0,79620.0,103344.0,80368.0,75191.0,90818.0,104694.0,79000.0,74822.0,78895.0,79133.0,81209.0,100000000.0
807,91804,81091,79855,79676,79539,79523,79865,79455,79491,78948,80184,79259,78936,79537,79791,80139,79951,79200,79626,79610,79503,79606,79733,79568,79658,79810,79680,79219,79412,79102,78879,78684,78418,78294,78679,78253,78578,78458,78607,78776,78528,78401,78585,78528,78229,78328,78875,78957,79177,97055,79602,76434,77925,79585,76421,76123,76061,76142,76502,76457,77171,77570,77432,77472,77261,77396,77374,77101,77134,77516,77615,89995,102451,79090,78254,78757,78591,79154
815,90842,80609,79711,79563,79376,79588,79654,79475,79040,78930,79175,79067,79495,79668,80311,80884,78682,78379,79143,79263,100898,81571,78373,77546,77869,78157,78206,78708,78896,79886,80099,79879,80145,79297,80077,79959,79953,80168,80424,80245,79137,79984,79578,80346,80231,80303,79284,79329,78915,79219,78646,79088,79282,78719,78738,78892,78438,78453,78209,78347,77949,77942,77785,78413,78591,78594,78221,78808,78912,78535,81871,102266,90456,79063,78678,77980,78110,78745
817,82199,78135,77810,77796,77549,77428,77074,77110,76872,77047,76435,76848,75562,75792,75734,76981,92580,80661,78043,78831,78395,78712,78281,78275,79188,78672,79356,79418,78302,78257,79126,79156,78896,79461,79565,79852,80049,79809,79642,80031,79553,79979,79954,79797,79296,79638,79632,79405,79710,79759,79386,79611,79228,81196,79231,78341,78321,78192,78332,78520,78419,78054,77859,78001,77895,77927,77620,77329,77644,77355,77707,80093,106500,86948,77301,76801,76957,78386
822,86051,78630,78096,78074,78016,77734,77953,77559,77823,77768,77935,78737,79014,79044,79285,79415,96837,79033,77692,76550,76312,77999,76866,77141,77334,77496,77911,77957,78321,78115,78863,79163,79958,79015,79337,79030,79056,78292,78829,80506,79479,79362,79167,79495,79421,79695,79292,79497,79172,78727,79331,79547,79090,80477,79238,79339,78980,78805,78717,78516,78948,78255,78297,78434,78637,78497,79713,78476,78439,78146,78134,88268,103692,81311,77741,78053,78087,78407
825,96698,81368,79890,80394,80159,80069,79954,80642,81032,78571,79747,79374,79213,79053,79323,79660,97140,82228,77669,77476,77594,77858,78236,78481,78038,77715,77587,78224,78696,79621,80625,79377,80282,79486,79919,80455,80048,80361,80241,80017,79601,79548,79686,79871,80637,80370,79492,79333,79048,78943,79170,79213,79678,79222,78880,78748,78234,78192,78550,78414,77921,78034,77918,78141,78271,78410,78288,79168,78629,78483,80656,102775,90720,78623,79380,78686,78881,79295
828,95152,81243,79863,80578,80460,79804,80445,80420,80025,78066,80248,79283,79581,79263,79293,79837,98143,80083,76936,77090,77504,77981,77601,77977,77619,78012,78531,79411,79951,79847,80405,80061,79926,79322,79974,79998,79972,80203,79885,79785,79991,79902,79781,79926,80441,79682,79340,79250,78962,78949,79114,78954,79297,78717,78732,78502,78539,78325,78335,78473,77935,78191,78106,78483,78592,78401,78328,79067,78863,78593,81905,101413,91333,79071,78404,77848,77964,79184
830,95690,81235,79775,80396,79395,79747,79861,78233,78310,79376,81081,79372,79016,79218,79300,81211,80713,81061,80572,81945,78624,78558,77788,78379,79124,79481,79443,79250,79250,78920,78920,78726,78751,78810,78550,78797,78470,78937,79154,79276,79445,79057,78873,78757,78782,78821,95640,80079,76414,75379,77436,76501,77658,79475,80041,79961,79644,75965,74847,74260,74747,75182,75803,77089,77264,77429,77252,77092,77153,77504,77683,90687,102558,78289,78257,78651,78592,79142
832,89451,80492,79768,79582,79676,79410,79444,79398,79250,78854,79380,78941,79483,79980,80619,97536,80395,78133,77491,79356,78972,78522,77938,78395,78731,79432,79637,79247,79461,79184,79308,79268,79211,79219,78981,79185,79232,80791,79776,79662,79520,79505,79280,78853,78781,78582,78186,78339,78328,78055,78735,78912,78791,79674,80524,80017,82074,78877,79064,78904,78858,79116,78636,78415,78686,78583,78925,78626,78602,79028,79575,97839,95472,82581,79406,79094,79048,79538
