driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
1,94531,94467,95384,129383,146989,148225,149544,94437,94346,94518,94711,95590,95659,95213,95129,94768,94771,94784,94772,94336,94358,94183,94013,96646,112604,93715,93879,94026,94691,94970,94381,94533,94603,94756,94307,94267,94912,96050,94725,94221,109595,98116,94240,92959,93189,93131,93118,93575,94457,93079,92785,93487,93934
4.0,105182.0,99462.0,98057.0,133800.0,139958.0,149109.0,138684.0,98455.0,99980.0,98200.0,98118.0,98012.0,97708.0,97911.0,97712.0,97429.0,97509.0,97614.0,98312.0,97474.0,97448.0,97661.0,97293.0,97592.0,97882.0,100439.0,118496.0,93943.0,96160.0,95767.0,96051.0,96162.0,97172.0,97336.0,97755.0,97914.0,96459.0,95390.0,97518.0,111321.0,99083.0,98274.0,95462.0,95781.0,98014.0,97053.0,97159.0,97209.0,96962.0,97369.0,96867.0,97460.0,100000000.0
8,99547,96500,96221,131617,142182,148347,146258,96540,96309,95475,95604,95748,95707,95784,96134,96388,98452,113751,94991,95419,96707,95207,96145,94638,94852,94469,94262,94223,94230,94392,94279,94348,94405,94310,94365,94636,94507,94670,94468,95116,113420,94591,95027,95453,95666,95635,95857,96166,96166,96401,97115,96954,98406
20,98979,95751,95415,133087,141661,147986,147375,110674,96393,97984,99305,97044,97531,96294,97087,97268,96700,96859,96250,96705,95284,96190,96515,97049,97025,100213,111858,96431,95314,96106,93649,94513,93243,94424,93789,94409,94648,95136,94901,97034,112151,94495,94868,95046,94654,94647,94591,94415,94259,94458,94284,92670,92318
154,99816,98144,96710,129999,142737,148693,145160,97643,96735,96797,96926,97236,97802,97614,97038,97275,96986,96726,96916,96634,96766,98094,98277,97208,96791,96699,96784,96333,98579,114879,94847,94991,95142,96998,95301,94995,95214,95704,95305,101577,110366,95710,94859,94826,94791,95115,94786,95153,94851,94855,94808,94867,95202
807.0,106289.0,99146.0,98522.0,134798.0,138797.0,149052.0,138133.0,99025.0,99810.0,98532.0,98167.0,97899.0,97993.0,97623.0,97788.0,98655.0,98284.0,97640.0,97307.0,97476.0,97360.0,97713.0,97341.0,97832.0,97554.0,98007.0,97691.0,99371.0,99177.0,100531.0,116526.0,94934.0,95193.0,95337.0,97875.0,95869.0,106337.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
815,101385,98207,97686,130931,142835,148037,143028,98241,97188,96853,97923,97462,97684,97570,97148,97292,96839,96804,96480,97064,98615,97609,97264,99783,114029,97427,95543,96191,96450,96118,95368,96397,95137,95164,95177,95223,95248,95415,95297,102114,107823,94267,94073,94323,94326,94365,94453,94591,94554,94310,94221,94346,94563
817,104160,97527,97516,131695,141810,149106,141070,98473,96753,96810,96883,96362,95632,94754,95220,95160,95208,94891,94448,94506,94517,94498,96816,112534,93618,93619,94229,94658,94775,94546,93971,93783,94144,93683,93745,93735,94726,94356,94558,95049,114695,93236,93624,94230,94821,95567,95143,93695,93516,93187,93395,93285,94619
822,95872,95443,95569,132130,143113,148289,148871,94991,95194,94906,94910,95103,95712,95618,95343,95246,95213,95248,94538,94814,94320,94713,96846,112500,93519,93705,94011,94576,94744,94443,95114,94705,94731,94615,94318,94555,94294,95196,95573,94192,111680,96394,94717,93685,96032,93110,94311,93861,93271,93512,93904,95274,93437
825.0,103721.0,154145.0,162226.0,142671.0,141142.0,99908.0,100239.0,110631.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
