driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
2,108259,98657,99598,99251,98021,98024,97784,97794,97329,98506,97109,96721,96687,96972,96940,96600,96817,96406,97909,99640,122487,97566,97729,97981,97874,97625,97309,97356,96928,96959,96495,97586,99236,97390,97709,98568,98064,96457,95898,95712,96445,100057,120421,97474,96959,97266,98378,98555,98013,97369,97631,97600,97604,97097,97843,99259
4,102271,96838,96506,99634,96971,96714,96782,96617,96589,96458,96468,96396,96026,96432,96486,96000,96106,95899,95987,96063,99011,119915,97113,97240,96889,96914,97297,97194,96469,96687,96857,97544,96318,98160,96221,96359,95918,96568,96930,100351,119175,98175,97656,97574,97539,97929,97885,97745,97782,98288,97991,98492,97801,97793,97966,100747
8,106834,99234,99018,98728,98721,98120,97911,98114,97635,97078,97135,96726,97393,97272,96824,96528,96836,96912,97405,96096,96148,96147,95483,98776,159036,123744,96773,97097,98208,97241,97508,96875,98299,96906,96872,96775,96877,96690,96341,97016,99579,119164,98288,98323,98738,97259,98683,97327,97140,97405,96913,97016,97681,96813,97558,98097
13.0,111632.0,99890.0,100306.0,100947.0,99462.0,99435.0,98632.0,98840.0,98604.0,98614.0,98182.0,98389.0,97813.0,97906.0,98260.0,97783.0,97436.0,97212.0,97605.0,97252.0,101560.0,122137.0,98620.0,99658.0,98686.0,98794.0,98301.0,98377.0,98150.0,98637.0,98324.0,99457.0,97963.0,99204.0,100399.0,98575.0,97867.0,98069.0,98068.0,101245.0,121514.0,98856.0,98852.0,98498.0,99982.0,100526.0,99804.0,99322.0,101680.0,99146.0,98951.0,100835.0,101273.0,99271.0,100611.0,100000000.0
14,108964,98749,99150,100013,98650,98756,98197,98303,97890,98320,97810,97799,97202,97313,97218,97010,97210,96790,97122,100968,121910,98777,98576,98938,105617,99057,98711,98482,99085,99403,99255,99169,98745,98551,97574,97848,97764,97748,97241,97145,101687,119703,98383,98341,98298,98019,98365,97856,98137,98362,97931,97807,97635,97654,97533,97538
15,103101,97298,97406,99020,98169,97889,97173,97031,97730,96903,96532,96583,96419,96271,96663,96394,96797,95816,95889,95876,100288,120512,97517,97844,97616,97669,97255,97227,97497,97172,96927,96816,96505,97075,98705,97074,96529,97574,97264,98840,96780,101022,118254,97135,97204,97900,97985,99071,98409,99253,97775,99134,98933,98680,100078,101584
17.0,105345.0,97813.0,97842.0,98867.0,98617.0,98132.0,97780.0,97678.0,98164.0,97243.0,97004.0,96793.0,96938.0,97058.0,96935.0,97239.0,96458.0,97260.0,96429.0,96026.0,96222.0,99827.0,122002.0,98478.0,98162.0,98040.0,97816.0,97693.0,97700.0,97820.0,98549.0,100818.0,98139.0,98127.0,97693.0,98606.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,107063.0,97912.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
19.0,113323.0,101470.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
21.0,104177.0,97548.0,97390.0,98966.0,98324.0,97719.0,97511.0,98543.0,97134.0,96973.0,97292.0,96864.0,96546.0,96422.0,97070.0,97316.0,96990.0,97500.0,96574.0,96868.0,96182.0,99021.0,119040.0,97814.0,98016.0,99328.0,99643.0,98822.0,98634.0,98492.0,98599.0,98769.0,98273.0,99002.0,98957.0,98459.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,111083.0,100004.0,100125.0,100893.0,99235.0,99248.0,98762.0,98842.0,98384.0,98194.0,97933.0,97991.0,97775.0,97754.0,97711.0,97802.0,97331.0,97546.0,97437.0,97282.0,97216.0,96878.0,98645.0,98698.0,101096.0,120373.0,98893.0,99280.0,99448.0,99736.0,98870.0,99007.0,99313.0,101650.0,105021.0,123747.0,100015.0,99991.0,101063.0,100104.0,101133.0,99776.0,99737.0,99892.0,100751.0,100279.0,99987.0,100488.0,108627.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23,105962,97935,98180,98612,98430,98163,98491,97560,97865,97355,97082,97002,97869,96914,96321,96734,96452,96884,96501,100205,121426,97594,97943,97828,98012,98414,97464,97190,97245,97184,97664,100666,100654,98260,98086,98136,98413,98664,98510,97228,100823,121354,97101,97575,98053,97332,98442,97549,97781,98582,98182,98194,97710,99221,99085,101508
27.0,116108.0,105294.0,106434.0,104309.0,103841.0,103424.0,103313.0,104244.0,105123.0,103093.0,103047.0,102465.0,103032.0,103350.0,109135.0,130430.0,104312.0,103800.0,104141.0,104888.0,103924.0,103168.0,104461.0,103356.0,102860.0,103550.0,103720.0,102885.0,103396.0,108985.0,104342.0,103693.0,102840.0,106661.0,130721.0,103983.0,108551.0,106913.0,108753.0,106874.0,106775.0,108617.0,105859.0,105410.0,105093.0,106911.0,108215.0,105003.0,111033.0,104794.0,106135.0,106432.0,100000000.0,100000000.0,100000000.0,100000000.0
30,112173,101019,100013,101165,99446,100171,98921,98725,98551,98484,98279,98192,98087,97938,98070,97873,97609,97405,97238,97614,97534,97052,97161,100757,121038,98977,99082,98385,98640,99099,98508,99050,99456,99756,100343,98379,97831,98363,97456,97204,96982,97468,97327,99945,119099,98234,98999,98893,98110,98277,98115,98202,98228,98451,98011,98339
31,110736,98752,99217,100309,98931,99167,98668,98208,97999,97987,97897,98114,97930,97318,97372,97363,97148,97078,97204,97292,96657,97092,99739,120541,98361,98234,97960,98360,97757,97603,97566,97963,97568,97517,97308,97285,97255,97179,97370,96829,96689,96585,100428,118479,97650,97340,97440,97334,97752,97433,97598,97049,97551,97967,97934,99304
32,109560,99219,98735,99885,98926,99467,98087,98104,97890,98163,97915,97680,97551,97281,97768,97058,96902,100557,123576,99026,99001,99826,98203,98720,98931,100094,98558,98349,98403,99037,99217,99172,98934,100372,98774,97661,97196,97485,98067,100388,120140,98759,98296,98357,98897,98210,98624,99381,98299,98171,97782,97973,97773,98095,97762,98314
33.0,114740.0,108001.0,109881.0,105037.0,102676.0,102697.0,102338.0,101899.0,102781.0,101835.0,101586.0,101487.0,101229.0,101847.0,101806.0,101783.0,104057.0,102484.0,106751.0,125115.0,102845.0,101992.0,103009.0,107404.0,102277.0,101810.0,101723.0,102286.0,103490.0,102599.0,101326.0,100836.0,102325.0,102249.0,101651.0,100432.0,104387.0,128764.0,103225.0,103551.0,102388.0,101496.0,101413.0,101185.0,101752.0,104858.0,102257.0,103409.0,103276.0,103639.0,103745.0,102389.0,102031.0,100000000.0,100000000.0,100000000.0
35.0,112858.0,100508.0,101028.0,101481.0,99708.0,99828.0,99916.0,98781.0,98832.0,98626.0,98746.0,98862.0,99134.0,98364.0,98567.0,98436.0,98985.0,98058.0,98104.0,98183.0,98972.0,98678.0,103856.0,122308.0,99294.0,99043.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
39.0,115617.0,102873.0,106516.0,102841.0,101803.0,101473.0,101094.0,101333.0,100950.0,101334.0,101163.0,101320.0,100729.0,100049.0,100360.0,100266.0,100000.0,99833.0,101463.0,106176.0,126069.0,103886.0,104075.0,103530.0,102667.0,101010.0,101334.0,103359.0,103291.0,102486.0,100729.0,100503.0,100505.0,99927.0,101009.0,101158.0,101862.0,101214.0,101903.0,106682.0,125615.0,101488.0,101141.0,101831.0,103307.0,101253.0,102849.0,103558.0,101842.0,101711.0,101211.0,101266.0,101336.0,100560.0,100000000.0,100000000.0
40.0,116176.0,103558.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
