driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
2.0,88092.0,79808.0,79858.0,79882.0,79527.0,79218.0,79031.0,79216.0,78980.0,78772.0,78972.0,78955.0,79851.0,79290.0,80052.0,79231.0,79156.0,79455.0,98274.0,81484.0,79651.0,79290.0,80814.0,78949.0,78655.0,78627.0,79992.0,80259.0,80359.0,78745.0,78717.0,79102.0,79029.0,79390.0,79993.0,89302.0,98406.0,80430.0,79643.0,78860.0,78960.0,78973.0,78899.0,79058.0,79312.0,79466.0,79044.0,80369.0,80118.0,79643.0,97720.0,78950.0,79867.0,78985.0,81618.0,79121.0,82505.0,79547.0,80104.0,79379.0,78866.0,78817.0,81647.0,79509.0,79912.0,78974.0,78801.0,78634.0,100000000.0,100000000.0
4.0,77715.0,76380.0,76344.0,76146.0,76077.0,76054.0,75953.0,76186.0,76361.0,76654.0,76320.0,75965.0,76390.0,77240.0,94354.0,76747.0,76320.0,76349.0,76523.0,76594.0,76678.0,77153.0,77027.0,77025.0,76943.0,76890.0,76902.0,76748.0,76561.0,76885.0,76864.0,77656.0,92291.0,75551.0,75576.0,76101.0,76339.0,76491.0,76596.0,76405.0,76220.0,76334.0,76468.0,76554.0,76339.0,77307.0,96154.0,76834.0,76276.0,76487.0,76452.0,77068.0,76914.0,76931.0,77003.0,77154.0,77123.0,77035.0,77342.0,77468.0,77557.0,77210.0,77316.0,77324.0,77517.0,77490.0,77561.0,77237.0,77386.0,79047.0
8.0,81815.0,77732.0,77871.0,77106.0,77069.0,77167.0,77491.0,77391.0,76995.0,76816.0,77512.0,94887.0,78556.0,78389.0,77951.0,77649.0,77884.0,77990.0,77541.0,78270.0,77311.0,76885.0,76257.0,76237.0,76202.0,76056.0,76197.0,77160.0,94325.0,75791.0,76051.0,76449.0,77021.0,76799.0,77041.0,77092.0,78044.0,76773.0,76520.0,76655.0,76587.0,76632.0,76593.0,76691.0,76671.0,76491.0,77391.0,94818.0,77317.0,77214.0,76939.0,76924.0,77469.0,77698.0,77185.0,77717.0,77148.0,76950.0,77553.0,77663.0,76997.0,76985.0,76772.0,76831.0,76655.0,76724.0,77014.0,76843.0,77246.0,77697.0
11.0,82577.0,77648.0,78074.0,78334.0,77610.0,77244.0,77390.0,77601.0,77297.0,77412.0,77324.0,76923.0,76922.0,76809.0,77868.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,86436.0,78820.0,78324.0,78466.0,78642.0,78422.0,78235.0,78264.0,78514.0,78231.0,78055.0,77959.0,79774.0,78251.0,77877.0,77621.0,77908.0,77759.0,77682.0,79355.0,79590.0,98110.0,77388.0,77842.0,78192.0,78356.0,79099.0,79784.0,79447.0,78622.0,78582.0,78469.0,78491.0,78306.0,78584.0,78874.0,78468.0,78191.0,78425.0,78347.0,79454.0,78460.0,79822.0,78392.0,79202.0,98077.0,79177.0,77935.0,78139.0,78439.0,78237.0,78767.0,79085.0,78754.0,81118.0,78720.0,78960.0,78744.0,81085.0,80098.0,78162.0,78208.0,78358.0,77995.0,78163.0,78226.0,78002.0,78130.0,78477.0,100000000.0
14.0,81059.0,77058.0,77097.0,77158.0,76864.0,76869.0,76765.0,76984.0,76812.0,76707.0,76303.0,77203.0,94023.0,77058.0,77913.0,77241.0,77355.0,78006.0,77570.0,77105.0,77002.0,76988.0,76537.0,76786.0,76469.0,76851.0,76627.0,76809.0,77345.0,95664.0,76885.0,76860.0,77252.0,77473.0,77052.0,78137.0,77491.0,77533.0,77094.0,76933.0,76821.0,76922.0,76904.0,76791.0,76653.0,76381.0,77022.0,77759.0,94924.0,76607.0,76649.0,76833.0,77106.0,78225.0,77510.0,77556.0,76988.0,77399.0,78047.0,77387.0,77025.0,76881.0,76874.0,76927.0,76696.0,76670.0,76964.0,77116.0,77713.0,77365.0
15.0,79658.0,76830.0,76711.0,76449.0,76806.0,76756.0,76884.0,76688.0,76581.0,76581.0,76735.0,76519.0,77702.0,94184.0,76248.0,76428.0,77507.0,77330.0,76965.0,76777.0,76621.0,76685.0,76670.0,76924.0,77637.0,77178.0,76525.0,77808.0,77243.0,77095.0,77837.0,94115.0,76484.0,76625.0,77801.0,78616.0,77318.0,76967.0,77060.0,76832.0,76801.0,77008.0,76713.0,76860.0,76654.0,76483.0,76832.0,76589.0,77307.0,94257.0,76919.0,77297.0,77617.0,77229.0,77300.0,77582.0,77359.0,77399.0,77571.0,77547.0,77256.0,77151.0,77202.0,77481.0,77267.0,77410.0,77450.0,77408.0,77395.0,78491.0
17.0,83509.0,78210.0,77792.0,78068.0,77609.0,77378.0,77138.0,77470.0,77535.0,78389.0,77027.0,76990.0,76955.0,77031.0,77749.0,95605.0,76936.0,77916.0,77819.0,78255.0,79052.0,78549.0,77818.0,76998.0,76877.0,77015.0,76983.0,76918.0,76596.0,76910.0,77135.0,76875.0,77747.0,94534.0,76714.0,76633.0,77069.0,77600.0,77435.0,77711.0,77674.0,77241.0,77286.0,77280.0,77057.0,76618.0,76719.0,76685.0,76635.0,76807.0,77233.0,94096.0,75956.0,76805.0,77207.0,77168.0,77945.0,77017.0,77603.0,77134.0,77302.0,77211.0,77331.0,77783.0,77260.0,76941.0,77280.0,76759.0,77632.0,78312.0
18.0,80340.0,76971.0,76983.0,76900.0,76872.0,76880.0,76725.0,76819.0,76716.0,76642.0,76388.0,76307.0,76721.0,77090.0,94405.0,76413.0,77516.0,77282.0,77123.0,77131.0,76829.0,76763.0,76733.0,76809.0,76993.0,77312.0,76643.0,77224.0,77704.0,77580.0,93742.0,76711.0,76939.0,77733.0,77473.0,77614.0,77519.0,77224.0,77178.0,76900.0,76977.0,77084.0,77153.0,76879.0,76439.0,76336.0,76504.0,76677.0,76332.0,75971.0,76193.0,76952.0,97274.0,77350.0,77406.0,77707.0,77696.0,77065.0,77356.0,77737.0,77542.0,77357.0,77398.0,77010.0,77312.0,77182.0,77437.0,77384.0,77378.0,77682.0
21.0,87244.0,79361.0,77888.0,78297.0,78510.0,78767.0,78212.0,78228.0,78553.0,78147.0,78221.0,78147.0,79354.0,78790.0,78530.0,77799.0,79196.0,78419.0,78153.0,78626.0,94586.0,76699.0,76843.0,78155.0,78455.0,78709.0,79907.0,78870.0,78161.0,79610.0,78018.0,77898.0,77769.0,78191.0,77752.0,78021.0,78536.0,96408.0,78071.0,78246.0,77270.0,77382.0,77682.0,78876.0,77530.0,77521.0,77292.0,77378.0,77168.0,77357.0,78644.0,78009.0,96634.0,77931.0,76976.0,77465.0,77274.0,77673.0,77638.0,77740.0,77710.0,77833.0,77761.0,77735.0,78294.0,77961.0,81334.0,79949.0,78950.0,100000000.0
