driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
1.0,109107.0,103788.0,102715.0,102136.0,101620.0,101277.0,101205.0,101333.0,100932.0,100769.0,101851.0,101347.0,101148.0,100971.0,100599.0,100367.0,102267.0,127894.0,102993.0,108011.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
2.0,115786.0,105518.0,104561.0,103413.0,102764.0,102786.0,102192.0,102085.0,101849.0,101632.0,101607.0,101735.0,101384.0,101521.0,101324.0,101261.0,101477.0,101177.0,103104.0,128250.0,102983.0,102816.0,102419.0,102058.0,101953.0,102621.0,103709.0,101914.0,101766.0,101582.0,101621.0,101347.0,101514.0,101234.0,101228.0,101152.0,100978.0,101142.0,100931.0,100886.0,102774.0,126372.0,102563.0,101949.0,101883.0,101674.0,101601.0,101433.0,101332.0,101154.0,101087.0,100794.0,101594.0,100672.0,101505.0
3.0,116884.0,105542.0,104563.0,103767.0,102950.0,102738.0,102013.0,102470.0,101931.0,101938.0,101754.0,101485.0,101538.0,101401.0,101185.0,101501.0,101292.0,103268.0,128446.0,103637.0,103817.0,103283.0,102939.0,102773.0,102817.0,102550.0,102333.0,102444.0,102124.0,102263.0,101943.0,102260.0,101946.0,101759.0,101754.0,101375.0,101572.0,103221.0,127696.0,103121.0,102405.0,102532.0,102119.0,102022.0,102051.0,102131.0,101794.0,101426.0,100997.0,101162.0,101058.0,101226.0,101459.0,101018.0,101662.0
4.0,121915.0,108425.0,106809.0,105747.0,105597.0,104643.0,104001.0,104315.0,103663.0,103948.0,103702.0,103383.0,103452.0,103213.0,103220.0,102946.0,103023.0,102894.0,103457.0,103185.0,103677.0,103052.0,102498.0,102497.0,102175.0,102419.0,102118.0,102159.0,102009.0,101892.0,102226.0,102358.0,102822.0,103929.0,127858.0,102713.0,103075.0,103616.0,103169.0,103175.0,102808.0,102528.0,102651.0,102174.0,102490.0,102739.0,101761.0,103234.0,101483.0,102802.0,101115.0,101005.0,103644.0,100757.0,100935.0
5.0,118783.0,107501.0,105518.0,104867.0,104473.0,103909.0,103688.0,103416.0,103003.0,102976.0,102422.0,102689.0,102367.0,102568.0,102065.0,101972.0,103397.0,102553.0,102379.0,102154.0,102292.0,102676.0,102025.0,102458.0,102205.0,102438.0,101965.0,102640.0,102214.0,101883.0,102951.0,130783.0,103044.0,103231.0,103425.0,102879.0,103217.0,103515.0,103817.0,103456.0,103073.0,103116.0,102763.0,102665.0,102247.0,101979.0,101824.0,101756.0,101617.0,101726.0,101626.0,101681.0,101316.0,101420.0,101589.0
6.0,119339.0,108067.0,105588.0,104974.0,104817.0,104065.0,103588.0,103690.0,103634.0,103213.0,103069.0,102821.0,102997.0,102768.0,102697.0,102566.0,102731.0,102644.0,103839.0,104228.0,103536.0,103372.0,103058.0,103144.0,102699.0,102576.0,102624.0,102488.0,102077.0,102421.0,101960.0,104005.0,130719.0,103544.0,103392.0,103156.0,102897.0,102495.0,102619.0,102573.0,102463.0,102488.0,102453.0,102140.0,102144.0,102215.0,101962.0,101444.0,101595.0,101520.0,101520.0,101280.0,101077.0,100754.0,101508.0
8.0,118348.0,107432.0,105456.0,104701.0,104231.0,103843.0,103602.0,103347.0,102713.0,102463.0,102323.0,102346.0,102237.0,102188.0,102201.0,101871.0,103815.0,103284.0,102578.0,102423.0,102410.0,102412.0,102587.0,102532.0,102068.0,102447.0,102064.0,102493.0,104076.0,131834.0,104034.0,104360.0,103818.0,103603.0,103333.0,102629.0,102505.0,102392.0,102757.0,102023.0,102509.0,103207.0,102480.0,102855.0,102478.0,102870.0,101842.0,102490.0,101146.0,102116.0,100969.0,101027.0,100978.0,100843.0,102142.0
9.0,113496.0,105712.0,103898.0,102818.0,102365.0,102143.0,101823.0,101725.0,101471.0,101359.0,101166.0,101215.0,101100.0,101241.0,101275.0,103391.0,130212.0,103246.0,106055.0,103993.0,103395.0,103303.0,102924.0,102595.0,102490.0,102450.0,102547.0,102248.0,102018.0,101860.0,101736.0,102463.0,101671.0,101669.0,101604.0,101475.0,101720.0,101802.0,103130.0,126147.0,102495.0,108776.0,102474.0,102305.0,101927.0,101714.0,101828.0,101728.0,101731.0,101485.0,101105.0,101039.0,101052.0,100924.0,102060.0
15.0,114273.0,105502.0,104503.0,103604.0,102869.0,102638.0,102366.0,101890.0,101795.0,101539.0,101874.0,101504.0,101368.0,101453.0,101305.0,101202.0,101260.0,103226.0,130759.0,103963.0,103386.0,103208.0,102830.0,102396.0,102365.0,102413.0,102363.0,101997.0,101931.0,101688.0,101847.0,101778.0,101925.0,101873.0,101973.0,101839.0,101725.0,101743.0,101171.0,101477.0,101252.0,103727.0,126478.0,102449.0,101643.0,101376.0,101170.0,101253.0,100723.0,100852.0,100738.0,100950.0,100834.0,101770.0,101744.0
16.0,124224.0,107992.0,106185.0,106876.0,106547.0,105573.0,105426.0,103980.0,103699.0,103902.0,103736.0,104563.0,104073.0,103756.0,106160.0,104446.0,103001.0,103200.0,102854.0,102782.0,103075.0,102755.0,104685.0,105349.0,130769.0,102545.0,102237.0,101658.0,101515.0,101574.0,101494.0,101966.0,101235.0,100904.0,101832.0,102251.0,102226.0,101165.0,101154.0,101339.0,103910.0,129226.0,102799.0,103069.0,102321.0,102200.0,102215.0,102342.0,104520.0,101676.0,102169.0,103933.0,102199.0,103145.0,100000000.0
