driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
1,96072,92010,92104,91913,92028,92014,92201,91922,91876,91776,91910,92221,92375,92569,92158,92244,92199,95838,110005,91214,91559,90804,91468,91830,91575,91786,91871,91524,91437,91024,91164,91040,91157,91375,91296,91606,91268,91483,91592,91344,91587,91728,94920,110444,90136,90404,90269,91157,89759,89814,90026,90068,89597,89483,89601,89810,89932,89880,90551,89692,89704,89981,90038,90388,90421,90913
3,97222,92513,92353,92021,91932,92039,92145,91990,91958,92057,92225,92642,91968,92125,92026,91901,92110,91838,91667,91801,95111,111125,91457,91569,91482,91369,91715,92446,92054,91190,91106,90763,91421,91256,91127,91147,91377,91471,91476,91386,91671,91813,91610,91162,95448,108642,90071,90181,89793,89247,89236,89776,90326,89460,89456,89378,89607,89469,90075,90030,89646,89819,89876,90204,90298,90916
4,101298,94273,93757,93689,93500,93487,93787,93539,93652,93859,93608,93741,94291,93972,94407,97187,111937,93957,92672,92521,92791,92578,92513,92364,93535,91837,92072,91934,91866,92092,92000,91949,92550,92495,96245,110643,91604,90839,90652,90487,90773,90461,91275,90618,90524,90744,90647,90737,90871,91374,91074,91045,94654,108855,89898,90640,90181,90410,91126,91456,91621,91547,92136,90014,90751,93286
8,100717,94171,93786,93500,93533,93535,93704,93686,93561,93898,93574,93616,94210,94319,94267,93857,97264,112072,91975,92402,92658,92272,92283,93638,91911,91906,91989,92286,92033,92112,92280,92393,92414,92330,92894,93011,93037,92582,92441,92764,92639,92778,96904,111485,90967,91061,91023,90937,91074,91034,91237,91089,90580,91103,91046,91909,91206,91345,91277,91498,91554,91568,93783,92933,95536,inf
13,101799,94316,93852,93790,93624,93373,94285,93342,93745,93931,93893,93990,94141,94104,97767,112343,92709,93990,92814,92666,92579,92850,92647,92811,92696,93518,93249,96478,110251,91089,91255,91642,91713,91660,92108,93207,93426,92972,93721,92504,92299,92121,92095,93017,92467,96248,111937,90789,92335,90621,91055,91302,90998,90588,90468,91053,90918,91358,91727,92266,92817,92666,93564,93346,93800,inf
16,106905,96086,95045,94706,94585,94506,94455,94059,94564,94369,94537,94453,94897,95543,94600,94701,99250,117365,92495,93008,93443,93409,92849,93128,92876,93232,92856,92997,93059,93332,93232,93161,93391,93610,96934,111798,91541,91473,91635,91917,92157,91784,92307,91780,93679,91734,92032,92660,92139,92481,92565,92439,92349,92231,91990,92345,92772,94177,93754,95981,94764,93968,93861,95007,97529,inf
18,104891,95216,94871,94802,94282,94417,94154,94577,93443,93896,93986,94154,94230,94035,94243,94564,97659,110821,91784,92250,92305,92304,92459,92759,92626,92665,92844,92645,92746,92922,92817,92628,93191,92976,92857,96128,113184,91721,91503,91503,91928,91373,90563,91279,91442,92302,91715,92207,91557,91914,92223,92130,92182,92395,94785,92395,92587,92627,92696,92779,93050,93295,93368,93489,94128,inf
20,105306,95224,94930,94674,94306,94449,94356,94425,94180,93508,93751,97839,111144,92865,92222,93333,92561,92574,92282,92310,92441,92436,92537,92645,92473,93510,93184,93132,92577,92834,92728,92822,96805,108347,89774,90595,91270,90864,90640,90689,90917,90509,91143,90661,90576,90466,90359,91151,90822,91006,91079,94841,106633,88942,88918,90004,89274,89382,89620,89710,90256,90970,90866,91017,90801,93392
154,100112,93878,93763,93584,93418,93244,93697,93472,93425,93560,93893,93752,94152,94196,97731,112487,93408,92943,92855,91982,93060,92656,92900,93754,94586,93795,92794,92874,92714,93104,92568,92902,93302,96658,111518,92032,92144,91864,92108,92375,92360,91236,91671,92391,92408,92665,91068,91436,91602,91840,91533,91881,91993,92017,91847,91932,91967,92085,94009,92004,92426,92097,92388,92494,92869,inf
155,107635,98196,96122,96288,95488,95328,95531,95594,95341,95217,95211,95546,95453,95591,95400,95094,95282,95121,95164,95704,95642,96591,100254,114922,93064,93488,93437,93684,93660,93727,94131,93928,93788,121157,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
