driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
14,108892,104023,103564,103702,103684,103815,103865,103837,103976,104238,103723,104119,104329,104148,104174,103980,103891,104174,103792,103864,104138,106161,118869,102112,102218,104649,105335,105051,104814,105139,105068,105086,102106,122358,136355,108433,106603,107767,119827,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
15,113095,105310,104304,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
21,118117,106657,106064,114092,104888,107047,104964,106759,109552,104786,106209,104379,104411,104897,105807,106497,124875,107883,105553,106178,106186,105169,105772,106090,106014,105389,105550,105402,105551,105352,105429,104951,106135,125255,105352,105333,105229,105150,104971,105137,105415,105283,105940,106810,106037,105988,106228,inf,inf,inf,inf,inf,inf
22,115788,105202,105376,105041,104980,104188,104578,104524,104371,104489,104100,103957,104506,104742,104286,104273,105386,104372,104550,105148,121449,103496,104323,104359,104513,104540,104515,104686,104512,103993,104283,104904,107111,123288,107199,104028,103979,104705,106036,105107,105081,104755,104547,106540,104582,104539,104501,104542,105183,105221,105079,104802,inf
23,110703,104171,104009,104209,104005,104046,104343,104144,104018,104495,104052,104184,104246,104029,103965,103765,103946,104080,104444,105218,120521,102567,103289,103642,103670,103928,103731,103796,104309,104785,105010,104952,123036,105461,105835,104894,104755,104498,104794,105239,104736,104862,105225,104337,104499,105217,104632,104972,106226,105016,104972,105108,105693
25,115186,105193,104704,104354,104284,104038,104140,104240,104156,104484,103963,104507,104182,104464,105827,124442,104200,104991,105197,104854,106048,104592,104917,104739,104542,104441,105206,104628,105122,104559,104883,105372,106145,125488,105073,105804,106400,106965,106719,105499,105249,105858,105533,105650,105224,105463,105190,105420,105687,105896,105575,106017,inf
30,105253,102338,102117,102613,102344,102681,102223,102429,102604,103057,102666,102667,102442,102707,102640,102937,102900,103065,103779,102836,103523,104243,117676,102376,101608,102101,102625,101993,101569,101619,101319,101426,101625,101837,102774,105452,103489,120256,102885,103082,102531,102879,102071,102833,103619,103781,103303,103396,102517,104404,102803,102987,106900
35,114032,105591,104636,104272,104400,103898,104265,104223,104174,104010,104022,104469,104131,104384,104491,104498,106115,124276,104327,104883,104935,104177,104490,104248,104652,104434,104670,104511,104319,104154,104271,104994,106402,106879,127443,106439,104485,104626,104708,106046,104889,105637,104721,104756,105119,104958,106132,105225,106594,105907,105859,106339,inf
37,119912,107261,106850,106709,106177,106301,105794,106016,105907,106629,105900,106291,105803,106285,106440,105914,107243,134228,105869,105756,106992,105699,106612,105678,105556,105600,105847,106673,105810,105740,105881,105771,106427,107689,129062,106214,106183,107257,106090,106440,105985,109566,106760,106929,108258,106473,106505,108951,110198,108691,106656,inf,inf
41,118801,106685,106948,106541,105518,105851,105555,105833,105387,105567,105431,105739,105988,105648,106432,106832,105918,106191,106436,126496,105187,105138,105038,105305,105320,106919,107372,105612,105552,104869,105176,105004,105941,127010,105543,105509,106226,105478,105420,105387,105415,105788,107192,106331,106144,106318,106566,106703,106742,106922,106585,106627,inf
44,107626,103470,103290,103188,103448,103611,103568,103782,103591,104417,103886,103921,104323,104289,103990,105850,122346,104316,135561,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
48,119408,107010,106739,106792,106095,105943,105817,106095,105902,106136,105713,105580,105714,105741,106085,106924,123837,107055,107451,105633,105374,105418,105902,105565,107467,107272,105730,105392,105359,105861,115357,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
49,109820,104218,103965,104002,103542,103735,103693,103822,103839,104317,104283,104446,104053,103984,104135,104072,103575,103847,105165,121305,103500,102972,104800,104233,103634,103477,104065,103749,104621,104916,105660,121911,105435,105396,105208,104987,104680,104920,104828,104958,104779,105173,104707,104536,104851,104853,104572,104902,106566,105030,104983,105249,105451
55,112139,104452,103669,104033,104026,104576,104227,104100,104256,104864,104307,104000,104396,104801,104507,104641,104666,104512,106977,124914,104549,104081,104173,104458,104430,104143,104517,104280,104026,104284,104446,104535,105873,105120,104550,106676,124115,105541,104804,106579,104924,104515,104200,103952,104561,104267,106631,104262,105031,105695,105113,104707,inf
56,108561,103802,103344,103783,103741,103860,103751,103794,103977,104145,104012,104017,104101,104474,103911,104003,103809,104064,103721,104199,104255,103792,105219,121042,103352,103297,104118,104787,104840,105087,105087,105642,121457,104989,104021,104156,104098,104256,104600,104351,104429,104912,104744,104555,104739,105419,105255,105515,105785,105759,105412,106338,106096
57,104317,101952,101693,101671,101648,102034,101625,102104,102030,102600,102265,102380,102462,102548,102594,102329,102048,103095,105229,120544,102164,102799,102031,102697,102287,102192,102579,101688,101796,101948,101577,101592,101958,101986,101858,101757,102576,103579,118715,103527,104170,102647,101590,102514,103372,102356,103524,103220,103650,105352,103753,105243,108920
64,117831,106683,106026,105315,105432,105096,105218,104815,104711,105334,104771,104351,104521,105018,105058,104971,104953,105251,105464,106092,124102,104112,105292,104723,105143,104648,104614,105212,104769,104471,104998,105035,107775,107583,105842,107224,107552,123810,105189,105431,104863,104862,105190,104654,105667,105708,105793,106123,107874,106998,106907,107186,inf
