driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
4,104293,108608,151219,160958,157430,156321,160126,97372,93942,96420,97042,94875,92988,92815,92770,93956,94263,93407,93852,92946,91599,94017,112510,95009,95596,95929,95070,94397,93322,95113,94925,94279,93977,92678,91999,94840,113101,93914,93253,93000,93017,93982,93398,93525,93232,94004,93528,92689,93427,93101,93210,93600,94824
8,107522,110298,149753,162347,155593,157687,158354,97916,95681,94373,94744,94691,95069,93570,92958,92084,93515,93364,93565,93969,93665,93161,93255,92928,92852,95613,114446,94774,94564,93170,93367,93154,93272,93872,94142,93649,93670,93617,93529,93697,93425,91989,92124,91540,94604,108183,91862,91910,92386,92419,93310,93849,93161
11,109931,115856,149336,162944,156166,155448,157736,97991,97217,99878,97043,95942,96139,96062,96681,95664,95728,95098,95064,95057,94648,95002,94701,94814,94612,94839,94368,94186,98120,118933,96278,95895,95761,95470,95796,95875,95958,96090,95588,95911,95744,95847,96085,97323,95699,95326,95940,95535,94851,95198,94610,96965,inf
13,106716,110739,149109,162342,155902,157033,159209,99034,96317,95399,96122,95816,95335,95011,94777,94867,94730,94423,94238,94117,93793,94171,93727,95681,99328,115870,94890,94873,95164,94632,94899,94281,94404,94420,94773,93961,94782,97764,93767,93813,94090,93521,93232,95882,112046,94230,93985,93819,93525,93713,93651,93537,94261
14,99877,105945,154834,158632,158386,157733,161784,95595,94337,94016,94036,94172,93941,93926,93619,93624,93357,93023,93471,93163,93368,93331,96547,116987,95982,95428,95720,95983,94929,94765,94524,95157,95475,94875,94240,94539,93745,94105,94031,93778,93544,93537,93129,96009,111387,94388,94065,94047,94635,94020,93519,93207,93346
15,113898,115609,144961,162841,155638,156050,156789,98920,97428,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,102387,107210,151978,159155,158693,156971,161393,95780,94664,94253,94485,94102,93992,93693,93688,93690,93427,93232,93263,93210,93022,93361,96155,114732,94905,94177,94080,94286,94496,94272,93936,94222,93964,93940,94029,93825,93533,93636,93670,93548,95880,112716,94146,93544,93708,93669,93413,93186,95562,94325,94429,94111,94742
18,99069,106078,154468,158466,158174,157489,162163,95363,94096,93777,93781,93773,93777,93771,93174,93424,93155,93049,92754,92859,93010,95506,118461,94724,94822,94650,94500,94751,94339,94278,94011,93832,94353,94101,93892,93735,93597,93782,93631,93486,96279,114510,95687,94869,94527,94575,95090,94483,94120,94683,94347,94148,94280
21,98100,103553,156714,158979,157550,158186,162362,94876,93232,93249,94159,93482,93366,92884,92950,92975,93323,92944,92522,95431,114011,94307,93982,93743,93359,93722,93357,93506,93844,93230,93042,93876,93436,93625,92812,92754,92726,95295,115724,94797,94069,94075,93642,93498,93250,93326,93017,93147,93656,93717,93586,93910,94967
22,152587,127521,97750,163524,154307,153778,158252,98573,97341,99462,97569,96345,95999,96286,96234,95872,95636,95369,94931,95356,94962,94890,94485,94535,94523,94710,94303,94232,94674,94110,93703,93807,97565,116795,95006,95087,94646,94728,94908,95189,95754,94735,94299,94320,95600,94246,93880,93665,93471,93147,93205,93133,93840
23,96017,94853,166746,159033,157404,157331,163558,93647,92795,92979,93769,93255,96636,113571,94262,94131,94382,93850,94025,93868,93726,93747,93570,93545,93488,94526,93199,96631,113726,94564,94134,94112,94280,94957,94079,94491,94172,93832,93665,93917,93674,94011,93247,96960,111067,94677,94657,94886,95465,96241,95490,95456,97456
27,108210,114107,147806,162130,155789,157642,158005,97884,96987,96559,97110,96600,96446,97105,96250,99778,118497,97650,97594,97276,97080,97546,97002,96750,96675,96854,96573,96620,96582,96381,98670,97307,96039,99351,335664,99211,99052,97246,98403,99538,101501,97950,97520,97320,99689,96762,96593,96562,97936,inf,inf,inf,inf
30,103713,108226,151177,160614,157122,157163,160468,96242,95115,94560,94698,94775,94418,94404,93855,94365,94133,93532,93662,94520,93623,93260,93238,92948,92763,95525,114558,94655,94838,95787,94730,94633,96542,94405,94240,93487,93020,93120,93217,93274,93122,96374,117147,94188,94900,94538,94373,94191,94296,93669,93625,93409,93634
32,103123,107858,151546,159041,158545,157290,160981,97848,96734,95010,95487,94942,95183,94943,94596,94558,94019,93539,93581,93872,94079,96836,117262,95342,94889,95408,94712,94845,95059,94728,94587,94537,94342,94424,93949,94877,94419,94842,93633,93552,96515,113126,95740,94283,94214,93816,93930,93758,93499,93794,93700,93715,95029
33,109749,114981,146075,162804,155402,157405,158341,98306,96548,97193,96524,96570,96183,96809,96517,96487,95458,98496,116899,97072,97163,96823,96914,96813,96809,96600,96767,97423,97149,96231,96670,97204,98111,99760,120748,98159,99853,98040,97799,99362,98421,99540,98248,100566,98390,97731,97618,98111,97923,97396,98960,100628,inf
35,105772,108747,150247,161916,156629,156778,160438,97972,95993,96468,96452,95575,94864,95260,94795,94520,94678,94443,94146,93936,94144,93895,94052,96319,95836,96343,99388,121068,96673,96211,95925,95529,95370,95319,95126,94961,94719,94779,95701,96560,95598,94300,94301,93975,95591,94311,93825,93836,93433,93288,93346,93343,118739
38,109999,115087,146638,162484,155449,157397,158375,98663,97295,97340,97663,97051,96858,96824,100234,119112,98214,98020,97761,97643,96960,97542,97078,97299,97178,96912,96934,97750,97565,96588,96641,101041,121320,99383,98106,98063,97889,97667,99057,99408,98733,99383,97550,97210,97134,98167,97714,98527,97362,96574,96933,inf,inf
39,107591,113238,148187,162686,155578,157648,157783,97875,96467,96170,95887,96534,99433,118663,97239,96939,96779,97364,97203,97193,96951,96663,96824,96738,96917,96755,97068,96810,96631,96193,100032,122349,100024,98913,99415,99746,101156,99852,99213,101555,100105,101595,103627,105379,119219,97274,98902,97856,96774,97949,97025,inf,inf
42,106225,109365,150170,161889,156503,156632,159856,98291,96711,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
