driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
18.0,98509.0,134285.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
20,88256,134017,125918,122615,118298,113244,81129,79781,79093,79174,78811,79177,79132,78888,78909,78762,78965,78404,78670,78451,78403,98121,82710,79567,78527,78249,78217,77680,77685,78369,82899,127618,121334,80610,78862,78241,77947,77724,77330,77209,77226,77068,79971,119430,112532,79598,78028,77282,77134,76865,76462,76499,76483,76385,76270,76271,76110,76136,76150,76473,76293,77408,76023,75775,75801,75654,75498,76012,75623,75734,75192,75466,76036,76063,77610,125259,118774,114213
22.0,93346.0,133213.0,128172.0,120878.0,117050.0,112109.0,82543.0,80688.0,80230.0,80199.0,79899.0,79912.0,79911.0,80153.0,80014.0,79806.0,79688.0,80162.0,98604.0,83640.0,79699.0,79074.0,80584.0,80068.0,79807.0,79936.0,80756.0,80160.0,80651.0,79760.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
24,96793,134036,126758,122696,116463,109714,83243,81654,80852,80212,80087,80178,80059,79737,79780,79921,79292,79602,98232,82701,79048,79267,79764,80215,80130,80110,80406,80474,80494,79653,94989,94575,115147,83805,79868,79879,79711,79421,78943,78975,79218,78779,87977,98266,106512,81421,79904,79336,78641,78469,77760,77883,77721,77495,77569,77428,77205,77141,76918,77243,76831,76783,76804,77078,78130,78248,77172,76986,76866,76685,76431,76142,76481,77695,90678,89088,110576,112216
153,104565,133650,125120,123735,116122,107864,82903,82514,81287,80728,80326,80221,80064,80270,79945,79804,79869,79253,79732,80972,98686,83028,78894,80231,81464,81277,81981,81243,78349,88052,95888,90801,100729,84151,80817,78587,78322,78848,79116,79235,79073,78934,89513,96464,106117,81532,80036,79362,79104,78604,78169,78372,77575,77715,77744,77198,77359,77013,77147,77026,77074,76985,76743,77030,77118,81938,77044,76601,77672,76769,76593,76432,76381,78676,90872,85164,108849,111849
155.0,103283.0,133878.0,125229.0,123738.0,116019.0,108074.0,83288.0,82553.0,81257.0,80326.0,80350.0,80225.0,80197.0,80406.0,79602.0,79660.0,79627.0,79498.0,79536.0,79728.0,79365.0,80735.0,79043.0,78775.0,79363.0,80247.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30,94592,133174,128285,120496,117431,111106,82915,81077,80147,80385,80246,79617,79842,80210,79989,79931,79562,79651,97514,81981,77883,77637,77605,78221,78075,78453,78361,78032,78762,78758,87290,118309,117969,82078,79099,78629,78670,78642,78307,77697,77535,77260,83693,112725,108156,80969,79207,78162,78137,78109,77398,77196,76495,76529,76618,76697,76866,76835,76606,76879,76240,76366,77217,76861,76532,76280,76106,76884,76685,77180,75580,77253,76751,77205,87430,96685,118471,134641
37.0,102253.0,133917.0,125289.0,123697.0,115723.0,108626.0,83111.0,82316.0,81174.0,80282.0,80055.0,80157.0,79828.0,79937.0,79948.0,79868.0,79829.0,80006.0,79707.0,79920.0,79270.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
808.0,101276.0,134123.0,125280.0,123186.0,116189.0,108761.0,82953.0,82156.0,80947.0,80326.0,80126.0,79868.0,80198.0,79848.0,80197.0,79452.0,80047.0,79410.0,80603.0,78868.0,98111.0,83607.0,78866.0,79578.0,79581.0,79491.0,79853.0,79943.0,81325.0,129968.0,120540.0,91202.0,80992.0,81741.0,79465.0,80178.0,78472.0,78476.0,78621.0,78213.0,90078.0,95488.0,105706.0,81746.0,79967.0,79434.0,79088.0,78592.0,78014.0,78606.0,77611.0,77664.0,78345.0,77648.0,78196.0,77141.0,77828.0,76797.0,76405.0,76760.0,76500.0,76605.0,76989.0,81016.0,77635.0,77082.0,76924.0,77496.0,76428.0,76628.0,76946.0,78940.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
810.0,108406.0,135685.0,124018.0,123871.0,115726.0,106619.0,83846.0,83113.0,82571.0,83319.0,82561.0,82663.0,82770.0,83166.0,82463.0,83386.0,82908.0,82316.0,82255.0,82633.0,82829.0,82918.0,82367.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
811.0,109955.0,155664.0,105192.0,123821.0,115680.0,107558.0,85967.0,84377.0,84227.0,83532.0,82767.0,82946.0,82785.0,82845.0,82297.0,82389.0,82703.0,82526.0,82999.0,84850.0,83415.0,82259.0,82563.0,85251.0,88647.0,82117.0,84511.0,91307.0,105290.0,116349.0,87397.0,85073.0,82534.0,81799.0,81476.0,81439.0,81078.0,81876.0,80746.0,92154.0,93512.0,85782.0,82956.0,82356.0,81707.0,80722.0,80717.0,81015.0,80544.0,80955.0,80532.0,80677.0,80550.0,80399.0,80323.0,80130.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
812.0,111355.0,135637.0,121949.0,123758.0,115610.0,107557.0,85413.0,83903.0,83348.0,82783.0,83067.0,82127.0,82527.0,82346.0,82101.0,82148.0,82548.0,82494.0,87155.0,83520.0,82179.0,84829.0,81490.0,88127.0,85110.0,82373.0,87957.0,82816.0,94787.0,99543.0,104302.0,86766.0,84792.0,83008.0,82176.0,81587.0,81207.0,81599.0,81809.0,80995.0,94086.0,96661.0,83929.0,81910.0,81274.0,81194.0,80795.0,80453.0,80408.0,80623.0,81553.0,80550.0,80665.0,80238.0,80004.0,80655.0,80235.0,82544.0,82223.0,85004.0,82623.0,85845.0,81749.0,80673.0,80676.0,80185.0,79553.0,80295.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
67,99675,133950,125943,122979,116545,108780,83036,81990,81029,80462,80038,79810,80135,80231,79496,79996,79575,79621,79376,97613,82450,78695,79552,80336,79847,79972,80675,80203,80741,79682,94614,94924,115083,83925,80424,79268,79478,79501,79071,79032,79160,78839,88799,97311,106315,81590,79863,79522,79029,78447,78172,77942,77732,77826,77461,77136,77010,77097,77129,77074,76847,77175,76660,77070,77547,79260,77211,76493,76719,77178,76595,76781,76570,78207,89805,87716,110181,112332
