driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
2,104457,90046,89583,90365,90361,89489,89044,88960,89079,89463,88944,88467,88177,106745,92418,88395,89063,89785,89619,90083,89737,88403,88418,88350,88046,87922,87503,107550,92077,88667,89545,89291,92629,89428,89472,91081,89010,90323,89312,89957,88342,87969,164047,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,95116,86382,85638,85466,85510,85197,85368,85249,85448,85088,103333,89581,85651,85847,86248,86712,85728,85717,85866,85901,86991,87299,85439,105473,90402,86327,86193,86002,86677,86753,87174,86524,86772,85727,85953,85754,85630,85258,85634,106337,92002,87519,87726,87587,87633,88208,87256,87148,86916,86630,86890,86693,86686,87013,86941,86822,87229,90166
8,101086,89119,88490,88169,88164,87949,87936,88160,88304,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
11,99917,89217,87971,88462,88015,88107,87903,87722,87881,87703,87221,106093,92394,87975,89125,90404,87901,87957,87838,88132,87605,87487,87310,87836,89903,87864,110920,93584,86420,86676,87215,87794,87646,87864,87635,87564,87341,86811,86903,86306,86438,86310,86077,87847,106083,91711,87797,87077,86815,87353,87698,87780,88168,88036,88135,87454,87570,inf
13,101664,89489,88049,88176,88102,88013,87944,87983,88234,88765,86846,87930,88250,107763,94521,88308,88168,87821,92477,87859,87748,88035,87811,88461,89065,89341,87841,87387,87086,87268,87730,89530,87024,87082,89687,108886,93257,88097,89359,87883,87884,88236,89285,87896,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,100369,89368,88145,88195,88429,88022,87946,87802,87608,87750,87295,87114,86328,108190,90612,87458,87858,88079,88272,88484,87826,87699,87518,87708,87252,87171,87471,88182,87489,87332,87170,87396,87450,86882,87207,107658,90816,87326,87846,87930,88169,88207,88270,88232,87973,87760,87765,88433,88525,87896,87672,87526,87655,87529,88035,87466,87410,inf
15,97052,87424,86613,86514,86663,86458,86503,86473,86275,86405,86548,106102,91583,87021,86995,86959,87165,87818,88424,87275,87301,87515,86930,88165,87329,87208,86741,106304,90565,86395,86804,87604,87240,87361,87671,87425,87288,87451,88381,87099,106116,92245,87643,87640,87841,88604,88604,87628,87871,87930,87755,87683,87466,87328,87437,87245,88702,inf
17,98560,88508,86881,86857,87174,87119,87372,87227,86869,86357,86306,86257,107352,90056,85952,86392,86927,87334,87936,87510,87289,87738,86766,86446,87093,87213,114391,98832,93701,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,96239,87115,86571,86417,86396,86327,86283,86273,86314,86049,105290,91061,86058,86515,86639,87630,87143,87426,87151,87042,87496,86503,87052,85982,86617,106137,90323,86049,88537,87253,87874,87755,87873,88183,86957,87609,88463,88978,88586,86769,85991,105086,91280,86525,87477,87801,87803,88080,87706,87270,87158,87204,86776,86946,86796,86587,86620,86314
21,103901,91467,88781,90491,90445,89857,89045,107842,92975,89333,88206,88783,93854,87704,87662,87821,88719,88087,88667,91141,88699,88741,88617,87736,87396,87798,87487,108814,92830,87679,88467,89148,90029,87064,86701,86398,86495,86779,86282,88013,87393,87708,87465,105950,95270,87533,86683,86901,86917,87324,86386,87040,88308,87219,87350,90122,90551,inf
22,94212,85972,85061,85107,84955,84817,84432,84179,84531,84245,103437,90911,85405,85606,85243,86016,85386,85148,85402,85570,87029,85262,85009,84912,84720,85206,84579,84723,103167,90243,85745,85670,85864,85774,85984,86404,85828,86895,86438,85539,85838,85671,86826,104538,91547,86983,87902,87455,86325,88203,87744,87571,87528,87572,88113,88618,89294,91008
23,97670,88339,86463,86702,86577,86645,86722,86507,86179,86408,85824,104227,89548,85913,86738,87446,87316,87372,87086,87130,87459,86638,86742,86331,87652,86475,85986,105158,89886,86335,86849,86991,87833,87576,88181,87203,86307,86372,86367,86036,86011,86301,86088,86787,105793,91150,86074,86514,86570,86904,87097,87381,88848,89182,87580,87210,87389,88112
30,93122,85906,84968,84513,84802,84506,84533,84170,84330,84334,84329,105406,90771,85699,85324,85702,85215,86034,85075,85672,86384,84769,84627,84719,84596,85308,84993,84578,84125,102899,89084,85296,85529,84604,85930,84614,85025,84467,84632,86855,85034,85739,84586,84851,103129,90261,86908,86801,86782,86862,87134,87642,87573,89312,92215,91226,89708,92549
31,98038,86852,86836,86550,86585,86747,86772,86102,86331,107154,89938,85935,87466,87431,87168,87249,86786,86970,88648,87348,87356,87376,86892,86825,85780,105781,89756,86455,86490,87001,87027,87241,86803,86805,86761,87343,88612,87079,86167,85859,85659,85286,85537,107172,89798,86151,86443,87460,87476,88443,88294,87875,87293,87947,87584,87555,87815,88190
32,106954,92944,90712,90280,88332,87840,88230,88155,88427,89306,89081,88622,88653,87926,89230,114799,94031,90548,88964,88607,89285,88619,88819,88333,88497,88585,88990,88968,88830,88825,91050,88664,88537,88907,88373,88009,113835,96331,88928,88959,90206,90763,89228,89424,89636,90766,89652,91080,90716,89096,88511,88328,88992,89038,88579,89124,inf,inf
43,102947,90068,89011,88979,88705,88729,88450,88244,87873,88108,89404,119740,92956,88112,88232,87854,88452,88699,88684,91039,88786,88717,88234,107238,93690,87876,87985,88265,89201,88817,90622,89747,89653,90724,89304,91788,88978,91115,90050,88311,87820,107124,94245,88356,88349,90078,88865,88295,90302,88885,90107,90048,89207,89049,88807,88838,inf,inf
44,107968,93813,91315,90554,90743,90429,91271,91049,91646,91234,90957,89595,89084,110390,96391,89399,89704,89232,89506,93164,93968,90654,89944,90192,90163,90142,92838,90824,89555,89525,89384,88628,90130,88244,87807,89009,110570,93235,88604,89026,89726,92092,90081,92957,90555,89899,90067,89740,89526,91209,90319,91898,89188,87978,88621,89186,inf,inf
45,105996,93554,90898,91568,91103,91110,91405,91010,90277,90331,89906,89040,88941,88638,88523,88711,88710,112490,95615,89497,89579,90009,91317,90778,92097,90939,89184,91121,89313,90735,90634,90973,88719,88866,89563,89810,109653,97764,89701,89873,89758,90016,89894,90193,89746,89844,92487,90937,92546,91832,93269,93425,93779,93470,97509,inf,inf,inf
46,106520,92028,90670,91527,91719,91236,91486,90720,90424,90161,110948,95145,92464,92035,92482,91936,93798,95060,92101,91002,91023,90896,91684,93080,114432,96023,91081,94715,92521,95884,92010,95064,94482,96993,1150467,106865,93490,94571,93939,93253,92896,92843,93843,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
47,108581,94317,92439,91734,91147,91496,91211,90621,90721,91723,180636,96897,92740,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
