driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,86479,80916,80580,80207,79683,79897,79962,80347,80257,80226,80270,80198,80083,79792,80100,80559,93255,81508,78994,80584,79178,78940,78712,79418,79087,78698,78643,78455,78763,78647,78549,78388,78083,78202,78242,78289,78230,78337,78204,77773,78148,78541,78766,78139,78242,78399,78349,78184,78502,93417,80155,77244,77135,77279,77217,77176,77203,77366,77020,77137,77159,78667,77326,79999,77652,77974,77364,77748,78103,79240
3,89446,82357,82235,81722,80800,81246,80626,80887,80578,80817,80856,81010,80878,79642,79536,79618,79616,79691,93215,81471,78945,79942,79323,79663,79288,79170,79446,78983,79033,78694,78529,78642,78668,78310,77972,78187,77908,91655,79773,77514,79368,79054,77900,77883,77748,77889,77685,77537,77393,77906,77978,78676,77674,77497,77624,78954,80601,79532,77590,77614,77314,77234,77231,77627,77930,77174,77060,77181,77095,77587
4,86961,81197,80849,79951,80217,80173,80320,80007,80132,80121,80370,80288,80304,79775,79755,79798,79478,79400,93080,82151,79502,79599,79455,79697,79480,78993,78865,78605,78764,78626,78454,78386,78453,78406,78345,78323,78269,78158,78015,78054,78370,77820,78005,78526,78199,78556,78373,78138,77863,78183,77880,77916,78219,78355,78211,78190,78275,78580,78668,78853,78843,79190,79067,81096,79562,79934,79973,80016,80564,80796
5,94715,83000,81800,81771,81628,81864,81861,82181,82265,83225,81771,81667,81341,81855,83076,82679,97015,82589,81996,81577,80863,80335,80204,81478,80263,80019,79903,80002,79971,79829,79872,79928,79805,79874,79810,79868,79941,79691,79566,79508,80964,95523,83383,80142,79319,78960,78747,78406,78683,81791,78992,79725,82205,78976,78478,78960,78329,78429,78388,78512,78323,78128,78385,78305,79399,78781,78491,78509,78497,inf
8,92210,82630,81704,81262,81122,81223,80982,80691,80929,80574,80740,80947,81104,81232,79763,79913,79638,79733,79810,79488,80077,79687,79611,80043,79632,79215,79314,79172,79259,79091,79103,78974,79050,78881,78807,79164,78933,78748,78629,92646,81602,80093,78736,78548,78473,78323,78189,78089,77904,77894,78639,77637,78584,78633,77721,77660,77824,77719,77806,77818,77343,77342,77092,77742,77859,77573,77247,77368,77200,76764
10,97431,84377,83328,82705,82855,83021,82679,82495,82600,82416,82276,83083,82550,82298,82561,82561,82744,82766,82432,83401,85373,84757,83533,102436,84953,84514,82158,85008,82399,83036,83534,82409,83159,81689,81338,81834,81532,82298,81053,81590,82088,82660,83040,81630,81087,84438,81032,84522,83133,81265,81477,81339,81226,82200,82601,83101,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,89480,81864,80609,79773,80000,89975,80900,80733,80747,80615,80805,94172,81298,80489,81006,79471,79191,79886,80126,79499,79559,79262,79260,79228,79405,78890,79059,79008,78916,79552,78587,78397,78386,78574,78500,78441,78136,78464,78084,78410,78172,78088,77993,78298,78163,78205,78251,78980,78483,78649,78841,78845,78654,78995,79152,80081,80195,94347,79992,77472,77374,77039,77237,76828,77167,76996,76531,76422,76182,76469
17,87935,81074,80819,80605,80508,80569,80699,80602,80722,80407,80467,80416,80155,80145,80298,80992,94226,81405,79775,79554,80011,79567,78914,79189,79228,78927,78892,78777,78345,78825,79372,79015,78716,78814,79088,78856,79151,78868,80663,78258,78358,78197,78148,78225,78096,78149,78299,78576,78208,78419,79155,91501,79832,77560,77297,77518,77635,79801,77692,77591,77451,77131,77256,77601,77311,77552,77417,77215,77293,77338
18,91833,82834,81505,81186,81211,81254,80908,80733,80920,80524,80866,80972,81295,81913,96135,82939,80640,80000,79882,79931,79607,79798,79645,80067,80193,80100,80453,80827,80067,79926,79810,80015,94431,81421,79688,79415,79403,79362,79215,79164,79332,79186,79346,79411,79347,79362,79034,79323,79340,79546,79595,93645,82938,79028,78115,78497,78444,78217,78084,77939,77951,77846,77843,77858,79728,78233,80194,83644,78706,inf
20,85307,80663,80567,79737,79764,79898,79856,80136,80579,80468,80328,80121,80074,80157,80642,94784,81612,79846,79840,80115,79902,79513,79324,79699,79619,78941,79087,79098,78714,78521,78436,78451,78803,78681,78454,78251,78263,78295,78331,78263,78219,78320,78469,78780,78611,78159,78340,77755,77912,78034,78050,77951,78202,78246,78305,78559,78425,78242,78282,78326,78848,79441,94605,79457,77004,76829,76047,76110,76461,75752
154,90737,82244,81502,81772,80809,81229,80539,81103,80537,80692,80822,81011,81062,79634,80113,79680,79619,79572,79509,79335,93681,80760,79083,79476,79344,79270,79974,79152,78907,78872,78530,78543,78693,78176,78317,78152,78142,78095,78272,78592,78267,78199,78164,78283,78632,78550,78306,78499,78320,78569,77938,77952,77741,77970,77811,77511,77264,78113,77601,77465,77721,77804,77797,77854,77565,77503,77956,78035,77647,77510
155,92619,82657,81546,81197,81190,81400,80723,81009,80690,80787,80764,80874,80900,81682,81122,79345,79524,79471,79218,79808,80047,79823,80020,95101,81440,79358,79644,79479,79863,79482,79726,79010,79455,79061,79053,78916,78743,78702,78777,80073,78484,78373,78382,78402,78152,77941,77800,78044,77991,77944,78138,78320,77888,78663,77806,77598,77493,78079,78014,77567,77464,77712,78119,77963,78178,78125,78075,78184,78031,78789
30,91164,82156,81773,81473,81284,81179,80736,80825,80602,80804,80676,81004,95057,82441,81685,79990,79437,80108,79769,80398,80059,80099,79976,80128,80887,79495,79471,79562,79840,79709,79582,79233,79301,79220,79181,78973,78433,78762,78505,79693,78868,78524,96115,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
37,96524,84405,83117,82965,82607,82701,82353,82161,82323,82171,82164,82580,82242,81996,81876,82258,82405,82277,81850,81994,81594,81647,81535,81621,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
807,93860,82389,82103,81284,81013,82005,81059,80898,80724,80527,81195,80482,80253,80954,82020,79960,80112,79818,79894,80243,96682,81262,79085,79976,79888,79687,79714,79301,79255,79251,79587,79058,79454,79145,78939,78927,78515,78518,78719,78880,79266,95301,80570,78311,78175,77868,77893,77808,77564,77836,77999,77794,77376,77368,77880,77668,78061,78736,78743,77655,77470,77202,77841,77585,78236,78635,78752,78406,78424,78763
808,96792,83659,82293,81797,81734,82548,81611,81831,82220,81615,81796,81758,82183,81876,81894,82465,82236,96422,82813,81920,81182,80540,80177,80527,79979,80450,79909,80300,80083,80064,79869,79643,79629,80168,79422,79613,79545,79769,80020,79630,81552,81562,94714,81391,79097,79311,79747,79706,79978,79476,80163,80204,80156,78675,78421,78343,78870,78093,78562,78119,79228,78372,78728,80155,78583,78137,78401,78709,80498,inf
39,98437,84598,83625,82814,83261,82659,84673,82537,82572,82432,82490,82044,82767,82868,82299,83110,82525,83292,83619,83630,82908,83703,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
811,94225,84219,81720,81702,83908,82354,81696,81439,81508,82111,81861,81536,81435,82736,81940,81897,81941,81279,81053,81449,83190,81851,97084,82581,79829,79690,79990,80230,80004,80244,80162,79665,80374,79734,79499,79372,79526,79577,80003,80805,80453,80200,80613,79789,79917,79362,79376,79357,78984,82379,79702,78943,78765,78693,78667,78559,78254,78094,78255,77868,79320,78236,78196,81573,79867,78449,77817,78069,78072,inf
