driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,122304,173974,146749,113958,121456,131298,108629,107032,106049,106041,107109,103276,102061,103192,105287,105552,103108,104126,114905,128243,132573,132389,119540,117960,148946,113301,110675,108730,109845,108779,108607,109170,110035,110791,112054,113238,117261,130953,107269,108363,107968,108340,107502,108191,107370,108058,109439,110078,111488,110380,111125,111057,110976,111591,112382,112920
3,120905,165135,148126,111312,108083,105801,106693,107692,107286,106033,107512,105313,103726,103245,104035,104779,103700,103931,115338,124651,133370,122903,122570,163311,157383,112123,109579,109762,109666,109521,109389,110166,110379,111485,112286,112652,112516,119120,130764,108623,108960,110087,109688,109203,109050,107665,107970,108401,109205,110283,110701,111521,111161,111960,112399,112529
4,118576,161860,157429,112873,119432,127570,131699,108902,107074,106649,106413,104797,105627,104134,106206,106025,105606,107354,121004,132012,117770,119737,116839,116113,144593,115283,111966,112106,111308,109348,109965,109987,111387,110836,110973,111531,111666,116147,129452,109117,109337,108946,108331,107787,107772,107688,107763,108578,108817,110595,110665,111498,112772,110820,111633,113664
5.0,131355.0,164861.0,141834.0,119813.0,114086.0,112869.0,113502.0,114370.0,112121.0,112171.0,113711.0,109931.0,109970.0,107141.0,108892.0,108896.0,108776.0,114748.0,128649.0,138291.0,119549.0,119815.0,116471.0,116248.0,115756.0,116850.0,116661.0,117897.0,119286.0,115750.0,114797.0,114764.0,115136.0,115428.0,117451.0,121750.0,140619.0,114481.0,114523.0,115121.0,115780.0,115040.0,113003.0,118412.0,113160.0,111842.0,111888.0,112433.0,116608.0,113307.0,112764.0,116610.0,117847.0,117825.0,121601.0,100000000.0
9,126642,165622,142756,113507,108244,105936,107401,107986,108259,106335,108044,106466,104256,103630,104017,105183,104721,105313,110030,122784,131977,123597,121448,163381,156182,112726,110840,110454,110727,110748,111727,110485,111167,111450,112068,112431,117309,133764,110134,109625,109117,108972,109201,108480,108644,108815,108938,109855,110551,110823,111034,111714,111610,111881,112511,112858
13,122854,170640,148102,113829,115773,121895,130585,109703,107469,107907,107949,105127,105646,104594,105526,105672,105578,107385,124151,139447,118163,119770,113516,115186,140703,116861,113133,112349,111917,112650,111637,112018,112732,113389,113313,113688,114379,119642,130623,108837,109588,109181,109348,110626,111607,109167,108761,109620,110009,110479,110519,110835,115054,112750,113493,114584
15.0,130891.0,169057.0,148606.0,119016.0,117312.0,117258.0,117824.0,116310.0,114151.0,114093.0,115103.0,116514.0,130365.0,109675.0,111198.0,112406.0,154543.0,854416.0,123880.0,117541.0,122324.0,125912.0,114231.0,115107.0,115607.0,125415.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
16,131583,166760,139915,113248,113721,118427,128367,108708,107104,108170,109744,107940,105238,104364,106225,106158,107066,110330,124943,131345,112128,120474,118427,119117,146520,115137,111986,112041,112303,113390,112889,112341,112970,113388,113407,113620,114618,119856,134774,109678,109852,110232,109212,108819,109256,110028,109382,110322,111024,110714,112040,111853,112611,112456,113530,115286
17,119208,162243,159050,114335,115067,117011,129996,107957,107134,107176,107613,106113,103527,102609,103682,104321,104142,107011,120472,133921,113244,132650,119562,118161,150696,117258,113816,112075,111995,112751,112545,111894,112470,113015,118805,130252,108410,110481,107850,107960,107913,109126,109682,109590,109729,110407,110547,111085,112056,112171,112839,112476,113256,114746,114982,115252
18,121689,165471,147461,112287,108293,106218,107492,108283,106670,106142,107501,105361,103618,102886,103816,104972,104666,105038,110024,121050,133456,119634,128452,163245,158795,110985,110012,109745,109554,108564,108803,109852,110075,110809,110562,111079,112665,117789,130195,108292,107509,109499,107103,107042,107082,107469,108255,108779,109036,111217,114946,111295,112184,112752,112501,113993
20,119841,170762,155266,112256,120641,129526,108874,107319,105940,106702,108712,106498,103152,102358,103821,103725,104180,105240,112299,128387,134588,130689,118972,118237,147955,116070,112637,111578,111648,109777,109565,110042,111210,110736,111897,111582,117081,131000,110102,109507,109347,108694,108904,108495,108763,109173,108737,109876,110833,111372,111250,112142,113747,114168,114246,115354
22,130466,167967,140641,115372,121261,132232,110627,109638,108312,108349,109188,107326,105746,105638,105848,106023,105559,116836,133529,114774,119233,117809,116849,115391,142225,116822,112922,112197,112032,113537,114776,112840,113726,113131,114102,114651,119245,130228,110186,109955,110328,110218,109806,111128,109895,110625,109869,110451,110502,110453,110831,111562,112267,112725,113272,114707
153,134602,164513,140650,114967,115900,112526,111285,109815,108684,108012,113653,124993,103765,103755,105251,104958,105793,109608,124698,145247,145636,119115,117131,117094,113360,115012,112884,111084,111749,112227,113659,113103,115033,119667,133802,109853,109418,109192,109471,109368,109478,110051,110518,111621,112780,120194,131707,109227,107268,107395,107819,108256,111411,112190,111489,111642
30,123853,173134,145560,118452,128103,108359,107810,107742,108154,107104,108932,106237,105101,104298,105190,106767,106059,106689,119849,128560,112424,138864,119520,118434,149761,116394,113846,111870,112085,112537,112764,111985,113285,113533,113521,118026,129406,109066,109257,108590,108792,109162,109698,109848,110209,110520,110763,111782,113227,112248,112789,113101,113957,113848,116373,116474
37.0,130049.0,164330.0,142472.0,116118.0,111162.0,107739.0,109333.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
807.0,133591.0,168995.0,146243.0,115010.0,121328.0,148992.0,110150.0,108227.0,108178.0,108372.0,108691.0,106577.0,104549.0,105599.0,109692.0,105531.0,106768.0,113460.0,126749.0,132788.0,116987.0,119810.0,121192.0,158701.0,151101.0,148700.0,112851.0,112554.0,111740.0,111286.0,111307.0,116279.0,112902.0,110971.0,112104.0,115370.0,112792.0,117382.0,129643.0,110705.0,110367.0,110136.0,110412.0,109173.0,109444.0,109196.0,110478.0,110442.0,112286.0,111839.0,113196.0,114093.0,114178.0,117648.0,114782.0,100000000.0
808,128716,164706,143037,117090,111752,107273,108749,109797,108419,107524,111342,106898,105534,103801,106155,106736,106238,106469,113534,127900,134605,139262,119881,119065,149790,114347,113358,111240,110290,109915,110741,111077,121414,112642,112241,112343,113468,119433,136199,109530,109886,108881,109694,111650,110968,108130,107460,107891,111889,109364,111129,110193,110429,112707,113170,113811
810.0,1026445.0,120340.0,119912.0,119591.0,115376.0,117516.0,113185.0,150498.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
