driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
2,232209,98339,76011,76119,76010,75764,75592,75709,75051,74970,75087,74064,73621,73752,74701,74698,74275,74131,74019,75509,73699,73779,73860,73939,73532,73622,73192,73391,73561,73308,74981,72301,72822,73169,72631,72604,72890,73022,72527,73376,73122,72534,72596,73199,74185,75361,119608,72644,72622,73056,72699,72249,72528,72937,72679,72076,72014,72620,72177,72228,72434,73078,72097,72369,71919,71827,72685,71658,71388,inf,inf
4,97235,119042,113302,76797,76976,76965,76411,76719,76248,77449,76616,76918,76967,76638,76624,76127,75714,76053,75660,75110,75498,75606,75281,75173,74875,74915,76113,75765,75456,75890,76087,74843,74825,74908,74539,74432,75802,115977,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,89359,118456,114633,75052,74010,74481,74119,74597,73482,73751,73808,73736,73844,74385,75002,74316,73284,73371,73160,72964,72746,73019,72576,72687,72584,72755,72716,73811,72620,73091,73535,72869,73099,72528,72077,72458,71991,71859,72030,71801,72035,71996,71634,71907,71651,74532,105196,72288,72250,72521,72539,72468,72496,72384,72477,72478,72537,72230,72323,72352,72303,72474,72099,72680,72303,73406,71757,71681,71456,71284,73121
14,87060,118025,115509,75202,75034,74147,73922,74097,73975,73928,73486,73721,74413,74814,74872,73924,73365,73196,72766,72877,72685,72636,72471,72325,72420,72103,72215,72185,72235,73127,73234,72002,71885,71634,71404,71526,71257,71309,71321,71518,71180,71417,71648,71520,71872,71592,71879,70843,70983,74590,94095,72405,72822,72075,71782,72000,72399,71598,71589,72417,71596,71626,71451,71451,71325,71294,71987,71302,71006,71154,71204
15,213664,113980,75253,85637,74630,75141,75530,76252,76311,75747,75041,74082,75010,80890,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,96447,119126,113447,76785,76697,77344,76131,77005,76293,76900,77218,76971,76875,76605,76611,75849,75579,75520,75628,75139,75142,75270,75020,75176,74971,74816,74543,75860,76062,75166,74256,75160,75652,74642,74379,73897,73955,73498,76257,100300,74879,74794,75218,76747,75477,75602,76918,78277,77807,76080,75574,74960,74819,75365,75923,74898,74814,75623,74902,76542,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
21,92630,118438,119120,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
22,86280,117877,115932,74373,74066,74394,73802,73968,74158,73662,73370,74148,74690,75966,74547,73451,73101,72797,72681,72629,72316,72608,72275,72694,72207,72025,72708,72295,72473,72656,72157,71770,71883,71867,71879,71759,71500,71600,71671,71572,72013,71474,71702,71522,72369,71364,73840,94932,71497,71837,72419,72019,72987,71831,71892,71993,71925,72003,71913,71971,71873,71613,71574,71783,71546,71256,71432,71009,71099,71190,72769
23,83663,119062,116268,74505,73924,73896,73888,74289,74454,107295,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
30,84461,119228,115750,74848,74022,74077,73948,74031,74075,73520,73395,74482,74550,76056,74536,79004,72281,73174,73049,73209,72811,73062,72582,72811,72423,71618,72393,72386,71665,72208,71868,72192,72048,71314,71179,71225,71101,71288,71287,71323,71330,71493,71452,71412,71725,74412,96549,71584,71600,71776,72080,72275,73032,72222,71649,71504,71583,72291,71466,71746,71780,71172,71291,71610,71294,71292,71293,71047,71030,71059,71588
31,82535,119627,116415,74174,73713,73525,73643,74029,74207,74419,74399,74711,74736,75925,74633,83538,73168,73231,72957,73288,73371,73234,72914,72517,72735,72597,72759,72154,72413,72369,72235,72320,71998,73443,71884,71852,72529,71686,71466,71140,71195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
