driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
2.0,105779.0,95464.0,94796.0,94929.0,94791.0,94402.0,95104.0,95723.0,94377.0,94118.0,94364.0,94541.0,99658.0,120535.0,94979.0,95277.0,95841.0,95501.0,95119.0,97516.0,95496.0,95760.0,95793.0,95586.0,95261.0,94506.0,94480.0,94878.0,94521.0,94840.0,93964.0,93801.0,93700.0,97269.0,123146.0,94273.0,94444.0,95114.0,95570.0,95090.0,95291.0,95014.0,95047.0,94906.0,95211.0,94942.0,94798.0,94907.0,96242.0,94805.0,94028.0,95177.0,94654.0,93450.0,93320.0,93284.0,100000000.0
4.0,115697.0,125596.0,93718.0,94526.0,93397.0,92926.0,93519.0,93512.0,92990.0,92978.0,92676.0,93487.0,93574.0,92479.0,92555.0,92371.0,92052.0,93243.0,93901.0,93067.0,91321.0,91202.0,91246.0,91338.0,90907.0,93602.0,112696.0,91381.0,94446.0,93923.0,91900.0,91411.0,91749.0,91633.0,91529.0,91134.0,90885.0,91007.0,90654.0,95055.0,115168.0,92130.0,92370.0,92606.0,92437.0,93046.0,92293.0,92190.0,92660.0,93759.0,92291.0,91812.0,92411.0,91339.0,91351.0,91244.0,91641.0
8.0,104307.0,95600.0,94654.0,94257.0,94041.0,93730.0,93527.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
11.0,97793.0,93561.0,93255.0,93498.0,93342.0,92913.0,95457.0,92643.0,93093.0,92794.0,94683.0,116139.0,93377.0,91840.0,92194.0,92510.0,94084.0,98032.0,118775.0,92114.0,92061.0,92702.0,93856.0,92776.0,92895.0,91837.0,92531.0,92262.0,92671.0,92206.0,93168.0,92101.0,92938.0,92072.0,91663.0,91470.0,93622.0,119379.0,92110.0,92193.0,92386.0,92410.0,92936.0,92685.0,92334.0,92558.0,92382.0,92445.0,93005.0,93872.0,91789.0,91827.0,92445.0,91436.0,91101.0,91357.0,91757.0
13.0,103784.0,95317.0,94229.0,93778.0,93892.0,94038.0,93369.0,93031.0,96423.0,117265.0,93571.0,96648.0,94001.0,94324.0,94448.0,94507.0,94163.0,94187.0,93965.0,95017.0,93208.0,93193.0,93309.0,93078.0,95905.0,116617.0,93118.0,93246.0,94440.0,93936.0,94274.0,93845.0,93737.0,93806.0,95194.0,93843.0,93616.0,93486.0,93575.0,93700.0,94490.0,95509.0,116919.0,92690.0,93346.0,93408.0,93662.0,93799.0,93553.0,93673.0,93230.0,93371.0,93043.0,92911.0,93037.0,93440.0,100000000.0
14.0,102282.0,95103.0,93652.0,93443.0,93577.0,94178.0,93216.0,93034.0,95632.0,115905.0,92978.0,92919.0,93019.0,92733.0,92976.0,92665.0,92614.0,92369.0,91861.0,92117.0,91991.0,91950.0,94488.0,115209.0,92148.0,92603.0,92596.0,92986.0,93490.0,92996.0,93363.0,92627.0,94649.0,92390.0,92388.0,92346.0,92310.0,94738.0,117389.0,92734.0,93110.0,92911.0,93285.0,92982.0,93373.0,93496.0,93268.0,93033.0,92745.0,95841.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,99731.0,93600.0,92975.0,93275.0,93129.0,93283.0,92780.0,92057.0,93166.0,94724.0,115340.0,92143.0,92079.0,91897.0,92640.0,92145.0,92166.0,91926.0,91742.0,91545.0,91481.0,91463.0,91608.0,91421.0,95693.0,113557.0,91505.0,91801.0,91687.0,91747.0,92048.0,91809.0,91619.0,91775.0,91557.0,91470.0,91749.0,94334.0,117063.0,93161.0,92653.0,93074.0,92584.0,92776.0,92712.0,92222.0,93128.0,92721.0,93143.0,92771.0,92222.0,92485.0,92584.0,92235.0,92394.0,92962.0,93532.0
17.0,102343.0,93973.0,93374.0,93621.0,94191.0,94252.0,92854.0,93209.0,95455.0,117034.0,93877.0,92756.0,93257.0,93095.0,93294.0,93136.0,93520.0,93015.0,92277.0,92548.0,92650.0,92644.0,94602.0,114719.0,96876.0,92503.0,93307.0,93282.0,94200.0,94138.0,94103.0,93155.0,93034.0,92974.0,92772.0,92929.0,92791.0,94299.0,119735.0,94365.0,94925.0,93668.0,93522.0,93488.0,93723.0,93578.0,94580.0,93679.0,93883.0,93866.0,93266.0,93713.0,93141.0,92594.0,94481.0,92989.0,100000000.0
18.0,100060.0,93865.0,93642.0,93200.0,93395.0,93083.0,93694.0,92476.0,93223.0,92453.0,92452.0,94094.0,118446.0,91564.0,92161.0,92266.0,92808.0,91954.0,91841.0,91287.0,91244.0,91178.0,90981.0,90960.0,91195.0,93080.0,115989.0,91511.0,91490.0,92094.0,91935.0,91905.0,91847.0,91623.0,91187.0,91465.0,91297.0,91241.0,91039.0,93742.0,115121.0,91689.0,91863.0,91935.0,92281.0,92340.0,92246.0,92637.0,95184.0,93503.0,92345.0,92309.0,92211.0,92434.0,91873.0,92500.0,94124.0
21.0,102827.0,95112.0,94054.0,93629.0,93365.0,93704.0,93397.0,93350.0,93099.0,94668.0,119442.0,93310.0,93488.0,93447.0,93781.0,93343.0,93538.0,93478.0,93095.0,92762.0,92894.0,92646.0,92730.0,93670.0,92918.0,94917.0,119110.0,93816.0,94005.0,94177.0,102554.0,93178.0,93091.0,93214.0,93172.0,93247.0,94166.0,94138.0,93045.0,92329.0,92426.0,92610.0,94950.0,117431.0,96380.0,93192.0,94555.0,94849.0,93358.0,93732.0,94264.0,93807.0,93272.0,93291.0,93343.0,93149.0,100000000.0
