driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72
14.0,88541.0,81111.0,80729.0,80365.0,80393.0,80380.0,79908.0,80093.0,80530.0,80563.0,80348.0,80733.0,80508.0,80098.0,80551.0,80070.0,80323.0,79984.0,80450.0,80420.0,80023.0,81161.0,83235.0,99704.0,80231.0,80417.0,80219.0,80404.0,79873.0,79797.0,80111.0,79775.0,79805.0,79491.0,79363.0,79402.0,79317.0,80192.0,80532.0,80324.0,79876.0,80126.0,80879.0,80575.0,80639.0,80291.0,80981.0,83516.0,81160.0,84108.0,98996.0,79775.0,80183.0,79554.0,79775.0,79892.0,79907.0,80738.0,80830.0,88789.0,102070.0,112766.0,93010.0,92528.0,93322.0,94477.0,91977.0,89703.0,87951.0,88817.0,93878.0,100000000.0
15.0,90030.0,81336.0,81031.0,80876.0,81053.0,80786.0,80581.0,80457.0,80406.0,80462.0,80888.0,80745.0,80478.0,80526.0,80501.0,80723.0,80741.0,80757.0,80544.0,80094.0,80920.0,81651.0,81371.0,80214.0,79961.0,80288.0,80467.0,80144.0,80472.0,83543.0,99232.0,79417.0,79760.0,79514.0,79494.0,79719.0,80088.0,80442.0,80065.0,80041.0,80172.0,81679.0,80791.0,80234.0,80381.0,79993.0,80492.0,81188.0,82081.0,81915.0,82137.0,85145.0,109513.0,92349.0,94446.0,95738.0,95784.0,97772.0,97817.0,99933.0,99555.0,98325.0,98647.0,97754.0,97081.0,94587.0,93148.0,91067.0,92690.0,94251.0,100000000.0,100000000.0
21.0,92082.0,81933.0,82111.0,82787.0,82100.0,81831.0,80976.0,81649.0,81116.0,81159.0,81243.0,81057.0,80649.0,81252.0,81093.0,80731.0,80869.0,80567.0,80831.0,80977.0,80704.0,80676.0,80752.0,80619.0,80228.0,80380.0,80096.0,80435.0,79674.0,79679.0,79489.0,79684.0,79507.0,79225.0,82672.0,103072.0,80284.0,80855.0,80577.0,80690.0,80483.0,80944.0,80812.0,80965.0,82342.0,81575.0,81930.0,81838.0,81641.0,81494.0,81227.0,81771.0,83513.0,81971.0,82399.0,80652.0,80680.0,80295.0,83260.0,95255.0,104272.0,105570.0,108386.0,123507.0,117631.0,91692.0,94038.0,87380.0,86808.0,91357.0,94245.0,100000000.0
22.0,93430.0,82556.0,82154.0,82561.0,82453.0,83272.0,83478.0,83215.0,82497.0,82016.0,81491.0,81501.0,81813.0,81993.0,82393.0,81119.0,81597.0,81299.0,82188.0,82025.0,82733.0,80893.0,81267.0,80931.0,83979.0,99360.0,78781.0,79449.0,81224.0,80270.0,80127.0,80432.0,80321.0,80161.0,80082.0,79982.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23.0,88143.0,80988.0,80459.0,80111.0,80360.0,80078.0,80093.0,80725.0,80555.0,80428.0,80552.0,80703.0,80154.0,80485.0,80225.0,79650.0,80328.0,80366.0,80431.0,79856.0,80533.0,80042.0,80028.0,79764.0,83488.0,99223.0,79225.0,79279.0,79264.0,79637.0,79802.0,79661.0,80133.0,80356.0,80585.0,80779.0,80074.0,81059.0,80817.0,80329.0,80038.0,80090.0,80843.0,80548.0,80572.0,80298.0,80946.0,83811.0,81044.0,80695.0,81476.0,80556.0,83909.0,98616.0,79982.0,87841.0,79831.0,79400.0,80691.0,87472.0,100948.0,112445.0,90931.0,90101.0,92498.0,95037.0,91394.0,90181.0,88373.0,88762.0,101564.0,90702.0
25.0,91104.0,81447.0,82402.0,81135.0,79937.0,80322.0,80926.0,80231.0,80508.0,80531.0,80721.0,80923.0,80402.0,80610.0,80568.0,80225.0,81129.0,80772.0,80867.0,80429.0,80696.0,81191.0,81316.0,82848.0,98573.0,79102.0,78857.0,79058.0,79439.0,79838.0,79183.0,79311.0,78996.0,78853.0,78684.0,79066.0,79081.0,80198.0,80255.0,80774.0,79952.0,80123.0,80252.0,80631.0,80660.0,80380.0,81037.0,83353.0,81363.0,81127.0,83777.0,111461.0,79221.0,79577.0,79436.0,79445.0,79293.0,79517.0,80853.0,87966.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
30.0,83283.0,79402.0,78704.0,78538.0,78696.0,78588.0,78719.0,78559.0,78327.0,78433.0,78357.0,78198.0,78584.0,78361.0,78328.0,78711.0,78761.0,78561.0,79059.0,79211.0,79237.0,82894.0,97062.0,78264.0,78547.0,78388.0,78524.0,78638.0,78956.0,78776.0,79784.0,80573.0,78860.0,79435.0,78401.0,78117.0,77910.0,77926.0,78830.0,78556.0,78353.0,78218.0,79035.0,78907.0,78483.0,81997.0,98205.0,78281.0,78685.0,79054.0,79000.0,79083.0,79626.0,79107.0,79368.0,81178.0,79356.0,78945.0,80680.0,80380.0,86930.0,95928.0,106395.0,101198.0,100732.0,101108.0,102726.0,99131.0,95106.0,88399.0,84849.0,86991.0
35.0,87477.0,80477.0,79986.0,79787.0,79431.0,79498.0,79721.0,79508.0,79564.0,79837.0,79706.0,79572.0,79660.0,79882.0,79832.0,79116.0,79688.0,79518.0,79649.0,81320.0,80410.0,80993.0,79816.0,79391.0,82840.0,99349.0,78649.0,78815.0,78781.0,79142.0,78996.0,79484.0,79680.0,80410.0,80250.0,79317.0,79420.0,82150.0,81111.0,80342.0,79988.0,80746.0,80490.0,80512.0,81057.0,80492.0,81225.0,80514.0,80516.0,80092.0,79638.0,83783.0,99288.0,79842.0,79903.0,79781.0,79588.0,78912.0,78903.0,83165.0,92176.0,96713.0,98595.0,98277.0,100006.0,102350.0,103633.0,112471.0,86955.0,85328.0,87348.0,97414.0
49.0,84103.0,80783.0,79387.0,79394.0,79117.0,79326.0,79122.0,79143.0,79118.0,78665.0,78317.0,78558.0,78462.0,78864.0,78415.0,78261.0,79173.0,78964.0,78601.0,79007.0,78591.0,78938.0,83176.0,102359.0,79876.0,79019.0,79103.0,78934.0,78818.0,79462.0,78895.0,78662.0,78611.0,78786.0,78580.0,79032.0,80483.0,81253.0,80427.0,79204.0,78313.0,78214.0,78389.0,78450.0,79477.0,78136.0,78392.0,82048.0,98450.0,78441.0,79393.0,79233.0,81872.0,83660.0,80063.0,79615.0,79457.0,79540.0,79581.0,80992.0,89447.0,101813.0,101692.0,100671.0,102248.0,103550.0,104285.0,99738.0,92340.0,85177.0,82891.0,81472.0
50.0,94020.0,82930.0,82211.0,82398.0,82303.0,83115.0,83603.0,82982.0,82958.0,82520.0,82492.0,83276.0,82408.0,82386.0,82034.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
