driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
813,126109,114038,86329,85840,84893,85211,83957,84114,84488,83937,84133,84000,84020,84583,84259,85925,84650,88396,97301,83258,83209,83658,83284,83767,83631,83797,84284,83965,84750,84758,83985,84413,85794,83852,84375,84477,85146,88460,96622,82739,82305,83181,82900,83359,83090,83088,83048,82949,82875,83049,83377,83213,83688,84099,83762,83374,83234,84088,83181,84251,83866,83309,83753,86537,84820,84215,inf
815,118775,117806,84636,84127,83465,83486,83855,84112,85143,84752,84785,84710,85159,89891,100376,82912,83615,83482,83362,84038,85357,83894,83842,84650,83947,84007,84312,85096,85445,84334,84675,84554,85199,87865,98249,83008,83066,83356,83449,83430,82661,83020,82799,82460,82408,82850,82621,82865,83132,83384,83295,86836,97455,80752,80967,81234,81513,81091,81266,81108,81577,82460,82645,82946,82947,82803,inf
817,126569,113161,85624,83836,83694,83960,83585,83044,83947,83810,84183,84579,88637,97480,83771,83512,83091,83070,83509,83213,83019,82645,82597,82653,82719,83139,82898,83241,84318,83664,83407,83522,83683,83897,86716,96880,81485,81203,81409,81101,81030,82076,83174,83052,83368,86580,95725,81026,81040,81620,81476,81689,80846,80868,81330,81572,81419,81479,82623,82395,82013,83506,82474,83448,83071,82536,83556
818,124224,114347,84739,84769,83619,83571,83577,83671,84528,85459,84765,84677,87963,98891,83866,84292,83666,83301,83443,84223,84177,84191,83448,83951,84831,84813,84481,85047,84716,84524,84472,84807,84589,84499,84653,85244,88653,104551,82111,82201,82236,83576,83927,83378,83422,83643,83570,84934,86856,97746,82033,81963,82088,81897,82313,82277,82964,81876,81942,82342,82471,82579,82623,82367,82514,82668,inf
820,127643,113356,86549,87057,85709,85314,85127,85156,85652,85547,85423,85603,85813,86911,87886,90415,104020,84333,84475,84992,85014,85199,85679,86210,85074,84998,85130,85607,86040,85506,85897,90591,100767,83955,84179,85260,84273,85241,84333,84353,84468,85246,84378,84660,84842,85235,88167,100162,83063,83035,84128,83535,83152,84381,83722,84137,84384,83541,83595,83728,88672,85589,84238,85983,85142,inf,inf
821,125303,114207,86353,85920,83808,83538,84058,83919,84414,84134,84547,84787,85056,88597,100038,83553,83896,84813,84716,84690,84110,83380,83735,84361,84111,84147,84063,84477,84365,85409,88578,101699,82535,83037,83053,83196,83352,83168,83439,83456,84105,84781,83828,83206,83513,83280,83643,83600,84640,86626,98162,83022,82810,82369,83411,82800,82597,82489,82411,82408,82008,82431,82738,83036,82911,83248,inf
822,114220,119841,83220,82720,82896,82805,83018,82713,82885,82797,83119,83476,83604,83631,86787,97186,82382,82398,82237,81905,83032,82515,82792,82627,82829,82900,82936,83314,83335,83123,83109,83051,82839,82875,83102,83116,83442,83659,83586,86992,97989,82207,82178,82033,81494,82455,82020,82306,82430,82418,82543,82619,82304,82977,82716,82145,81993,82105,82003,81819,81928,81967,82029,82357,81831,81804,82019
824,131313,111275,85380,86051,85421,85108,84927,84682,84960,84892,85336,84764,84894,85220,85226,85681,84983,86570,85161,88612,99849,83990,84002,84225,84482,84921,84706,84676,84612,84500,86903,84483,85371,84661,84621,85065,84634,84789,86056,84808,84951,85574,84825,84786,88076,101717,83144,82960,83895,83775,83179,83069,84778,85101,82940,82567,82522,82691,83306,83697,83512,83516,83907,84356,83798,84540,inf
825,135368,118717,83706,83099,83893,83608,84168,83999,83647,84345,83530,84083,84109,84528,84541,84455,84475,83943,84496,85214,84303,84752,84536,84724,84655,84974,85076,85027,89596,96954,82684,82221,82611,82639,83307,83084,82725,82467,83269,83514,83330,83265,83036,82777,83225,83699,83618,83380,83851,84260,84146,83793,86880,95816,81086,80224,80733,81546,81024,81417,81678,82205,82404,82369,82182,82855,inf
826,117962,118248,85234,84514,83634,83706,83638,83706,96769,98948,83330,83633,84556,84532,84294,84051,84661,85011,84731,83962,84934,85306,84299,84475,84438,86332,84622,84536,84583,85615,85519,88976,98796,82179,83113,82542,82500,82859,82618,82598,82889,82958,82862,82987,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
828,133129,110016,89786,109523,85648,85900,85960,85629,85407,85473,85907,85859,86037,86232,86319,86582,86901,90741,101720,84555,84599,85974,84852,85698,86285,85776,85227,85323,85198,85350,85121,87444,85339,85529,85674,85340,85524,85535,86620,85457,90072,99924,84827,83416,83436,83747,83270,83393,83230,83776,84134,83958,85101,85448,84298,85157,84375,84532,85886,84895,86432,85873,85936,86252,89768,inf,inf
