driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
2,96482,87073,87491,87611,87214,86517,86148,85453,85270,85040,84879,84861,85252,85365,86571,85103,88130,106825,85597,89929,85738,85182,84765,84902,84719,84775,84945,84944,84572,85107,85020,84799,84925,88016,105877,85845,84734,84503,84454,84628,85619,85283,84978,86765,84999,84668,84460,84330,84669,85044,85362,87539,106555,84267,84816,85303,85093,85222,84779,85158,86475,84537,84848,85756,84758,85261,84438,85550,85626,inf
4,89400,85490,84979,85085,84384,83984,83840,83689,83741,83437,83043,83196,86457,105000,83386,83347,83546,84126,83758,83677,83728,83532,83327,83088,83739,84398,83841,83810,83104,86091,105034,83879,83928,83770,84006,83602,83638,83082,83249,82854,82684,82792,84094,82973,83904,82771,82565,82787,85602,106642,83914,83845,84242,83687,83967,84026,84388,83732,84383,84231,83364,83997,83652,83585,83640,83572,84225,83417,83751,87763
8,92937,86556,88025,88038,86573,85738,85486,84818,84544,84584,84405,84230,84201,83648,86456,105339,84237,83886,83807,83592,83947,83959,83776,83872,86240,83457,83818,83321,83302,83003,83389,83848,86603,105492,83331,83334,83413,83450,83253,83052,82816,82921,83428,83139,83601,82703,83159,84310,83025,82747,86936,105355,83130,83349,83697,83461,83464,83301,83930,83881,83397,83219,83485,84009,83611,82372,84321,84104,83825,84572
14,94573,86865,88181,87541,86981,86497,85908,85032,84982,85012,84957,85086,85314,85344,84976,84377,84198,87262,109936,86041,85111,84912,84591,84478,84380,84217,85168,85238,84790,85560,87088,84603,84385,84569,84118,83999,83829,83462,83207,83193,83405,83224,86971,109775,84621,84585,84414,84294,84473,84612,84413,84577,84567,84768,84619,84464,84852,84469,84970,84176,84799,84342,84226,84019,83807,83263,83664,83894,84461,85310
15,93858,86880,87671,87609,86729,86184,85579,85288,84778,84737,85095,84585,84513,84982,87394,103876,84213,85582,84944,85124,85870,85648,85464,85090,84646,84466,84915,84543,85128,85265,84457,87659,104934,84100,86181,85769,85641,84657,84185,84360,84799,84784,84687,85445,84192,84316,84628,84194,84190,84119,84237,87023,106700,85320,84995,85424,85709,85045,84877,85127,86669,84996,84587,84559,84556,84653,84718,84911,85082,inf
17,91368,86648,89237,87979,86125,85853,85520,84865,84455,84426,84419,84434,87257,106135,84596,84852,85131,85384,84622,84808,84804,84475,84081,84561,84235,84062,84579,85924,84523,84639,86671,107230,84286,85565,84159,84800,84108,83847,84037,83755,83804,83589,83882,84173,84124,85363,84005,83437,83156,86310,106909,83932,83863,84166,84546,85630,85271,84981,84938,84646,84636,84841,84952,85439,84401,83175,85384,85245,85893,86957
18,101632,88607,87254,87926,87568,87992,87458,87492,87678,87252,85944,84926,84552,85310,84913,85372,86733,87517,108448,85479,85819,85593,91534,86835,86311,87700,87339,87668,86241,85417,85236,85330,85297,85090,84945,84793,84121,84494,86910,84037,83645,83931,87960,108723,84727,85930,86609,85795,85794,85836,87488,85858,85688,87392,85588,85759,85363,86283,85711,84857,84760,84426,84152,83592,83376,83739,84386,86359,85546,inf
21,97757,87553,87339,87887,89861,87128,86668,86166,86354,85613,86042,85876,85081,88739,112462,87253,86833,86447,86667,86941,87344,86855,86468,86989,88226,86198,86983,86475,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
22,92596,86387,90086,87442,86850,86515,85405,85046,84974,84788,85151,84708,84583,84767,84965,86716,105803,84823,84634,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
23,101975,86953,87420,86867,86269,86554,86243,85825,84880,86036,84142,83447,83453,84883,84142,84450,87200,107859,84805,84850,83710,83721,83617,84361,84678,84760,84634,84697,84646,85306,84014,84731,83448,86365,104334,82921,83289,83624,84210,83727,83863,83716,83864,84015,83968,83255,82841,82804,82633,84021,82735,83336,85788,103262,82319,83022,82781,83423,83984,83362,83186,85733,83042,82352,82702,82632,83385,83713,83965,84332
30,95220,87006,87936,87487,87185,86376,86126,84927,84908,85192,84793,85180,85238,85480,84997,84419,87313,105639,84182,84706,84514,84464,84866,85130,84650,84580,84820,84672,84733,86810,84009,84334,83985,84246,83598,83650,83274,83207,91370,108108,84696,84710,84939,86251,84634,84644,84326,84206,84508,87510,103156,83578,86078,85310,85254,85498,85325,85192,84949,84948,86738,84993,84540,84692,84874,84112,84838,84807,84928,inf
31,95494,87120,87829,87768,87013,86354,86235,84867,85019,85087,84817,85121,85662,85064,85070,87377,103701,83816,83379,84833,84194,85784,85466,85088,84656,84460,84915,84590,84940,85407,84596,84611,83311,82640,85406,102451,82095,82131,82607,82551,83124,82754,83359,82976,83274,83443,83933,83444,83154,83098,86414,103833,82106,82525,82651,82959,83639,83059,83674,83933,83484,94711,83335,82858,82507,83015,83833,83356,83605,84416
