driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62
2.0,97097.0,90010.0,90062.0,90356.0,90118.0,89917.0,90552.0,89830.0,89270.0,89304.0,89669.0,89499.0,89314.0,89029.0,89102.0,88749.0,89128.0,88807.0,90474.0,88381.0,88260.0,88045.0,89270.0,87830.0,89342.0,109907.0,88749.0,88683.0,88443.0,88310.0,91452.0,88634.0,88134.0,87922.0,87834.0,88867.0,87999.0,87932.0,87768.0,87397.0,87966.0,89788.0,87588.0,88344.0,88250.0,110713.0,87684.0,88652.0,87816.0,88109.0,87840.0,88403.0,87987.0,88051.0,87751.0,87467.0,87350.0,87362.0,88210.0,87612.0,87913.0,100000000.0
4.0,100652.0,92002.0,92467.0,91671.0,91918.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8.0,94437.0,90311.0,89664.0,90777.0,89365.0,89253.0,90160.0,89803.0,90197.0,90067.0,89426.0,89323.0,89183.0,89228.0,88915.0,89069.0,88604.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
14.0,90137.0,88476.0,88550.0,88544.0,88293.0,88442.0,88081.0,87855.0,87747.0,87234.0,87500.0,87235.0,87423.0,87175.0,87331.0,87213.0,86985.0,87128.0,86754.0,86573.0,86661.0,86354.0,87187.0,86704.0,87418.0,87215.0,86847.0,87138.0,107746.0,86974.0,87194.0,87461.0,87975.0,88454.0,87490.0,87055.0,86376.0,86175.0,86249.0,86538.0,87027.0,85941.0,86196.0,85569.0,86369.0,106397.0,87606.0,87473.0,87906.0,86983.0,86829.0,87285.0,87818.0,86923.0,86822.0,86862.0,86868.0,86824.0,87273.0,86866.0,86826.0,88619.0
15.0,90848.0,89953.0,89277.0,89438.0,89256.0,89560.0,89222.0,89409.0,89405.0,89116.0,88958.0,88592.0,88512.0,88360.0,88158.0,87902.0,87999.0,88713.0,87693.0,87358.0,87695.0,87843.0,88254.0,88421.0,108447.0,88223.0,88091.0,89183.0,90204.0,88886.0,88696.0,89055.0,88637.0,88394.0,88501.0,88033.0,88470.0,87880.0,87985.0,87824.0,87591.0,87859.0,88295.0,108922.0,87851.0,88591.0,88249.0,89329.0,88625.0,88301.0,88234.0,88731.0,88885.0,88513.0,88635.0,88183.0,87460.0,87626.0,87933.0,87510.0,88927.0,89674.0
18.0,100092.0,91982.0,92306.0,91615.0,91107.0,91380.0,91733.0,91013.0,90733.0,91200.0,90452.0,90201.0,90052.0,89673.0,89755.0,89671.0,89357.0,89269.0,89856.0,108849.0,111048.0,93995.0,89770.0,89861.0,89787.0,90116.0,89785.0,89836.0,90487.0,92819.0,90066.0,89718.0,92013.0,89635.0,89569.0,89605.0,89642.0,89096.0,89665.0,109804.0,90327.0,89328.0,90628.0,90081.0,90226.0,89855.0,93220.0,94802.0,91055.0,90497.0,90782.0,89860.0,92379.0,90550.0,91618.0,90179.0,90323.0,90126.0,91657.0,90505.0,100000000.0,100000000.0
21.0,98414.0,91547.0,90354.0,90888.0,92467.0,90941.0,91175.0,90739.0,90351.0,89955.0,90028.0,89795.0,89647.0,89644.0,90005.0,89988.0,89830.0,89787.0,89823.0,89903.0,90230.0,112090.0,89735.0,90376.0,89946.0,89904.0,90698.0,91919.0,93871.0,93976.0,92857.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,94138.0,90053.0,89570.0,90045.0,89432.0,89535.0,89891.0,89520.0,88439.0,88180.0,88493.0,88774.0,88262.0,88195.0,87859.0,88219.0,88250.0,88351.0,88006.0,87811.0,87713.0,87549.0,87613.0,88190.0,87504.0,87410.0,87286.0,87739.0,87862.0,86387.0,86684.0,87059.0,106553.0,86501.0,86908.0,86625.0,86342.0,86653.0,86767.0,86247.0,86474.0,86600.0,86585.0,86551.0,86175.0,86117.0,86928.0,107097.0,87519.0,87000.0,87282.0,87318.0,87502.0,87749.0,87884.0,87598.0,87220.0,87263.0,87688.0,87280.0,87313.0,87825.0
23.0,89170.0,87981.0,87769.0,87941.0,88607.0,88185.0,88618.0,88380.0,87554.0,87251.0,87700.0,87202.0,87326.0,86871.0,87347.0,87176.0,86503.0,86444.0,86670.0,86394.0,86624.0,86124.0,86547.0,87746.0,87328.0,86335.0,85524.0,85789.0,87244.0,105959.0,86435.0,87509.0,87003.0,86695.0,86858.0,86660.0,87244.0,88019.0,86941.0,86401.0,86021.0,86296.0,85973.0,85664.0,86417.0,86606.0,107312.0,86353.0,87633.0,87187.0,87881.0,87187.0,87520.0,87744.0,88093.0,87997.0,87566.0,87799.0,87127.0,87117.0,87903.0,89347.0
30.0,92484.0,89616.0,90851.0,91545.0,89495.0,89414.0,89913.0,90016.0,89516.0,87580.0,88407.0,88226.0,88178.0,88091.0,88361.0,87853.0,88249.0,88111.0,88110.0,88170.0,87229.0,87849.0,134792.0,120750.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
