driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
2,88806,79443,79531,79642,79321,78859,79193,79823,79255,80136,79092,78988,79148,79017,79128,78963,79219,79152,78858,78859,78968,79249,78974,78886,79089,79179,78839,78505,78349,78280,78424,78153,78237,78427,78263,78404,78271,78076,78027,78519,84158,101655,78973,79767,78509,79533,78209,78328,78422,78092,78221,78017,78164,78015,78291,90823,104204,77805,77782,78019,88375,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,88077,79190,79283,79677,78437,78610,78916,79513,78676,79360,79093,79561,79513,79630,79132,79258,79032,78588,79270,78488,78182,78390,77846,78271,78237,78329,78138,78092,78176,77930,78007,78064,77736,77444,77333,77764,77027,76880,77298,77103,77642,77465,77420,76944,76821,82499,100288,77344,77442,77463,77280,77092,77536,76529,76649,76757,77303,77450,77459,76744,76710,77299,76902,78802,76670,76791,77077,inf,inf,inf,inf
11,96161,79389,79276,79382,81544,80023,80238,79761,80080,78730,79699,80801,78521,79278,78731,79521,79257,79453,80226,79577,79180,78493,78128,78048,80364,77883,84038,102274,77996,77882,77876,77982,78143,78718,77958,78110,77830,77793,78667,78133,78618,78422,78228,77990,77885,78049,78187,83935,105240,77560,77320,77335,77734,78228,78068,79695,80012,78370,80627,78712,79612,78436,77989,77883,80723,78019,78573,77682,77875,inf,inf
13,89772,79891,79363,79551,79674,79248,79902,79995,79336,79512,79188,79355,79362,79234,79743,80856,79873,79753,79410,79787,79573,80800,80311,79848,86435,102444,79190,79506,79892,79996,79940,79927,80082,80538,80310,80275,84842,80498,81198,80264,79896,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,87064,79392,78794,78697,78752,79153,79128,79353,78782,79314,79317,79643,78073,78143,78733,78720,79032,78694,78649,78506,78554,78827,79031,78384,78519,79170,78368,78142,77838,78181,77883,77832,77762,77459,77627,77547,77476,77474,77017,77551,77849,77457,77350,76856,81307,100914,77284,77324,77036,77368,77284,77217,77362,76685,76845,76823,77071,77081,76923,76838,77073,76930,76928,76683,77183,76755,76782,76741,76875,76698,76670
15,85334,78854,78827,79733,78732,79013,78875,79174,78899,79262,78922,79172,78905,79167,79099,78838,78930,78719,78506,78707,78536,78872,78839,78654,78549,78811,78393,78122,78101,77981,78012,77705,77598,77574,77665,77595,77414,77311,77235,77496,77870,77332,82729,101467,77063,77616,77676,77697,77748,77921,77461,77185,77373,77337,77225,77141,77247,77160,77445,77845,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
17,96907,79718,79433,79406,81233,80656,80117,80298,79951,80087,79784,79990,79757,79388,80622,79637,79418,79806,79385,79073,79387,79224,79445,79613,79600,79145,80954,79155,79226,80034,79023,78544,84199,104816,83531,79184,79093,79039,80623,80579,79752,95188,132556,78743,80346,78582,78448,80424,78727,79419,81150,81845,78793,78598,78606,79677,79370,81872,79646,79433,78877,78386,84684,100690,78656,78977,78515,78594,inf,inf,inf
18,85823,79004,79136,79169,78946,79230,78876,79370,79133,79392,79421,79770,80346,79578,79222,79200,79013,78569,79138,78302,78276,78229,78111,78298,78098,78273,78291,78113,77806,78004,78034,77819,77748,77367,77833,77667,77612,78390,77615,77457,77553,77494,78077,83067,99989,76877,77198,77337,77442,77634,77553,77396,77465,77379,77166,77091,77163,77060,77324,77308,77140,77708,77033,76733,76812,77056,76578,76707,76604,76396,76527
21,110288,122752,77511,77885,77870,78217,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
22,87093,77857,78107,77310,77404,76814,76881,77509,76891,76813,76616,76860,76713,76731,76576,76511,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
