driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,77354,71599,71197,71146,70596,70020,70401,69930,69909,69449,69629,69235,69275,69356,69249,69346,69058,69499,69359,69312,69215,69900,69662,69486,69341,69452,69015,69448,69546,69279,72542,84359,67867,68660,69074,68654,68823,68914,68530,68586,68289,68354,68379,69369,68807,68863,68600,68535,68309,68363,68236,68265,68155,67801,67840,67840,67780,67608,67571,67675,67511,67715,68096,67880,67424,67647,67543,67503,67411,68531,68781
4,96711,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,76073,71406,70705,70195,70118,69985,69507,69741,69782,69736,69863,69582,69275,69912,69836,69767,69675,69857,69692,69358,69358,69329,69921,69347,69718,69216,69263,69061,69290,69404,69417,69052,69462,69913,69410,69162,69435,69332,69318,69173,68695,69006,69353,73501,85662,68417,68075,68340,68268,68065,67887,68022,67748,67680,68500,70227,68273,68440,68007,67915,68011,68029,68231,67538,67789,67878,68078,67486,67709,67716,68701
13,78994,72268,71347,70870,71136,71077,71000,70890,70943,70831,70792,70804,71208,70905,70671,70448,70382,70797,70668,70384,70446,70473,70416,70175,70242,70275,70282,70616,70370,70409,70359,70355,70321,70175,69965,70030,69930,69801,69761,69618,69561,69555,69566,69433,69517,69394,72702,85016,68419,68698,68913,68713,68866,70344,68962,69683,69727,69117,68686,68997,68794,71413,69048,68932,68899,68749,68775,68636,68893,69082,inf
20,72975,70149,70098,69564,70325,69468,69299,69367,69613,69600,69212,69431,69149,69275,69097,69513,69222,69570,69476,69267,69590,69487,69510,69365,69144,69177,69343,69123,69404,69659,69333,69256,69242,72849,85923,68260,68633,68435,68474,68626,68490,68846,68434,69698,68469,68652,68403,68030,67911,67713,67965,67802,68341,67896,68151,68089,68538,68113,67831,67827,67706,67988,68076,67794,68026,68029,67574,68461,67496,67971,68358
154,75568,71360,72097,70693,70614,70669,70579,71689,70699,70439,70430,70479,70423,70421,70418,70417,70651,70393,70288,70228,70111,70332,70261,69979,70029,70101,70231,70049,70214,70244,69953,70173,69783,69876,70094,73446,86989,69421,69247,69071,69138,69148,69060,69308,69213,68927,69182,69157,69171,69088,69141,69104,69340,69236,68919,68841,68680,68833,68753,68649,68883,68813,68664,68685,68590,68719,68761,68608,68762,68881,75270
807,81374,72725,73053,72124,71839,71681,71968,71165,71379,71537,71236,71151,71431,74926,88056,71067,70822,73239,71371,72860,71289,72531,71290,71180,73037,71188,70734,70510,70729,70455,70443,70420,70234,71942,71473,70328,70423,70165,70010,69929,69921,70121,69950,70086,70160,69872,69937,69819,69735,69650,69586,69535,69366,69718,69517,69518,69235,69322,69282,69328,69292,69154,69219,69043,69281,69129,69224,69435,69381,69738,inf
815,77031,71532,71190,70987,70709,71547,70796,70748,70973,70775,70904,70421,70559,70431,70468,70529,70145,70371,70126,70150,70086,70442,70221,70125,70065,70196,70276,70075,70162,70127,70192,70187,70184,70282,73938,88202,69402,69354,69175,69173,68841,69283,69105,69185,69492,69300,69064,69198,69247,69325,69029,68949,69073,68964,68797,68599,68770,68470,68630,68508,68758,68736,69007,68630,68732,68557,72037,69263,68874,72496,inf
817,74564,70505,70190,69725,69804,69467,69641,69558,69669,70197,69286,69368,69446,69371,69460,69410,69412,69528,69442,69361,69530,69986,69621,69308,69357,69273,69343,69350,69283,69488,69645,69498,72945,85999,68509,68495,68451,68541,68583,68359,68354,68600,68921,68781,68922,68721,68387,68310,68657,68257,68156,68036,69140,68152,67983,67856,67730,67787,67683,68204,67975,68316,67932,67703,67697,67590,67718,67860,67442,68646,68051
822,71506,70250,69940,69539,69379,69138,69024,69019,69093,69000,69181,69176,69304,69138,69207,69098,69159,69039,69782,69138,68989,68959,69075,68777,69248,69216,69155,69301,69363,69211,69406,69359,69189,69237,69133,68914,69667,69046,68909,69103,72841,86752,68596,67938,68562,68514,68550,68271,68093,67850,67847,68139,68164,68371,68288,68280,67982,67893,68249,68163,68155,68022,68245,68077,68133,67970,68315,68455,67955,68095,68391
