driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,104671,102553,103160,103168,103239,103144,103166,103376,103816,103832,103948,104252,104293,104003,104259,104560,111929,122317,102777,102839,103322,102951,102601,102804,102323,102696,102809,102934,103419,103824,103293,103116,103179,103314,102935,102782,102925,108144,122762,101817,101681,101196,102135,101585,101979,102094,101908,102292,101893,101879,101706,101342,101583,101813,101413,103059
3,109324,104215,104182,103944,103406,103937,104295,105108,105617,105524,106097,105513,109595,122283,102231,102976,102865,102540,103165,103052,103520,104905,103730,103456,103333,102982,103427,103132,103269,103522,103774,103670,103914,103096,103243,103698,110432,120320,100402,101526,101343,101530,101161,101875,101731,101866,101715,101435,102105,101814,101921,102533,103297,102854,102396,102700
4,107182,103657,103620,103641,103770,104605,104828,104745,105305,104677,109932,121187,103174,103373,103554,103566,103278,103338,103569,103760,103738,103790,103589,103503,103709,103907,103868,103795,103957,104256,104775,103904,108660,120799,102743,102520,102742,102649,102545,102892,102471,103117,102616,102379,102242,102215,102124,102081,102350,102366,102979,102297,102719,102884,102798,103835
8,111796,106040,105460,104878,104753,104845,105275,105502,105833,110238,124017,104212,104852,104828,105718,104779,104399,104875,104402,104175,104460,104962,104608,104657,104770,104195,104682,104797,104985,105832,110722,122377,103094,102300,102729,102613,102632,103200,103298,102895,103450,103213,103876,103486,103364,103445,103146,103186,103406,104060,103591,103698,103880,104187,105127,107000
13,108569,104236,104581,104844,104782,105172,104889,105013,105241,109982,177920,103608,104190,104713,104608,105354,105112,104630,105553,105327,105289,105285,105125,105331,105700,105687,106100,106486,108038,107396,110858,123195,103179,102379,102995,103542,103340,103328,103229,106397,103291,102954,103451,105286,103565,103613,103296,103346,103701,103419,103592,103413,103503,103573,104103,inf
16,124012,118376,119921,118558,122035,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,114156,106228,105017,106245,105764,105641,110124,122585,105491,105282,105373,105316,105462,106234,106425,105822,105932,105707,105663,105399,106347,106369,106343,107333,106280,105876,106047,110684,120784,103375,103540,103884,104264,104191,104364,104203,104397,104019,104181,104224,103896,103935,104221,103967,103780,103811,103927,104229,104273,105687,104720,104752,104489,104547,105101,inf
20,106185,103457,103701,103745,103885,104340,104743,104966,104895,104706,105029,109856,121623,103214,103604,104764,104116,103912,103703,103916,104455,105661,105654,104555,104514,105593,104152,104278,104293,104512,104317,104692,105491,109750,119850,102279,102169,102665,102694,102726,102820,103064,102969,102864,103005,103063,103234,103126,102993,103316,103132,103210,103236,103424,103597,104109
154,111170,105826,105577,104366,104744,104940,105331,105664,110457,124214,104735,105132,105919,105542,105651,105732,105107,105151,104995,105002,104860,105067,106992,106802,106635,106107,106350,142902,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
155,115990,107547,106481,106545,106095,106481,107033,107012,106904,107007,111963,126412,105896,106013,106013,106072,106673,107529,106485,106640,106075,106374,106320,106543,106460,106532,106574,106544,106867,113564,126887,103660,103546,103947,103988,104823,104663,106535,105616,110949,124179,104464,103947,103811,105188,105288,103458,103323,103930,104867,107527,106107,106592,104963,106808,inf
807,109601,105082,104214,104492,104757,104745,104949,105189,105109,105494,110550,122651,104292,104729,104145,104184,103795,104131,104059,104224,104154,104311,104208,104670,104271,104357,104388,104400,104388,104724,109755,120688,102624,102951,103268,102686,102803,102766,103407,103636,103466,103549,103251,103221,102863,102932,102885,102990,102697,102851,102989,103276,103518,103298,103611,104147
