driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
1,109926,110328,110618,112331,106617,106939,106715,106678,106807,107100,107474,106729,107033,106603,107698,191400,199349,173863,142440,109131,109144,109154,109092,109010,109286,109201,109054,108974,109290,109333,108677,108920,110303,110380,109414,122346,114585,110149,109958,110611,110045,110164,109990,109961
4.0,134670.0,114219.0,112240.0,112290.0,112336.0,112214.0,112525.0,112729.0,112700.0,112588.0,113547.0,112349.0,111739.0,111720.0,126505.0,117835.0,113407.0,113500.0,113131.0,113995.0,114316.0,114678.0,113933.0,113884.0,117694.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,108288,107855,108365,107772,108137,107901,107730,107730,108061,108737,188586,175824,122895,165024,114229,109323,109348,109717,108950,110403,110308,109590,109751,109825,111010,130919,113461,122532,116635,111765,111361,111068,111033,108564,111033,111091,110961,110960,110877,111071,111165,111373,114895,111168
13,110777,186579,137068,120427,162290,130789,111367,111412,111695,111259,111382,111598,111862,112121,111551,111948,112169,111325,112006,111471,112420,111231,124570,117281,112934,113677,113355,113233,112993,113463,114156,114205,114386,121818,109823,109806,110146,110155,109926,109715,109839,109637,109903,109701
20,110601,110016,110133,110087,110004,110439,110450,110613,113283,107252,107148,107023,106577,106815,107333,107152,106654,107233,107043,108157,190629,199157,174748,140929,109176,109170,109298,109220,109229,108938,109199,109417,109083,109250,109135,109238,108917,109157,122673,114088,110022,110264,110317,109911
154,120268,114622,113794,113366,113165,112047,112456,112511,112868,116600,124350,111853,111357,112705,111789,111854,111494,112452,113476,111527,111295,111387,110949,111025,111084,111014,111211,110992,127366,163667,120291,147514,187295,110239,109391,109575,109087,109472,109348,109253,109189,109598,109603,109974
807,109669,109225,109141,109240,109202,108922,109168,109117,109020,109168,110229,188160,173922,115978,160972,121909,110924,110800,110860,111649,110922,110945,111359,110862,111062,111139,111007,110739,110971,111180,111364,111027,126086,116448,112468,112299,112331,111955,111810,111860,112086,111617,114504,117591
815.0,127779.0,113124.0,111931.0,113106.0,111765.0,111495.0,111515.0,111757.0,112325.0,182981.0,122131.0,113636.0,159950.0,159505.0,109686.0,108300.0,127369.0,115327.0,110842.0,110671.0,111070.0,112759.0,111369.0,111102.0,111637.0,110705.0,112097.0,110509.0,110788.0,125102.0,116333.0,112362.0,113207.0,112932.0,112484.0,112217.0,112026.0,112022.0,113655.0,113127.0,114614.0,119492.0,100000000.0,100000000.0
817,107549,108046,107669,107622,107819,107957,107791,107575,107700,107720,108356,189684,184414,163427,148584,108739,109398,109652,108896,109305,109048,109346,109298,109148,109295,109476,109672,109305,108997,122983,115119,111023,110993,111079,111333,112521,111582,111396,111288,111267,111496,111541,112224,116278
822,110746,111171,114421,108737,108206,108181,108359,107801,108193,108312,107721,107841,107995,110342,190150,199126,163813,146536,109927,109359,109326,109250,109507,109202,108616,109066,109241,109176,109045,109520,108834,108830,108676,122728,114847,110789,110730,110961,111340,110476,110369,110413,110399,110998
825,118970,114807,114584,115078,113236,113434,113150,113771,117871,124640,111349,111613,112078,112125,112531,111851,112346,112432,111712,111698,111967,111344,110993,111264,111037,111178,111359,111320,125127,157773,134300,137241,186410,123592,124486,109126,109253,110101,110383,110327,110202,110441,111017,110565
826,123080,114745,114462,114408,114459,114310,113953,113603,113193,112946,113263,112662,113550,114598,112778,113226,112938,116795,123950,110870,110959,111334,111458,112263,113132,111245,111646,111741,134441,154360,128343,123889,183567,112620,112816,110574,111478,111644,109708,110286,110611,110194,110102,110560
828,112949,127603,118698,114550,115056,114483,114446,114528,115209,124216,113742,112947,112875,112535,113286,112261,111949,111633,111400,111642,114797,138053,111722,163045,121385,151798,111773,113226,111380,110775,125540,117558,113552,113569,113580,114834,113734,113789,114710,113995,113131,113865,113142,113570
830.0,111195.0,111105.0,111022.0,111364.0,111332.0,111674.0,115640.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
832,122301,114399,114398,114140,114610,113637,112309,112813,113444,113051,113008,112367,113683,112562,112210,113871,112892,113094,118180,125153,110602,111066,111223,111856,110267,111923,110390,110894,133556,165508,115544,131219,184521,111561,110067,110037,109891,109762,109709,109901,110045,110020,110114,110469
