driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
2,110921,101490,102116,101467,102231,100532,125253,110006,106794,154751,148791,95231,94609,93519,94433,93585,100872,124247,154806,143361,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,113403,101947,100249,97048,93596,92712,91973,90164,161947,178163,143647,95669,94396,93485,94484,93306,102040,123179,154814,143057,95745,91627,92243,92257,94146,90755,92534,92445,91465,92006,91906,89434,89048,88744,88170,88544,88623,88582,89569,91901,88373,111734,94035,90802,91080,91844,91237,90765,89950,90237,89933,90006,89615,89705,89837,89773,89338,89911
8,124917,105144,97937,96111,97632,97012,94438,93171,141190,158043,148653,91553,90451,90195,89948,89882,90167,151716,155378,147629,89200,89161,89528,88390,88509,88364,88180,88342,88468,87737,87864,87724,114513,94103,89260,91183,89975,89981,101887,100821,90318,89264,89037,89197,88919,88866,88863,89580,89629,88922,89109,89079,90044,89743,89277,88995,88812,89305
14,116961,126390,102318,96308,93070,92569,93637,97437,131164,158259,147526,92827,90469,90483,89419,89922,91007,151400,155654,145995,90836,89102,89009,88604,88591,88499,88622,88272,88440,88650,88582,115302,94559,89852,89853,89654,90134,91087,89580,89970,90177,89487,89361,89371,89365,89344,89361,89761,89224,89124,89298,89246,89006,89063,89426,89923,90289,91285
15,115163,102215,99384,99517,98208,96632,92832,92747,147560,157864,150203,91996,90629,90334,89749,89862,115976,136776,155430,143810,93801,91761,91384,91225,91348,91491,91624,91254,91058,91365,90857,90622,91004,90172,90013,90160,90162,90112,90434,93206,89835,89649,89447,88638,111864,96265,90026,89646,89680,89554,89238,89129,88942,89268,88891,89039,90148,91726
17,119221,103525,99098,97736,98708,93631,93179,94142,147156,157985,149685,93671,90053,89697,90001,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,112505,101808,101342,101868,125251,99732,94473,99478,117929,156992,147546,92002,90667,90441,90612,90401,91255,149024,155009,146195,91038,89989,89865,90244,132197,95722,90377,90219,89360,89265,91531,92241,90229,90294,89811,89474,89246,90360,113213,95864,89784,90242,89956,90407,90320,89702,89410,89340,89531,89417,89260,89547,90674,89138,89151,89301,88600,89249
21,126625,104906,100193,96661,97403,93563,98583,119716,118649,156446,147819,94272,91983,92426,92691,92048,93409,139315,154548,145433,92885,91228,90608,90623,90314,90342,90309,90043,90629,89700,89714,89636,129922,99075,90991,91274,91632,91575,91306,90870,91087,90687,90235,90620,90245,90083,89526,89735,89274,90463,90325,89572,inf,inf,inf,inf,inf,inf
22,105068,97252,97248,97168,97086,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
23,118559,103781,99109,97795,97054,95156,93238,92474,148387,157324,150064,91943,90476,90361,89772,89943,129808,127260,154933,142273,102773,91315,90462,90637,91412,90604,92181,92551,91321,92034,92336,90245,89947,89140,88726,88924,88617,88971,90053,89984,113413,95706,89718,89536,89884,89781,90057,89722,89667,90339,89817,90011,89707,89636,89814,89681,89426,90011
