driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
2.0,106563.0,116714.0,148617.0,97856.0,96146.0,96365.0,95643.0,95735.0,95454.0,95507.0,95143.0,95168.0,95346.0,95957.0,95792.0,95087.0,95435.0,95083.0,95090.0,94985.0,94789.0,97636.0,116546.0,95626.0,95788.0,95693.0,96059.0,97082.0,96470.0,96025.0,95701.0,96183.0,95564.0,95323.0,94886.0,95018.0,95196.0,96203.0,95346.0,95685.0,95367.0,95287.0,94948.0,94924.0,98680.0,114066.0,94035.0,96392.0,95731.0,95413.0,95074.0,95186.0,95022.0,94983.0,98101.0,96700.0,94860.0,94529.0,94384.0,100000000.0
3.0,111337.0,120347.0,145197.0,98475.0,96897.0,96571.0,96405.0,96633.0,96179.0,96087.0,95721.0,95943.0,95720.0,96008.0,95730.0,95303.0,95163.0,94918.0,94659.0,94924.0,94626.0,95351.0,94994.0,94624.0,94724.0,94299.0,95531.0,94838.0,94613.0,94281.0,95455.0,94775.0,96989.0,113258.0,93778.0,94935.0,94082.0,94721.0,94819.0,94632.0,94675.0,94230.0,94588.0,94077.0,94183.0,95421.0,93784.0,93579.0,95743.0,112170.0,95054.0,95691.0,94863.0,95145.0,94390.0,94638.0,94533.0,94496.0,94161.0,94367.0
4.0,100144.0,112078.0,153933.0,94726.0,94017.0,93493.0,93339.0,93210.0,93294.0,93545.0,93869.0,93405.0,93596.0,93476.0,93269.0,93404.0,95901.0,113322.0,93703.0,94373.0,94136.0,94036.0,93963.0,93853.0,93722.0,93619.0,93562.0,94187.0,94387.0,93916.0,93749.0,94534.0,93783.0,93197.0,92871.0,92722.0,92532.0,94733.0,115113.0,93707.0,93651.0,94462.0,94583.0,94672.0,94383.0,94278.0,93842.0,93912.0,94577.0,94540.0,94472.0,93850.0,94184.0,94255.0,94186.0,94790.0,94273.0,94509.0,94219.0,94459.0
8.0,103539.0,112836.0,152643.0,95785.0,94109.0,93801.0,94025.0,93802.0,93654.0,93949.0,94117.0,94131.0,93825.0,94540.0,94091.0,94504.0,93953.0,93808.0,93700.0,93490.0,93326.0,93024.0,96454.0,114671.0,93368.0,93747.0,93952.0,94378.0,94131.0,94756.0,95115.0,94546.0,94087.0,93946.0,93699.0,93781.0,93269.0,93322.0,93487.0,93552.0,93092.0,92918.0,92472.0,94972.0,113949.0,93794.0,93800.0,93621.0,93711.0,93822.0,93769.0,93692.0,94220.0,93690.0,93375.0,94217.0,93246.0,94209.0,93929.0,94233.0
11.0,109158.0,120039.0,145837.0,101136.0,99074.0,100252.0,98838.0,98653.0,98811.0,98474.0,98700.0,99750.0,98478.0,98606.0,98367.0,97976.0,98268.0,97957.0,97646.0,97300.0,97019.0,97106.0,97074.0,99773.0,118067.0,96706.0,97609.0,97855.0,97968.0,98243.0,99684.0,97733.0,99924.0,97917.0,101343.0,98654.0,99671.0,97034.0,97174.0,97066.0,99575.0,121082.0,100599.0,97993.0,101701.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,101664.0,112726.0,152965.0,95021.0,94181.0,93708.0,93519.0,93957.0,93265.0,93586.0,93689.0,93509.0,93713.0,93767.0,93790.0,93545.0,96102.0,116536.0,93099.0,93747.0,93631.0,93596.0,93622.0,93994.0,93922.0,93723.0,93823.0,93768.0,93942.0,95046.0,93808.0,93899.0,93856.0,93416.0,93299.0,93116.0,93362.0,93123.0,93406.0,95775.0,115110.0,93625.0,93992.0,93938.0,94168.0,93876.0,93964.0,93895.0,93933.0,93733.0,94213.0,93835.0,94221.0,93882.0,93825.0,94484.0,93618.0,94368.0,93983.0,94333.0
14.0,117175.0,144500.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,104208.0,114873.0,150603.0,96493.0,95502.0,95130.0,94841.0,94749.0,94722.0,94963.0,95053.0,95157.0,95245.0,95622.0,95563.0,95266.0,95254.0,97135.0,95984.0,95855.0,95228.0,95342.0,95256.0,96900.0,99560.0,115727.0,96112.0,96230.0,96545.0,96264.0,96171.0,95597.0,95360.0,96568.0,94823.0,94598.0,95377.0,95043.0,95134.0,94964.0,95032.0,95310.0,97887.0,115784.0,95341.0,95436.0,95460.0,95519.0,96747.0,96085.0,95056.0,95285.0,94709.0,94445.0,94318.0,94541.0,94593.0,93953.0,96460.0,100000000.0
17.0,107626.0,118617.0,147233.0,97711.0,97094.0,96101.0,95843.0,95925.0,95619.0,95664.0,95415.0,95746.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
18.0,103101.0,112109.0,153300.0,97021.0,95195.0,94555.0,94682.0,94278.0,94042.0,94129.0,94918.0,94703.0,94944.0,94881.0,95032.0,94662.0,94313.0,94402.0,94469.0,94446.0,96351.0,117256.0,95787.0,95236.0,95063.0,95442.0,94747.0,94462.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
