driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55
20,107844,105467,105241,105111,105409,105321,105127,105068,104727,104468,104401,104569,104332,104625,104888,109489,148894,147700,167274,154356,102532,102269,102420,102304,102613,102739,102961,102669,102672,102264,102433,102281,102044,105736,118689,100974,101252,101227,101570,101200,101078,101336,101103,101068,100679,101298,101224,100947,100995,101364,100836,100806,100927,101568,99605
22,117768,108683,109651,107817,107606,107244,107249,107392,107229,111117,124472,105916,105449,105626,105914,115445,136246,115730,155253,151807,107058,105921,105029,104981,104819,104834,105214,105195,104838,105763,109493,123065,103922,104030,103716,104132,103483,104090,103825,103462,103295,103090,103092,102848,102950,102685,102646,103050,102887,103435,102683,103356,102712,102371,103478
24.0,135393.0,133279.0,111147.0,111094.0,110725.0,111286.0,110116.0,110505.0,109802.0,109505.0,111734.0,111220.0,114199.0,115266.0,110852.0,140855.0,146186.0,155027.0,153215.0,117912.0,109140.0,108997.0,108537.0,107681.0,107891.0,108108.0,109546.0,108760.0,108360.0,107673.0,107382.0,107879.0,108131.0,107507.0,107101.0,107579.0,108277.0,111838.0,128217.0,106620.0,112182.0,107065.0,109463.0,107769.0,106173.0,106858.0,106842.0,106514.0,108709.0,112586.0,108738.0,106852.0,100000000.0,100000000.0,100000000.0
153,115953,108838,107107,106564,106740,106830,105838,105978,106004,105430,105553,105920,105549,105607,105505,105437,139859,140988,166554,153089,105171,104297,103990,104026,103841,104119,104499,103530,103355,103802,103116,102998,103054,102907,103073,103125,107519,121360,102112,101964,102265,102028,102679,102013,102288,102042,101889,101973,101703,102155,101920,101860,101765,102811,100940
155.0,116406.0,108852.0,108467.0,107699.0,107527.0,107334.0,108443.0,106982.0,106858.0,110665.0,123863.0,105464.0,105400.0,105645.0,107297.0,117278.0,136415.0,115030.0,155281.0,152143.0,107316.0,107794.0,106857.0,111716.0,125422.0,104221.0,104445.0,105906.0,104440.0,105160.0,104830.0,104328.0,104038.0,104181.0,103961.0,103354.0,103315.0,104053.0,103161.0,103343.0,103835.0,108202.0,119328.0,102236.0,102080.0,102632.0,105254.0,102779.0,102660.0,102663.0,102673.0,103880.0,107632.0,102763.0,100000000.0
30.0,114781.0,108094.0,107480.0,106754.0,106011.0,106429.0,106301.0,105851.0,105874.0,105715.0,105541.0,105738.0,105327.0,109468.0,121616.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
808.0,113356.0,107783.0,107111.0,106420.0,106064.0,106801.0,106043.0,105694.0,105642.0,105469.0,105612.0,105992.0,105816.0,110041.0,123804.0,161649.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
811.0,119230.0,110296.0,108545.0,107340.0,107399.0,107357.0,107224.0,107418.0,107298.0,106783.0,106909.0,108059.0,110511.0,122822.0,105248.0,115258.0,135550.0,114336.0,154986.0,151604.0,106918.0,107273.0,106813.0,105295.0,104131.0,104402.0,104558.0,104746.0,104579.0,109263.0,121820.0,103540.0,103452.0,103641.0,104335.0,103759.0,103336.0,103801.0,102876.0,102755.0,102549.0,102872.0,102669.0,102660.0,103114.0,103173.0,103104.0,105752.0,104466.0,106726.0,104883.0,104647.0,108524.0,107842.0,100000000.0
813.0,116864.0,109187.0,108470.0,108701.0,107419.0,107276.0,107497.0,107112.0,106946.0,106752.0,106141.0,106516.0,106431.0,106596.0,107456.0,115966.0,149964.0,118606.0,155104.0,152679.0,106537.0,109914.0,116761.0,106767.0,105060.0,104689.0,104904.0,108234.0,122349.0,110354.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
814,114125,107920,107389,107045,107671,107217,107791,106879,106621,106284,110682,124009,105124,105662,105432,110840,133947,117114,165633,152397,105956,104823,104316,104499,104336,106671,104629,104492,104091,104505,109677,121288,103444,102709,102949,102758,102924,102980,102571,102637,102382,102523,102285,102388,102166,102916,102156,102706,103178,102102,102495,102885,102686,102783,102908
815.0,119004.0,108711.0,108767.0,108064.0,107608.0,107486.0,107034.0,107306.0,107420.0,106899.0,106698.0,106536.0,106011.0,106186.0,106672.0,115905.0,153803.0,114979.0,154858.0,152461.0,107027.0,105383.0,104526.0,104530.0,104761.0,104799.0,104414.0,104138.0,104223.0,104077.0,104317.0,104251.0,104197.0,104561.0,105346.0,110732.0,120421.0,103059.0,102425.0,102573.0,103049.0,103328.0,103129.0,102966.0,103430.0,103028.0,103000.0,103288.0,104003.0,104422.0,104963.0,105243.0,116962.0,120918.0,100000000.0
816.0,122076.0,111635.0,110909.0,110643.0,110433.0,110039.0,110318.0,109518.0,109778.0,109593.0,110137.0,109506.0,109483.0,109606.0,109444.0,128943.0,159961.0,117013.0,111142.0,137454.0,109960.0,108012.0,107830.0,108096.0,108155.0,108187.0,109483.0,108309.0,110651.0,108051.0,108146.0,107468.0,106872.0,106878.0,106871.0,106498.0,106473.0,111246.0,125885.0,105621.0,105580.0,107958.0,105677.0,105646.0,106935.0,105882.0,106090.0,105191.0,105145.0,105398.0,104897.0,104878.0,104746.0,106063.0,100000000.0
817.0,120972.0,112056.0,110245.0,110674.0,109901.0,109579.0,109525.0,109575.0,109242.0,109096.0,110592.0,109606.0,108875.0,108974.0,110041.0,127243.0,154425.0,120241.0,111736.0,144511.0,111243.0,108415.0,107939.0,108316.0,107727.0,107864.0,109561.0,108265.0,108035.0,106872.0,107009.0,106902.0,106745.0,106451.0,106655.0,106436.0,106475.0,106327.0,106161.0,106412.0,111555.0,123786.0,105163.0,107815.0,105583.0,105937.0,108327.0,107214.0,105787.0,105580.0,105355.0,105010.0,104870.0,105076.0,100000000.0
67,118501,108559,107981,107264,107574,107122,106509,106546,106513,106068,106313,106169,105819,111717,122787,117619,136663,114683,155172,152475,106775,104480,104473,104109,104175,105398,104419,104348,104379,104148,103549,103768,103572,103952,103970,108141,121614,102392,102702,102770,102548,101939,102365,101431,101656,103000,101889,102125,101109,100537,101411,102501,102265,102304,102488
