driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,116558,108341,82149,82223,81892,81856,82368,82168,82810,82031,82271,81873,81978,82215,82253,82584,82841,82981,83007,83615,84413,83267,84123,83582,83839,83934,82146,83220,81010,81517,97536,122404,80679,81471,80006,81333,80175,80696,80846,81851,81756,80628,81438,82298,80461,80703,80354,80418,80494,80650,80969,80241,80719,80443,80793,80442,80297,80036,80671,81555,81428,81864,81464,81452,82464,80959,83135,80634,79945,80703,inf
4,95061,86130,84724,84072,84464,84476,84425,84066,83993,82998,82708,83046,82974,82927,83242,83221,83101,82172,83414,83370,83453,82880,83080,83242,82703,83144,83298,83179,81843,83000,85530,111988,102820,82215,81563,81621,83448,81354,81438,81586,81548,81896,81541,81517,81333,81255,81027,81182,83409,81014,81285,82052,81631,81714,81976,81543,81357,81813,81823,81707,81510,81546,81498,81845,82081,81152,84731,81192,81015,81196,inf
8,91052,84029,83465,82215,82196,82701,82580,82687,82850,82607,82707,82630,81896,82659,82206,82382,82130,82036,81399,81236,81265,81400,80940,80980,80989,81186,82027,81269,81637,81448,81112,100675,119449,80649,80680,80732,81229,81234,80496,80527,81024,80699,81184,81013,81115,81204,80671,81369,80947,80872,80985,81208,80549,80439,80164,80320,80185,80151,80054,80543,80393,80282,80675,80179,80727,80791,80746,81572,80830,80386,81695
13,90699,83833,86448,101087,83005,83207,83464,83103,83525,83585,83430,86538,83807,83560,83341,82918,82796,83106,83199,83150,83252,83086,83099,82978,82522,82673,83222,83868,82873,83216,91927,110541,88332,82360,82829,82130,81766,81609,81573,81722,81329,81639,83411,82055,81811,81776,81303,81503,81390,81518,81488,81181,81499,81412,81136,82972,81547,81438,81222,81546,81238,81471,81183,81214,81452,81244,81964,83270,81572,81682,inf
20,90846,110130,82093,81800,82545,82305,83307,82622,83270,83667,83335,84329,82262,82463,83212,82588,82910,81278,81779,82685,81654,82630,81845,82370,82616,83186,83316,83188,81954,80698,82811,113338,101759,80116,80246,81196,79792,80384,79997,79938,79873,80034,80078,79990,80042,80057,79899,80199,80404,80689,80126,80153,80530,79516,80288,81424,79214,80785,80278,79962,80142,79812,79750,79910,80176,80181,80091,78785,80265,79876,81641
154,94613,86051,84732,83996,84534,84819,84019,84251,87700,83933,83489,83966,83563,83592,83480,83298,83149,84063,83315,83294,83263,83053,83215,83119,82865,83133,83091,83191,84929,83964,96581,130766,83563,82162,82521,82495,83022,82039,81763,82257,81952,82439,84604,82366,82181,82259,81927,82066,81981,82127,82161,82350,81857,82044,81654,82519,81824,81953,84089,81762,81919,85420,100939,80345,80360,80695,80968,80888,81570,inf,inf
807,88581,83045,82909,82768,82795,82657,82651,82778,82630,82885,82359,82455,82265,82220,82556,82166,81890,81691,84941,100614,82683,82794,82560,83844,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
815,89929,83693,82848,82443,82898,82808,82759,82789,82771,82970,82395,82526,82282,82242,82458,82396,82094,85396,100269,81867,81761,82161,82266,82458,81901,82236,82414,82547,82414,81809,81870,109595,94405,82204,81793,81943,81678,82156,81798,81579,81416,81211,81404,81222,81395,81217,81215,81233,81297,86262,98997,79944,79945,79929,79930,80202,79971,80135,80318,80245,80151,80207,80129,80177,80389,80207,80342,80476,80357,80995,inf
817,92234,84567,82823,82789,104795,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
822,85940,81919,81997,81796,81579,81929,81575,81548,81636,81843,81576,81404,81403,81026,81217,81136,81045,80860,81359,81087,81457,81573,81676,82002,81949,81424,81605,81198,81862,81093,81371,94198,123061,80661,80527,80912,81307,80719,80951,81390,80900,80952,81003,80999,80460,80211,80515,80697,80504,80833,80487,80871,80749,80314,80401,80464,80485,79933,79872,80120,80345,80329,80012,79801,79883,80084,80334,80137,80041,79374,80309
825,93101,84590,84260,83856,84588,83996,83766,83527,83407,83331,83029,82998,82886,82816,82961,82679,82503,82554,82423,82677,83001,82626,82587,82480,82557,82453,82356,82503,82709,84009,85580,127553,89912,82080,81558,81826,82883,81663,81592,81665,82036,83376,82275,81798,81794,81964,81826,81783,81848,81931,82062,83911,81794,81809,81604,81652,81571,81810,81756,81568,81566,81599,81663,81487,81562,81367,81441,81214,81685,81570,inf
