driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77,lap_78
1,94107,82345,82132,81692,81484,81512,81452,82460,82126,80650,80014,80213,81051,85639,83661,80687,80439,80413,81071,81730,81991,106381,85304,78565,78094,78647,80329,80957,81207,81989,81924,82547,91139,133256,92510,86025,84685,110774,84400,82475,83234,81616,93931,82195,80374,80240,80513,81074,101684,82593,78909,78438,79522,77847,79792,79271,79407,79319,79106,79586,79117,79436,80086,78562,79150,82171,83490,88666,101244,95584,94314,1296058,120544,83881,78764,78748,79916,79124
2.0,98007.0,84489.0,83111.0,82622.0,82338.0,82557.0,81869.0,81688.0,81981.0,81536.0,81222.0,82155.0,81482.0,81650.0,82087.0,81876.0,81786.0,81697.0,81515.0,81683.0,81704.0,82103.0,82640.0,81243.0,81417.0,82417.0,81108.0,81737.0,82254.0,81919.0,81988.0,83257.0,101748.0,131573.0,121496.0,117536.0,115438.0,82250.0,82667.0,82747.0,82178.0,80982.0,81178.0,80264.0,79950.0,80012.0,80054.0,80399.0,82428.0,80118.0,79642.0,79771.0,80225.0,80081.0,79936.0,80561.0,81415.0,80570.0,81286.0,81535.0,80681.0,82576.0,80209.0,79822.0,80104.0,79647.0,79562.0,90994.0,118409.0,103234.0,1312633.0,121832.0,83910.0,81492.0,78467.0,78092.0,77857.0,100000000.0
3.0,89991.0,82095.0,81264.0,81007.0,81012.0,80804.0,80911.0,81179.0,81267.0,81634.0,82197.0,82541.0,83681.0,86664.0,104553.0,86254.0,81426.0,82160.0,82467.0,82534.0,83817.0,83636.0,80915.0,81643.0,81986.0,83063.0,82310.0,82663.0,83190.0,83128.0,83660.0,83989.0,107431.0,108467.0,116654.0,117187.0,114463.0,87083.0,83467.0,82517.0,81910.0,81916.0,81501.0,81850.0,81742.0,82190.0,80573.0,80403.0,80463.0,80394.0,80658.0,80794.0,99450.0,83007.0,79774.0,78699.0,79229.0,79381.0,80378.0,79673.0,80248.0,79500.0,79897.0,80668.0,83349.0,86286.0,92939.0,127920.0,124421.0,1314524.0,123478.0,80377.0,79467.0,78908.0,79085.0,82098.0,100000000.0,100000000.0
4,87562,81614,80260,80348,80404,79702,79859,79327,79754,79262,79361,79632,79884,80169,81307,81274,98603,83538,79974,80013,79421,79052,78770,79524,79407,79821,78949,79257,78873,79147,79171,78978,80215,116080,107482,116652,117313,114314,82970,80116,78991,79482,79664,78878,79169,79022,78818,78845,79081,78608,78585,78363,78780,79073,79942,78816,79123,78846,79168,79380,78632,79658,79735,79276,79855,79359,80546,80108,85973,129479,123540,1312955,125254,79149,78050,76931,76471,76547
5.0,101074.0,84602.0,83814.0,82698.0,82909.0,82437.0,82547.0,82263.0,82629.0,82220.0,81906.0,81804.0,81825.0,82023.0,82588.0,82601.0,83147.0,83278.0,103247.0,85644.0,84394.0,81736.0,82048.0,86574.0,83012.0,83592.0,83264.0,81887.0,81597.0,82302.0,81608.0,83674.0,91749.0,105145.0,115703.0,117714.0,114204.0,86725.0,83790.0,86861.0,84804.0,83728.0,82514.0,82147.0,81831.0,84209.0,82220.0,82075.0,82454.0,82867.0,83210.0,101407.0,87913.0,80678.0,81143.0,82022.0,80774.0,80915.0,83113.0,84674.0,86980.0,83945.0,81872.0,81835.0,81488.0,81453.0,98026.0,115663.0,95049.0,1304566.0,122799.0,89488.0,83840.0,81719.0,81858.0,81770.0,100000000.0,100000000.0
10.0,101681.0,84804.0,83595.0,82998.0,82758.0,82831.0,82762.0,82957.0,82626.0,82579.0,82643.0,82737.0,82265.0,82486.0,83066.0,82777.0,82510.0,82221.0,82575.0,82496.0,83922.0,102778.0,90573.0,83237.0,82920.0,82656.0,82737.0,83194.0,82514.0,82102.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,90601.0,82137.0,81192.0,80934.0,80912.0,81017.0,80744.0,81131.0,81289.0,81576.0,82145.0,82471.0,83573.0,84071.0,80490.0,80202.0,80873.0,80892.0,81127.0,81271.0,81301.0,81491.0,81681.0,81601.0,82372.0,101786.0,85070.0,80990.0,81139.0,82096.0,81893.0,82373.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,99391.0,84509.0,83655.0,82977.0,82633.0,82272.0,82124.0,82017.0,82172.0,82164.0,81959.0,81656.0,81878.0,81865.0,82267.0,82111.0,83563.0,82946.0,82790.0,82763.0,82988.0,83571.0,83800.0,103222.0,89386.0,83104.0,82250.0,82137.0,81629.0,82255.0,81448.0,82851.0,91954.0,106042.0,117344.0,117048.0,114284.0,86967.0,82893.0,82482.0,81870.0,81861.0,81803.0,82052.0,81892.0,100957.0,87668.0,82531.0,81844.0,81327.0,81813.0,84152.0,82841.0,86097.0,82899.0,84262.0,83497.0,83868.0,83892.0,84700.0,84674.0,86210.0,81788.0,81928.0,81438.0,81277.0,97716.0,114626.0,95550.0,1305145.0,123044.0,87281.0,85649.0,81996.0,82017.0,81913.0,100000000.0,100000000.0
16.0,97077.0,83806.0,82823.0,83008.0,82329.0,82317.0,81685.0,81813.0,81264.0,81700.0,81811.0,82017.0,81636.0,81948.0,82174.0,81809.0,81706.0,81659.0,81520.0,81663.0,81730.0,81827.0,81409.0,81549.0,82002.0,82375.0,81661.0,82068.0,81816.0,81931.0,82075.0,82772.0,84099.0,115615.0,105855.0,87779.0,92635.0,114200.0,84329.0,83476.0,83100.0,81731.0,81278.0,81587.0,81246.0,81188.0,81478.0,81182.0,80999.0,80431.0,80483.0,80605.0,80496.0,80532.0,80338.0,80495.0,80321.0,80368.0,80480.0,80862.0,81835.0,81160.0,81447.0,82608.0,84580.0,85617.0,84670.0,114105.0,113094.0,123845.0,1313923.0,123534.0,81924.0,79707.0,78894.0,78927.0,78872.0,100000000.0
17,88794,81897,80827,80041,80152,79716,80006,80238,80137,80374,80319,80405,81099,81505,82753,113935,85500,81798,80666,80567,81064,81248,81762,81627,81977,82028,81675,81606,81697,82181,81900,82552,86786,138073,92489,85860,84788,110829,83873,83181,82980,81826,81342,81356,81305,81378,81607,81338,80884,80636,80360,80582,80830,80185,99484,82079,78631,78437,79084,78227,78725,78948,78610,79773,81870,82824,77908,78137,105583,103628,95605,1298918,120720,84682,81118,78378,79337,76234
