driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,103872,100854,100730,100940,101060,101134,102264,102123,104275,125022,99836,100866,100766,100117,100203,100360,100423,100506,100561,100822,101358,101865,104140,126481,98931,99314,99873,100380,99787,99613,99942,100358,100066,100606,100650,102793,117944,97733,98096,98639,98097,98061,98372,98346,98294,98340,98266,98366,98654,98583,98649,98627,98658,98892,98513,99074,98879
3,107695,102280,102664,101354,101520,101754,101900,104236,118481,101435,100336,100605,100594,100924,101263,101037,101080,100977,100696,101138,101469,103614,118957,101549,99134,99283,99869,99444,99585,100587,99493,100268,99694,99570,99555,101578,114916,98520,98554,98202,98080,98088,98291,98342,98341,98350,98359,98675,98744,99507,99142,98852,98636,99943,99264,99666,100360
4,105615,101533,101246,101158,101422,101441,101738,102079,104975,118767,100605,101974,100789,101794,100933,100784,100865,100819,100864,101078,101240,101007,103696,120693,100585,99580,100241,99591,99785,99892,100665,99739,99658,99564,99577,99570,101932,118076,98502,98450,98639,98440,98491,98203,98207,98382,98618,98802,98651,98723,98780,98583,98763,98411,98468,98590,99520
5.0,128866.0,122741.0,101113.0,101373.0,101361.0,101771.0,101775.0,101888.0,102049.0,102659.0,102566.0,102413.0,105162.0,119867.0,100664.0,101103.0,101216.0,101709.0,101128.0,101088.0,101336.0,101353.0,101733.0,102126.0,104760.0,118679.0,99245.0,99749.0,99980.0,100285.0,100028.0,100129.0,99976.0,100025.0,100191.0,100577.0,100255.0,103243.0,120513.0,98500.0,98554.0,98578.0,98441.0,100309.0,99520.0,98694.0,98847.0,98856.0,99122.0,99737.0,98881.0,99319.0,99588.0,99323.0,99359.0,99769.0,100000000.0
8,106703,102299,102687,101042,100523,100988,100670,101491,101022,100803,103024,117311,99461,99088,98995,99251,99404,99346,99435,99447,99998,100328,101098,102040,116818,98165,98182,98320,98365,98736,98626,98692,98624,98703,99390,100150,99648,99330,102081,115713,97116,97277,97354,97478,97399,97484,97264,97487,97280,97720,97493,97475,97433,97483,97942,98353,98288
10.0,113874.0,104912.0,104002.0,103868.0,104035.0,104020.0,104628.0,104597.0,105329.0,108779.0,122874.0,102135.0,102547.0,102609.0,102845.0,103184.0,103063.0,104022.0,103007.0,103724.0,103759.0,103837.0,107609.0,129891.0,102909.0,104049.0,102311.0,104935.0,103611.0,102135.0,103423.0,107735.0,102391.0,102241.0,104710.0,104826.0,103432.0,107122.0,123011.0,100691.0,101724.0,100552.0,100648.0,103835.0,101513.0,100323.0,101768.0,101067.0,103503.0,100947.0,101553.0,102769.0,101437.0,102219.0,103022.0,100000000.0,100000000.0
13,107191,102003,101936,101121,102527,101621,101992,104501,119948,101116,100498,100757,100685,100801,101083,101189,101461,101306,101261,101628,102163,104844,116854,99905,99898,99749,100134,100085,99680,99542,100561,99872,99941,99738,99978,100266,100593,102731,116257,98270,99208,98123,98330,98293,98680,98346,98360,98604,98970,98699,98687,98817,98741,99496,99358,99579,100012
17,104460,101178,100949,101935,100974,101198,101346,101717,104609,119073,100183,100257,100979,101068,100405,100159,100308,100355,100921,100699,101000,101022,103554,118824,99162,99095,99144,100250,98819,98915,98937,98859,99083,99292,99381,99632,99857,99639,102243,115647,97778,98307,98295,98275,97437,97473,97509,98116,98530,98593,98525,98541,98385,98266,99312,100697,100611
18.0,106205.0,101715.0,101381.0,101426.0,101418.0,101643.0,102658.0,103858.0,118674.0,102424.0,99807.0,100546.0,100109.0,100237.0,100361.0,100382.0,100438.0,100368.0,100783.0,101118.0,101336.0,104274.0,117996.0,99906.0,100469.0,99355.0,99646.0,99954.0,100370.0,100472.0,100198.0,100728.0,100780.0,100483.0,100534.0,100449.0,102433.0,117180.0,98554.0,98982.0,98764.0,98635.0,98534.0,98512.0,98367.0,98385.0,98046.0,98371.0,98416.0,98236.0,98191.0,98332.0,102858.0,116067.0,111946.0,100000000.0,100000000.0
20,101605,100201,100344,100336,100457,100757,100794,100723,100936,101013,103267,118967,99275,99700,99531,99701,99656,99591,99802,99872,100280,100198,100660,100553,102970,118046,98157,98461,98706,98659,99014,98977,98856,98907,99477,99986,99615,99075,101331,115309,96379,97036,97066,97581,97338,97683,97868,97532,97071,97057,97407,97411,97633,97739,97862,98220,98342
