driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
807,205323,192101,1290718,165871,161955,161613,162313,160946,160432,121068,119069,117537,138161,117146,117808,115415,115655,116011,115244,116134,118086,115905,116043,116051,115945,118357,133431,112814,113589,114554,114821,115271,115201,115362,115345,115283,115883,115456,115041,116289,115706,116863,131289,155864
813.0,222294.0,202407.0,1279012.0,162594.0,162196.0,160809.0,162140.0,161820.0,156697.0,140500.0,123278.0,118255.0,116744.0,118184.0,118267.0,118252.0,117714.0,118096.0,118269.0,116896.0,116784.0,119080.0,135483.0,115421.0,118335.0,114702.0,115179.0,115899.0,115469.0,115932.0,116675.0,115238.0,117215.0,115454.0,115499.0,115023.0,114752.0,116116.0,115250.0,118187.0,144459.0,118126.0,144196.0,100000000.0
815.0,202710.0,190151.0,1292804.0,165854.0,161597.0,161704.0,163454.0,160756.0,161253.0,120895.0,121260.0,140718.0,118426.0,117263.0,117337.0,116872.0,117069.0,116903.0,116572.0,117443.0,116255.0,116748.0,116334.0,116098.0,117937.0,135335.0,113556.0,114991.0,115817.0,114596.0,115273.0,115018.0,115109.0,115668.0,115999.0,115245.0,115537.0,116540.0,116030.0,116774.0,114938.0,116582.0,135225.0,100000000.0
817,191285,190920,1295159,168457,161872,161966,162184,162625,163324,120400,120132,137755,117355,115924,116092,116742,115160,114766,114630,113708,113237,113013,113145,113137,112819,113576,113149,113472,112958,112763,112699,112920,113237,112986,113368,119350,134626,112231,112491,114303,115166,116103,115931,144703
818,219316,193533,1286641,165001,162169,161274,162504,161475,154329,122828,122309,138635,118031,118509,117949,118153,117977,118139,120378,135505,113622,115884,117892,118013,117258,116179,115155,115318,115622,116268,114583,114832,116310,116106,113562,114100,115400,114178,114469,115053,114777,115660,132568,143195
820.0,220077.0,195235.0,1286399.0,163796.0,162593.0,160706.0,162051.0,161922.0,154633.0,125106.0,125035.0,143725.0,119388.0,119626.0,118925.0,120504.0,120666.0,119502.0,119299.0,119854.0,118725.0,119166.0,122444.0,139959.0,116472.0,120891.0,117490.0,117631.0,117304.0,119386.0,118570.0,117974.0,117544.0,117205.0,118228.0,121079.0,118571.0,117425.0,117879.0,118841.0,121217.0,137024.0,146215.0,100000000.0
821.0,208209.0,195060.0,1287756.0,165779.0,161745.0,162071.0,162123.0,160207.0,159886.0,121994.0,122455.0,140482.0,118475.0,119806.0,117999.0,117221.0,117223.0,118654.0,117632.0,118458.0,117098.0,117053.0,116384.0,116391.0,116199.0,116368.0,116582.0,116397.0,118126.0,118832.0,116810.0,116470.0,116832.0,120413.0,139745.0,117577.0,117818.0,115672.0,115505.0,115372.0,117448.0,120266.0,142085.0,100000000.0
822,184938,190348,1298959,167930,162162,163142,162102,162787,164118,119368,120023,138250,116070,115981,115801,115885,116066,117909,117468,116436,116370,116577,116377,115693,115594,115503,115456,115569,115632,115539,115635,115718,115546,115866,116474,116452,117906,119139,135300,114350,114103,115910,133940,146402
824.0,214131.0,193899.0,1287187.0,166130.0,161548.0,161490.0,161268.0,160690.0,158047.0,123193.0,119683.0,118052.0,121031.0,142848.0,118115.0,118252.0,118514.0,118402.0,117808.0,117733.0,117405.0,117789.0,117342.0,120591.0,138316.0,119472.0,115985.0,119656.0,116563.0,116469.0,116587.0,117911.0,116991.0,118298.0,118395.0,118661.0,120789.0,117321.0,117283.0,117174.0,117090.0,100000000.0,100000000.0,100000000.0
825.0,192517.0,191362.0,1294269.0,168640.0,161675.0,161557.0,162661.0,162336.0,163265.0,120606.0,120424.0,138045.0,117767.0,117977.0,122690.0,144925.0,117207.0,115148.0,116644.0,117126.0,117507.0,118195.0,119147.0,117682.0,116157.0,115430.0,115165.0,115404.0,114256.0,114770.0,116196.0,114327.0,123558.0,132983.0,114133.0,114055.0,114855.0,113510.0,113912.0,117300.0,137022.0,115284.0,144381.0,100000000.0
826.0,203757.0,191393.0,1291748.0,165388.0,162617.0,161581.0,162881.0,161005.0,160402.0,120769.0,122159.0,139605.0,116377.0,116879.0,117498.0,117259.0,117204.0,116541.0,116267.0,116346.0,116551.0,116399.0,118942.0,135207.0,114021.0,114970.0,116186.0,115939.0,115313.0,115226.0,115170.0,115067.0,115086.0,115329.0,115633.0,115950.0,115344.0,116580.0,118926.0,139673.0,115352.0,116635.0,137234.0,100000000.0
828.0,273955.0,166498.0,1264753.0,162688.0,161982.0,161479.0,162277.0,161246.0,154334.0,121827.0,125847.0,147767.0,117940.0,118389.0,119459.0,117942.0,116635.0,117215.0,117028.0,116973.0,117471.0,116513.0,115812.0,117174.0,120663.0,138469.0,114669.0,115651.0,115350.0,115418.0,115907.0,115802.0,115761.0,118158.0,118417.0,118069.0,116558.0,115969.0,119955.0,138438.0,115839.0,117661.0,150469.0,100000000.0
