driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
3,93523,88671,88368,88045,87702,87610,87602,87527,87528,87417,87415,87560,87639,87280,87121,87227,87030,86940,86900,86891,86809,86716,86696,86693,86468,87257,86755,86517,86294,86228,86455,86394,86469,86128,89574,105374,86327,86044,85883,85524,85243,85272,85452,85138,85201,85078,85319,84640,84937,84706,86843,84491,85593
4,91181,88194,87638,87282,87556,86993,87040,87303,87038,87063,87238,87351,86868,86421,86288,86101,86266,86325,86048,86152,86445,86012,86385,86278,86596,86225,85969,85925,85919,85674,85846,85959,86112,85998,85603,85479,88594,104227,84942,84680,84736,84676,85015,84838,84540,84861,85055,84483,84465,84961,86156,84139,85433
5,101263,92059,91599,90531,90146,90171,90451,90138,89939,90035,90156,89986,90139,90290,90031,90811,89757,90053,89676,89561,89841,89442,93707,111366,89805,89700,89530,90494,90287,89523,89221,89123,89950,89499,88793,89137,90464,89027,89351,88191,88578,89649,88182,87944,89371,90127,89185,88576,88828,87822,89641,inf,inf
9,94072,88899,88507,88183,88138,87947,87504,87606,87912,87460,87519,87518,87513,87361,87234,87011,87140,86981,86860,87163,86722,86720,86735,86724,86488,86758,86589,86589,86480,86390,86388,86396,89450,106560,85768,86032,87951,86602,85935,85549,85439,85457,85191,85536,85156,85315,84728,84560,84616,85875,85332,84748,85293
10,100230,91128,90346,90756,91348,90937,90529,90204,90172,90168,90075,89939,90125,90342,89873,91089,89689,89645,89740,89944,89532,89569,90255,95335,109511,89422,89450,89314,91563,89254,89408,89133,89317,89914,88858,89238,89100,90691,88652,88459,88466,89217,88516,88124,88429,89397,89812,88646,90077,87765,88048,inf,inf
13,92152,88307,87761,87470,87093,87057,87136,86922,87243,87016,87238,87460,87007,86615,86663,86401,86284,86253,86914,86304,86529,85964,86058,86172,86458,86307,85975,86217,85793,85957,85670,85758,85835,85794,85549,85366,85305,88810,105774,85001,85145,85007,84897,85042,84896,84745,84944,84762,84897,84632,84575,84627,85038
15,99719,91143,90346,90176,90253,90187,89897,90157,89986,89998,90009,89869,89701,89824,89900,89653,89468,89619,90252,90084,89599,89269,89563,89368,93133,111522,90872,89161,89243,89017,89226,91697,89366,89460,89199,103812,92044,90779,89849,90908,93068,93515,90465,91174,94400,93195,inf,inf,inf,inf,inf,inf,inf
16,105565,93395,108777,89082,88577,88436,88370,88588,88064,88176,88378,87743,88229,87923,87754,87826,88857,87604,89043,87239,87294,87268,87210,87297,87173,87368,87059,86966,86711,86836,87163,86602,86633,86740,87596,92135,113203,85266,85925,85291,85161,85493,86337,85797,85227,85509,85255,85117,85598,86252,84937,85949,inf
17,96124,89136,88632,88433,87860,87918,87615,87571,87924,87366,87246,87556,87383,87500,87452,87060,87056,87327,86945,87018,86460,86519,86809,86791,86368,86768,86740,86559,86654,86322,86461,86575,86145,86261,89239,104052,86569,86764,85653,85418,85231,85351,85608,85262,84531,84894,84910,84572,85369,85321,84639,84278,85633
18,90560,88114,87681,87516,87278,86996,87194,87221,87066,86963,86861,86904,86695,86585,86426,86330,86206,86194,86362,86258,86490,86166,86186,86518,86661,86183,85929,85769,85691,85826,85933,85984,86136,85881,85569,89169,103835,86736,85244,85102,85051,85000,85625,86028,84656,84598,84719,85123,84744,84658,85082,84870,84938
20,94845,89210,88600,88154,88102,88649,87270,87594,87786,87493,87366,87593,87673,87029,87324,87323,87205,87204,86944,88495,88487,86654,86704,86737,86719,86082,87078,86120,86098,85954,86289,86037,86140,86218,86742,85676,85850,85497,85229,85225,85129,85230,85088,85296,85619,84795,84791,84665,85078,84493,84707,88190,102292
22,97073,89846,89338,88696,88379,88822,88578,88441,88451,88310,88017,87943,88299,88069,87775,87740,87626,87901,87850,87324,87302,87282,87357,87357,87297,86962,87462,86825,87520,87406,87087,87273,87430,86689,86221,86406,89730,106352,85588,85985,85904,85637,85622,85544,85565,85678,85403,85239,85359,86037,85565,85546,85677
24,98618,90038,89687,88947,88648,88361,88357,88566,88117,88521,88077,87908,88180,88184,87557,87517,87411,87517,87608,87555,87489,87188,87309,87491,87201,87009,87227,87154,87314,87693,90789,106288,86641,87413,86642,86701,86535,86490,86715,85975,85588,85603,85761,85653,85457,85516,85261,85183,85504,85910,85102,85342,86160
153,97909,90530,90497,89591,88963,89125,88638,88783,88578,88483,88417,88394,88619,88471,88163,91551,108260,87669,88536,87385,90379,99358,88533,87207,90023,88800,86740,86777,86657,86605,86871,86454,86986,86740,87308,86279,86382,86252,86211,86025,86164,89827,87957,87927,85929,85817,85547,85782,85972,86136,85472,85901,inf
29,101886,92963,92339,91484,91489,91144,91125,91089,90854,90522,90960,90838,90613,90568,90489,90423,90286,90354,90253,92038,91050,94244,112006,90646,94777,90575,90505,90437,90946,91008,90896,93328,90454,91178,90126,91791,90622,89493,89674,89371,89665,92248,89134,89973,88875,88932,89639,89698,91530,89340,92443,inf,inf
30,95710,89014,88830,88391,88042,89262,87919,88004,87961,87902,87620,87465,87631,87623,87732,87448,87296,87068,87183,87373,87243,86902,86802,86992,86794,87211,86880,87302,86749,86505,86760,86811,86615,86463,86365,89504,104729,85551,85621,85700,85682,85245,85421,85513,85747,85530,85437,85504,84947,85309,85041,85143,86028
37,97402,90197,89585,88989,88529,88519,88677,88276,88552,89790,88256,88294,88331,88240,88202,87772,90598,106711,87749,87721,87649,87494,87925,87504,87459,87561,87450,87435,87196,88191,87386,87216,86988,87188,87838,87131,86817,87504,86988,86889,86898,87142,86827,86704,86465,86398,86325,86484,86403,89030,91137,86604,inf
