driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73
30,81077,73109,73750,75283,78201,80429,77390,73933,72487,72383,72205,72252,71473,71835,72122,72326,73877,72563,72452,98735,129673,84818,78180,79925,80965,78619,76980,77491,78051,77687,77886,77667,80040,78224,79263,77858,78422,79426,77097,76801,76627,78376,76438,75252,74824,74927,75096,103809,83710,74747,73999,74039,74098,73646,73838,73578,73432,73241,73355,73472,73922,73235,73175,72940,72645,72633,74231,73150,73090,73257,73008,72896,74356
31.0,82263.0,73688.0,75129.0,74825.0,77961.0,78460.0,75773.0,71927.0,71595.0,72391.0,72261.0,72849.0,71789.0,71894.0,72346.0,72168.0,104712.0,79136.0,73840.0,73948.0,89902.0,109632.0,143118.0,88940.0,81319.0,80855.0,80651.0,80997.0,81483.0,80644.0,81105.0,81306.0,90075.0,86485.0,85419.0,86857.0,86764.0,109950.0,93426.0,79760.0,76467.0,74934.0,73783.0,74628.0,73688.0,73604.0,73286.0,73715.0,73209.0,73744.0,73684.0,73993.0,74008.0,73281.0,73523.0,73137.0,73121.0,73103.0,72805.0,73059.0,72813.0,72979.0,73507.0,72757.0,72401.0,73910.0,74642.0,74719.0,76189.0,75214.0,76031.0,76507.0,100000000.0
35.0,88131.0,74918.0,76158.0,77196.0,81043.0,107619.0,84578.0,81145.0,109542.0,83767.0,74892.0,74830.0,74495.0,74895.0,75051.0,75159.0,78115.0,78435.0,88192.0,155250.0,90121.0,83325.0,81755.0,80671.0,79922.0,79676.0,81293.0,81488.0,79904.0,79058.0,80179.0,79941.0,82013.0,78647.0,78638.0,78847.0,78295.0,78735.0,77388.0,78492.0,76709.0,76478.0,75984.0,77715.0,77011.0,103322.0,89411.0,75996.0,75041.0,75749.0,75192.0,74679.0,75812.0,74298.0,74011.0,76168.0,74644.0,74045.0,74228.0,73835.0,73550.0,73538.0,74028.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
43.0,84214.0,74520.0,74173.0,75872.0,78469.0,78232.0,102267.0,88721.0,80902.0,81585.0,108779.0,78631.0,73231.0,73623.0,73924.0,74433.0,75478.0,75529.0,76241.0,111061.0,88916.0,82096.0,81546.0,80287.0,79474.0,79950.0,79310.0,81642.0,83005.0,81765.0,83336.0,123119.0,88943.0,80464.0,79990.0,81406.0,81174.0,82416.0,82304.0,107679.0,87762.0,75622.0,75220.0,74617.0,74443.0,89940.0,81495.0,73775.0,73911.0,74623.0,75921.0,75690.0,74185.0,74024.0,73934.0,74078.0,74030.0,73892.0,74119.0,74379.0,73884.0,74255.0,73881.0,74382.0,73871.0,73775.0,74210.0,73692.0,74058.0,73724.0,73952.0,100000000.0,100000000.0
44.0,79353.0,73598.0,74528.0,75654.0,79660.0,113721.0,84441.0,81593.0,83234.0,114535.0,78760.0,73340.0,73576.0,74326.0,74655.0,75225.0,112762.0,83798.0,83883.0,81321.0,81757.0,80547.0,81982.0,83438.0,114603.0,92253.0,82498.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
49,85739,74866,75203,76032,78240,80373,75288,74026,73726,73554,73713,73466,73993,74044,74174,74132,74301,75169,103493,82220,81452,81712,82173,79462,80456,79940,79103,79506,78709,78502,79084,79509,81449,79926,79948,79485,78608,79945,78917,78086,78021,78235,77004,76756,76481,75743,75797,76023,102797,82742,74844,75109,75211,75748,75899,74835,74845,74757,74415,74979,74413,74264,73966,74365,73913,73711,73996,74022,74271,73651,73338,73420,74666
50.0,91537.0,124663.0,99686.0,86934.0,82856.0,80478.0,78179.0,76819.0,75730.0,75383.0,75300.0,75446.0,75507.0,75656.0,76108.0,77587.0,79144.0,79809.0,129018.0,92840.0,84873.0,83284.0,83183.0,85262.0,81313.0,81546.0,81599.0,81866.0,81995.0,82265.0,81704.0,82124.0,83158.0,82670.0,81922.0,81501.0,81403.0,80911.0,79629.0,78690.0,78902.0,77771.0,116120.0,89579.0,76863.0,75886.0,77524.0,76437.0,77240.0,77242.0,76236.0,75973.0,76175.0,76340.0,76062.0,76085.0,76312.0,75946.0,75876.0,75594.0,78769.0,75775.0,75334.0,75496.0,75261.0,75362.0,75262.0,75257.0,76690.0,100000000.0,100000000.0,100000000.0,100000000.0
51.0,86425.0,75314.0,74874.0,76424.0,77501.0,78021.0,75400.0,74866.0,73635.0,73436.0,73432.0,73324.0,73552.0,74040.0,74294.0,74055.0,74199.0,74283.0,74456.0,74279.0,113659.0,92509.0,82736.0,82667.0,82912.0,82038.0,82463.0,82504.0,85144.0,85212.0,85320.0,119031.0,112870.0,114611.0,93628.0,91948.0,87892.0,83841.0,80673.0,78933.0,76502.0,76294.0,75034.0,75447.0,76655.0,76342.0,75170.0,76498.0,75434.0,74838.0,75991.0,74951.0,74881.0,74535.0,74325.0,74383.0,74936.0,74691.0,76331.0,75419.0,74252.0,74258.0,73976.0,73673.0,75594.0,74669.0,74388.0,73464.0,73515.0,73731.0,73716.0,100000000.0,100000000.0
52.0,125958.0,81079.0,77803.0,82670.0,107655.0,84007.0,79524.0,80504.0,104516.0,83318.0,74687.0,77087.0,76176.0,75232.0,77158.0,75819.0,76092.0,76302.0,114801.0,167667.0,91578.0,81197.0,79449.0,80116.0,79568.0,80887.0,81808.0,81075.0,82181.0,82066.0,81797.0,83073.0,81022.0,79744.0,78606.0,79042.0,77903.0,77229.0,77470.0,76948.0,76961.0,103469.0,87815.0,75018.0,77712.0,77024.0,75208.0,76097.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
53.0,90389.0,75341.0,75966.0,76801.0,80580.0,109622.0,83499.0,80736.0,85989.0,113278.0,81336.0,75641.0,76265.0,77757.0,77130.0,78827.0,78356.0,78265.0,93177.0,146651.0,94986.0,84157.0,86776.0,84084.0,81408.0,80588.0,80447.0,80235.0,80424.0,80353.0,80157.0,80411.0,80521.0,81230.0,79880.0,79853.0,79268.0,80680.0,78576.0,78073.0,77399.0,76952.0,76558.0,77224.0,77246.0,78665.0,112721.0,113181.0,86478.0,75846.0,75432.0,76902.0,75615.0,75737.0,75713.0,75835.0,75852.0,75976.0,75739.0,75608.0,76688.0,75448.0,75678.0,77085.0,76850.0,75385.0,74737.0,74863.0,78276.0,100000000.0,100000000.0,100000000.0,100000000.0
