driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
2,93539,82872,81028,81509,81192,81392,81571,81440,84616,99601,79263,79945,80455,80400,80551,80717,80581,80904,81682,81116,80701,80762,83799,99066,78971,81027,82193,82602,81027,81405,82435,81170,80894,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,86486,79606,78981,79058,79251,79317,79345,82313,97125,78517,80043,80425,79832,78883,78739,79022,78797,79431,78971,79110,79126,79184,79288,79342,82216,95644,77556,78316,78439,78881,79297,78575,78655,78710,79002,78698,78335,78573,78793,78816,78994,81803,98192,78056,78682,78775,78952,78875,78855,79665,79606,79020,79136,79148,79010,79153,79510,79297,79538,79339,79513,78868,78639,78665,78698,79106
8,89046,81135,80607,80344,80342,80206,79933,79884,83719,99318,79116,79657,79633,79965,80543,81416,81104,81190,80793,80455,80310,80977,80619,80490,80228,79935,80040,79296,82663,99446,79326,80154,78900,79366,79465,79228,79309,79591,79223,79261,80090,79688,80168,79842,80127,84634,109199,78842,79023,79414,79689,80036,80059,80297,80438,82230,80110,81315,81856,80706,81145,80181,80146,79982,81812,inf
11,84460,78803,79152,79225,79039,79022,79005,79306,78841,78540,82149,99456,78102,78807,79662,79390,79557,80416,79330,79709,79362,79253,78917,79267,79013,82140,99697,78346,78845,78986,79304,79461,78934,78892,78932,78769,78329,78296,78439,78487,78340,78329,79186,78199,81202,99391,77678,78411,78630,79037,79687,80370,79747,79322,79741,79488,79682,79536,79402,79224,79353,79398,80017,79651,79496,79011
13,91936,81293,81299,80791,80713,80703,80608,80702,80675,80561,80331,80402,81245,81604,80446,80637,80932,83984,101870,79511,80030,80467,80769,80732,80876,80689,80292,79951,79986,79929,79813,79994,79795,79450,79669,79209,80023,79599,79580,79537,82827,101017,78819,79201,79613,79721,79594,79525,79682,79768,81839,79926,79859,79487,79733,79728,79880,79900,81726,80210,79812,79764,79618,79845,85493,inf
14,88123,80485,80642,79951,80045,80128,80250,80170,79652,83495,101403,79724,79836,80200,80206,81143,81307,81676,80723,80464,80225,80734,80728,80848,80314,80081,83099,99128,79392,80145,79189,79654,79677,79789,79441,79594,79387,79175,79402,79348,79599,80938,82095,101748,79904,80340,79900,81391,80238,80342,80113,80194,80411,80250,80342,80521,81135,82461,80434,82004,80660,80295,80057,79877,80197,inf
15,82573,78849,78550,78422,78646,78661,78397,78552,81552,96961,78464,78178,78535,78546,78609,78379,78503,78574,78856,78668,78689,78609,81851,97029,78518,78946,78972,80442,79338,79079,78889,79058,78620,78989,78774,78991,79693,78424,78506,78803,81895,99210,78288,78821,79366,79522,79316,79744,79288,79191,79682,79600,79777,79335,79573,79746,79889,80164,80465,79441,79256,79175,79164,79051,79494,79987
17,90120,81091,80811,80280,80604,80112,80447,80058,83063,104518,78617,79454,79637,79803,79923,80259,80381,81214,80384,80488,80677,80462,80325,80788,80499,82992,100631,79829,80511,80450,80657,80574,80611,82196,83073,80297,80259,79850,80140,81497,79734,80509,80167,80059,80495,80398,79810,79614,79900,82563,97981,79151,79413,79576,79557,79691,79641,79535,79376,79641,81143,80755,79833,80952,80463,inf
18,91143,81021,80230,80389,80505,80441,80264,80270,79948,82663,99634,78064,79785,80405,80101,80977,81200,81723,80800,80566,80303,80768,80529,80881,80478,80094,80129,81616,97256,78524,78136,78656,78730,78609,78943,78910,79567,79880,79537,79407,79515,78343,78941,80721,98582,77495,78407,79314,78916,79207,79279,79418,79389,79324,79428,79405,79558,79696,79423,80254,80727,82131,81137,80393,80451,inf
21,89813,81064,80423,80551,80431,80325,80306,80035,79773,80242,79423,79395,79778,80170,79067,79492,82636,100709,79936,79418,79669,81020,79954,79802,79744,79817,80179,79832,79827,79918,79780,79338,79684,82112,79927,80284,79062,79151,79147,81859,101966,80191,79466,80940,79953,80179,80602,79804,79456,79732,79548,79377,79650,80124,79704,79856,79587,79802,79327,79611,79743,79377,79284,79517,79753,80307
22,86194,79398,78998,79054,79349,79250,79205,79106,78973,78418,78330,77901,78233,78296,77945,77887,80995,101154,79033,79611,79341,79281,79301,79411,79201,79417,79153,79098,78761,78441,79319,79541,79057,78736,78692,80471,78341,78708,78044,78062,78148,78054,81642,103744,78302,79133,79160,78648,79042,78806,78705,79025,78815,78723,78842,78683,78970,78865,79125,78990,78888,78756,78469,79311,79584,79995
23,88442,80710,80475,80351,80053,80932,79638,79961,79738,83708,96778,79103,79037,80065,80108,79638,79543,80068,79143,79354,79831,79341,78789,79177,82912,99523,78548,79199,79578,79574,79423,79629,79787,79890,79816,79286,79196,79540,78894,79328,78720,78769,79034,78816,82281,100246,78618,78877,78999,79299,79410,79342,79624,79250,79584,79840,80093,80507,79702,79453,79649,79730,79697,78874,79075,81050
30,83171,78817,78545,78613,78690,78489,78450,78386,78520,80139,96073,77450,78083,77636,78145,77980,78180,77803,77749,78217,78012,78352,78778,77626,81028,98234,78499,78276,78501,78993,79457,78434,78672,79067,78544,79780,78421,78487,78247,78027,78071,78424,77812,78183,80844,100133,79936,79946,79174,78479,78306,79202,78495,78212,78747,78438,78266,78816,78784,78988,78798,78935,78738,78222,78403,79918
31,85194,79161,78900,79243,79314,79331,79243,79200,82849,98555,79396,80634,80427,79646,79248,79706,79636,79547,80135,79570,79271,79336,79225,79695,79321,82590,97339,78262,79191,80532,79793,79617,79727,81460,80159,80658,79402,79399,78810,79130,78272,78400,81931,99036,80725,89722,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
32,92953,81968,81632,81214,81499,81054,81403,81443,81272,81770,80449,81393,80125,80267,83477,84226,99848,79142,79941,80313,80479,80840,80999,80387,80542,80249,80380,80224,80388,80494,80957,84239,99489,79363,80206,80099,80289,80338,80512,80743,82149,82014,81434,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
43,90781,81158,81297,80947,80296,80511,80384,80645,84089,104684,79160,80101,80250,80601,80480,80610,80598,80997,80907,80349,80361,80436,80313,80567,81711,80014,83675,101519,79112,80887,81817,80592,80236,79948,80168,82934,79872,79548,79670,79865,79613,79693,79766,79509,79629,83446,97958,79219,80360,82077,80303,80042,80240,79972,79930,80393,80200,79885,80077,80024,79529,79748,79843,79582,80135,inf
44,87155,80183,79885,79968,80557,80079,79994,83436,97721,79199,79989,81439,81922,80517,80890,81390,80851,81189,80756,80494,80391,81175,80580,80288,80059,83300,99343,79431,83547,90963,81809,80461,80033,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
45,92579,81415,82094,81135,81398,81184,81201,80888,81921,84900,100221,81703,80567,81075,81382,81701,82341,81642,81776,81228,81453,82726,82023,82302,86655,100760,79896,81407,83217,81986,82537,82126,82187,81470,84057,81311,82597,81421,81702,81269,81519,82459,83001,85501,109599,89230,81059,81282,85214,81826,91561,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
46,94103,83231,82323,86993,105096,82594,82532,83147,83354,83345,83092,84710,83406,85201,84309,84249,85411,85409,83717,84510,84259,84378,89582,89730,107887,84074,83062,83388,83320,84045,84050,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
47,95931,83890,84322,83569,84507,83552,83677,83390,83603,87833,84213,88813,105674,83551,84999,84589,85592,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
