driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71,lap_72,lap_73,lap_74,lap_75,lap_76,lap_77
14.0,93405.0,84071.0,83841.0,83983.0,83918.0,83800.0,83808.0,83528.0,83603.0,83527.0,83598.0,83383.0,83405.0,83588.0,83190.0,83643.0,82883.0,83041.0,82760.0,83064.0,83093.0,83190.0,84220.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,94618.0,84751.0,84182.0,84059.0,83983.0,83876.0,84259.0,84029.0,84556.0,84143.0,83670.0,83642.0,83595.0,83680.0,83639.0,83848.0,83418.0,83818.0,83973.0,84193.0,84100.0,84345.0,84855.0,89288.0,105687.0,83181.0,83625.0,83940.0,84552.0,83973.0,84233.0,84628.0,86100.0,84028.0,83763.0,84195.0,83514.0,84369.0,83795.0,83431.0,85066.0,84097.0,83903.0,83521.0,83686.0,83838.0,84419.0,85134.0,84242.0,90051.0,105086.0,83343.0,83624.0,84768.0,85060.0,84132.0,83817.0,84598.0,84367.0,84258.0,84060.0,84648.0,85100.0,90978.0,84516.0,83792.0,84422.0,85295.0,84685.0,85650.0,85283.0,84922.0,88758.0,86030.0,85789.0,100000000.0,100000000.0
30.0,85450.0,81093.0,81535.0,81253.0,81735.0,81607.0,81913.0,81443.0,81727.0,81539.0,81559.0,81906.0,81576.0,81658.0,81783.0,82489.0,82113.0,82254.0,87597.0,102050.0,83757.0,83065.0,82860.0,82987.0,83496.0,82351.0,82530.0,82178.0,82094.0,82514.0,81750.0,81622.0,82060.0,83772.0,82331.0,81595.0,81922.0,81986.0,86585.0,100065.0,80912.0,81447.0,82173.0,81901.0,82524.0,82949.0,82439.0,82430.0,82627.0,83777.0,85630.0,86772.0,105744.0,82778.0,82015.0,82198.0,82096.0,82348.0,83332.0,83071.0,83935.0,83004.0,85841.0,81589.0,81877.0,82289.0,83755.0,83240.0,84421.0,87041.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
35.0,86622.0,81237.0,81515.0,81081.0,81270.0,81775.0,82016.0,81231.0,81452.0,81622.0,81789.0,81850.0,81437.0,81352.0,81829.0,82516.0,82048.0,82155.0,84439.0,81071.0,85329.0,102471.0,81274.0,81793.0,82557.0,82404.0,81527.0,81106.0,81166.0,81345.0,82819.0,82038.0,81195.0,82511.0,80717.0,80640.0,80525.0,80507.0,80945.0,85611.0,102400.0,82557.0,80969.0,81016.0,81645.0,81618.0,83035.0,81793.0,81350.0,81298.0,82608.0,81435.0,81846.0,81364.0,81212.0,81212.0,83444.0,88124.0,111489.0,82189.0,81550.0,81805.0,81864.0,83002.0,82214.0,81010.0,80986.0,82986.0,81769.0,80831.0,80926.0,81599.0,82671.0,81530.0,82258.0,81505.0,81150.0
44.0,97727.0,85138.0,84216.0,84638.0,84332.0,84939.0,84285.0,84563.0,84033.0,84625.0,85151.0,83707.0,84101.0,84115.0,84850.0,85745.0,85017.0,84893.0,84784.0,84232.0,84517.0,85167.0,83804.0,83610.0,83448.0,83809.0,83912.0,83469.0,87099.0,105432.0,82908.0,84281.0,83643.0,84871.0,83184.0,82807.0,82881.0,82857.0,82545.0,83734.0,83146.0,83140.0,83747.0,87398.0,106159.0,81562.0,82917.0,83356.0,83416.0,83663.0,83494.0,83342.0,83969.0,83910.0,83248.0,83242.0,83194.0,83957.0,83487.0,83398.0,84141.0,87430.0,83898.0,83694.0,84384.0,84525.0,84427.0,84518.0,84852.0,85730.0,85710.0,85596.0,85888.0,85836.0,85766.0,87184.0,100000000.0
49.0,95118.0,84600.0,84102.0,84204.0,84093.0,83713.0,84207.0,84034.0,84583.0,84225.0,83801.0,83538.0,83618.0,87191.0,102605.0,81882.0,82293.0,83790.0,84214.0,84267.0,84592.0,84109.0,84884.0,85637.0,85024.0,82717.0,83001.0,82974.0,82682.0,82715.0,82768.0,87025.0,106171.0,83101.0,82699.0,82902.0,82743.0,82759.0,84047.0,86414.0,83834.0,83521.0,83577.0,83969.0,84243.0,83923.0,86215.0,86579.0,90978.0,113111.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
50.0,98328.0,85331.0,84301.0,84408.0,84572.0,85259.0,84018.0,84364.0,84193.0,84346.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
55.0,89088.0,82134.0,82234.0,82234.0,81932.0,82498.0,83042.0,82584.0,82586.0,83129.0,82896.0,82801.0,82892.0,82545.0,82641.0,83112.0,83599.0,82452.0,82564.0,84117.0,82464.0,85936.0,102219.0,82053.0,83121.0,82627.0,83098.0,83783.0,83794.0,84092.0,85505.0,82851.0,82792.0,82715.0,83535.0,83089.0,83192.0,82269.0,82399.0,82887.0,82870.0,83507.0,84249.0,83080.0,82656.0,88764.0,102795.0,82246.0,82904.0,83196.0,83595.0,82817.0,83088.0,82946.0,83217.0,83395.0,83070.0,85806.0,83430.0,83567.0,82637.0,82796.0,82409.0,82585.0,86964.0,83424.0,82740.0,83225.0,84303.0,84862.0,84197.0,84184.0,83862.0,84624.0,84190.0,84626.0,87024.0
56.0,90563.0,82721.0,83298.0,82654.0,82563.0,82853.0,83294.0,83042.0,82523.0,82507.0,82587.0,82460.0,82624.0,82194.0,89823.0,83320.0,82359.0,82280.0,82099.0,82624.0,83278.0,83344.0,82189.0,82409.0,86849.0,108915.0,82476.0,83588.0,82338.0,82737.0,83431.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
57.0,92464.0,83462.0,83396.0,83112.0,83111.0,83396.0,83128.0,83036.0,83142.0,83164.0,83256.0,83402.0,83029.0,83015.0,83372.0,82897.0,83002.0,82636.0,82886.0,83142.0,83568.0,83561.0,83071.0,83422.0,83904.0,88038.0,105108.0,82934.0,83066.0,83318.0,83763.0,83557.0,83113.0,83197.0,82925.0,84417.0,82945.0,82879.0,82435.0,82427.0,83088.0,84373.0,83669.0,82803.0,82532.0,82658.0,82257.0,82995.0,82841.0,83503.0,87601.0,106083.0,82693.0,82820.0,82695.0,83281.0,83110.0,83081.0,83902.0,82616.0,83332.0,83583.0,83509.0,83905.0,83447.0,83515.0,83088.0,83537.0,83466.0,84024.0,83826.0,88052.0,85855.0,85654.0,86048.0,86400.0,100000000.0
