driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
14.0,101619.0,96200.0,96120.0,97994.0,98663.0,97414.0,97795.0,96547.0,96703.0,96375.0,96891.0,97369.0,96344.0,98252.0,96762.0,98774.0,99716.0,101228.0,101536.0,102988.0,109210.0,120622.0,100617.0,100310.0,100025.0,100176.0,101092.0,100032.0,99349.0,99815.0,100011.0,99136.0,98412.0,98124.0,97872.0,98191.0,100372.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,113515.0,104272.0,105537.0,108066.0,105807.0,105165.0,105321.0,104591.0,106479.0,106013.0,107196.0,108018.0,110270.0,106214.0,106302.0,106563.0,109581.0,107517.0,108709.0,108743.0,109485.0,105670.0,114004.0,155531.0,105328.0,104600.0,105891.0,104254.0,104083.0,104963.0,104412.0,108071.0,105024.0,105057.0,109380.0,108436.0,105531.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
21.0,109749.0,98870.0,98978.0,98775.0,100049.0,99552.0,98997.0,98919.0,98424.0,99172.0,98774.0,98714.0,98864.0,99250.0,99972.0,100624.0,104214.0,111320.0,125647.0,105046.0,104202.0,104436.0,103122.0,102980.0,103315.0,103134.0,103195.0,102930.0,101845.0,101497.0,101914.0,101584.0,100516.0,101077.0,103394.0,101030.0,104426.0,101644.0,102713.0,103362.0,110683.0,118844.0,137745.0,159579.0,174399.0,166851.0,164712.0,162940.0,113456.0,107187.0,105026.0,103844.0,103804.0,103243.0,105327.0,103680.0,103375.0,104305.0,105321.0,100000000.0
22.0,123384.0,108308.0,104194.0,103143.0,105288.0,106843.0,105316.0,102919.0,100910.0,101009.0,100097.0,101820.0,103371.0,104234.0,108155.0,115065.0,125121.0,133398.0,107911.0,108331.0,106650.0,105560.0,106315.0,106012.0,106722.0,105508.0,104334.0,103792.0,103972.0,103880.0,103903.0,104465.0,103282.0,103250.0,103479.0,103084.0,102567.0,103411.0,107020.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
23.0,112331.0,98376.0,99907.0,99337.0,100546.0,99074.0,98254.0,97700.0,97389.0,99802.0,98149.0,98436.0,105301.0,118607.0,97754.0,99376.0,101329.0,102066.0,102776.0,104302.0,104002.0,103206.0,105139.0,102188.0,102690.0,102173.0,102234.0,102262.0,101683.0,101971.0,102163.0,101588.0,101336.0,103459.0,109970.0,130616.0,103878.0,105446.0,108053.0,131135.0,134161.0,121648.0,121724.0,126840.0,141404.0,165608.0,165393.0,160848.0,113300.0,107525.0,106402.0,106433.0,105855.0,107897.0,106314.0,106133.0,107198.0,107109.0,106280.0,100000000.0
25.0,107927.0,99412.0,98545.0,99014.0,99212.0,99786.0,99760.0,99129.0,98641.0,98579.0,98340.0,97982.0,98835.0,98324.0,99184.0,100536.0,101809.0,105473.0,112579.0,128365.0,104814.0,105174.0,102972.0,103013.0,103165.0,103427.0,103119.0,102606.0,101930.0,101513.0,102167.0,103832.0,101379.0,101520.0,102643.0,104831.0,102536.0,104308.0,102314.0,127396.0,137696.0,120637.0,124873.0,128026.0,162280.0,165818.0,165182.0,162552.0,113235.0,107780.0,104920.0,104443.0,103331.0,102697.0,102632.0,102977.0,103385.0,105912.0,104936.0,100000000.0
30.0,100460.0,96300.0,96312.0,98332.0,100703.0,99367.0,98683.0,97623.0,96295.0,96650.0,97090.0,95704.0,97778.0,96078.0,97192.0,99022.0,101358.0,104508.0,111640.0,120580.0,100872.0,99900.0,99741.0,99734.0,99385.0,100965.0,101726.0,100618.0,101196.0,99957.0,99569.0,100067.0,100132.0,99455.0,99447.0,100238.0,102309.0,101310.0,104985.0,117117.0,126069.0,109476.0,115325.0,124411.0,130187.0,162319.0,166480.0,164879.0,162631.0,104094.0,102292.0,101987.0,101750.0,102611.0,102011.0,101545.0,101899.0,102302.0,102350.0,107435.0
35.0,104253.0,97326.0,97780.0,98347.0,101329.0,100515.0,100112.0,100260.0,98449.0,98088.0,97918.0,97199.0,97671.0,98444.0,99456.0,99835.0,104627.0,106903.0,114390.0,127766.0,104304.0,103884.0,101681.0,101413.0,102083.0,101444.0,101938.0,102645.0,101862.0,101367.0,101064.0,100946.0,101323.0,102436.0,102041.0,100612.0,108433.0,105140.0,115647.0,140512.0,137336.0,137479.0,119821.0,125627.0,141859.0,165218.0,165147.0,160611.0,113194.0,108435.0,106182.0,123594.0,106066.0,107265.0,107427.0,107129.0,108439.0,108475.0,110133.0,100000000.0
44.0,118746.0,103202.0,102456.0,102975.0,102878.0,103067.0,104458.0,102519.0,103422.0,102452.0,102346.0,102771.0,102969.0,104168.0,106433.0,104071.0,106591.0,106790.0,105536.0,106948.0,105057.0,105647.0,104484.0,103740.0,103898.0,110895.0,128816.0,105316.0,103331.0,102903.0,103537.0,103329.0,103170.0,105295.0,106488.0,104153.0,107643.0,105714.0,108586.0,116666.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
49.0,105650.0,96884.0,97545.0,98298.0,100260.0,99724.0,99173.0,98974.0,97868.0,98131.0,98323.0,98559.0,97723.0,98704.0,99304.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
