driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66
1,91485,86894,86434,85892,86155,86260,86338,86073,85899,85893,85891,86034,85969,85997,85701,86181,86952,87100,86242,86446,90238,104438,85444,86283,86351,85501,85631,85286,86338,85508,85523,86554,85568,93458,120678,121209,101405,85820,85107,85615,84904,84803,83663,83719,84641,85115,84281,84347,84599,84058,84404,83948,84352,85054,84038,84004,83875,84612,84887,84698,84168,84172,84745,83593,84838,85188
4.0,100264.0,89930.0,89197.0,89783.0,89246.0,89309.0,88497.0,88716.0,88637.0,89085.0,88947.0,92020.0,106618.0,88451.0,88307.0,88605.0,89427.0,88468.0,87936.0,89022.0,88502.0,88279.0,87991.0,87846.0,89205.0,88713.0,88418.0,91282.0,88971.0,90681.0,92387.0,107818.0,110776.0,121763.0,108060.0,87819.0,87479.0,87733.0,87034.0,86993.0,87010.0,86857.0,87243.0,86894.0,86948.0,86547.0,87025.0,86687.0,86895.0,86768.0,90438.0,107351.0,87116.0,84938.0,84640.0,84650.0,84723.0,85394.0,86637.0,85365.0,88430.0,84590.0,91592.0,83894.0,100000000.0,100000000.0
13.0,115686.0,126918.0,87069.0,87553.0,87512.0,87548.0,87401.0,87664.0,87888.0,87753.0,87981.0,87695.0,91791.0,105657.0,86962.0,87975.0,87113.0,87106.0,87298.0,87142.0,87968.0,87262.0,87324.0,87660.0,87481.0,87247.0,87382.0,87632.0,88089.0,88269.0,89054.0,89672.0,108875.0,135180.0,106455.0,86672.0,86594.0,87412.0,87133.0,87402.0,87140.0,87306.0,87184.0,86936.0,87195.0,86616.0,86988.0,87422.0,89371.0,86515.0,86870.0,86806.0,87124.0,87314.0,87433.0,87505.0,88177.0,91639.0,88566.0,88085.0,87776.0,88860.0,86552.0,86472.0,100000000.0,100000000.0
20,89278,86584,86210,86083,86254,86188,86270,86091,85806,86083,85973,86135,86124,89935,105588,84901,85059,85184,85254,85257,86414,86526,87384,88383,85328,85285,85155,85117,85348,85519,85273,85193,85490,94319,119884,120702,91543,103275,85081,85702,84746,84990,83674,85937,84588,84640,84741,84630,84588,84547,84525,84146,84382,84737,85210,84311,84369,84475,84187,85676,83918,84008,84035,84727,84106,84916
154.0,99816.0,89791.0,89314.0,89927.0,89025.0,88855.0,88723.0,88702.0,88717.0,89143.0,88779.0,88879.0,88586.0,88260.0,88070.0,88169.0,88102.0,87951.0,91608.0,106592.0,87193.0,87047.0,87201.0,87571.0,87720.0,88054.0,87467.0,87817.0,87484.0,87602.0,87878.0,87830.0,96638.0,121209.0,133683.0,88888.0,88580.0,88233.0,90017.0,88380.0,88667.0,88053.0,88812.0,87526.0,87207.0,87466.0,87152.0,86972.0,87203.0,86871.0,86963.0,87550.0,87012.0,87222.0,88104.0,87468.0,87118.0,87033.0,87281.0,89373.0,87188.0,87133.0,88138.0,87670.0,87830.0,100000000.0
807.0,97124.0,89539.0,88858.0,88548.0,88845.0,88883.0,88698.0,88478.0,88360.0,88365.0,88628.0,88635.0,88655.0,88390.0,91631.0,106316.0,87617.0,87951.0,87598.0,87547.0,87760.0,87814.0,87613.0,87792.0,87652.0,87519.0,87662.0,87807.0,87739.0,87806.0,87730.0,88026.0,96829.0,138122.0,119302.0,88309.0,86880.0,87260.0,87325.0,87482.0,87100.0,89356.0,87271.0,86908.0,86839.0,86922.0,87093.0,87006.0,87127.0,87117.0,87020.0,87069.0,86940.0,86852.0,86841.0,86703.0,86814.0,86731.0,86818.0,86740.0,86864.0,86912.0,87119.0,87312.0,88116.0,100000000.0
815.0,95407.0,88475.0,88268.0,88018.0,88176.0,88094.0,88067.0,88084.0,87752.0,88182.0,88163.0,88009.0,88051.0,87694.0,87799.0,87856.0,88120.0,91417.0,108537.0,87262.0,86083.0,87095.0,86713.0,86894.0,86485.0,86557.0,86912.0,86718.0,86924.0,86805.0,87400.0,87154.0,86852.0,119985.0,137267.0,94522.0,86507.0,86581.0,86738.0,86688.0,86534.0,86034.0,86621.0,86642.0,86946.0,86829.0,86801.0,87000.0,86439.0,86150.0,85755.0,86158.0,88368.0,88954.0,86757.0,86405.0,86674.0,86585.0,86343.0,86294.0,86224.0,86275.0,86738.0,87175.0,86748.0,100000000.0
817,93623,87952,87663,87266,87453,87428,87669,87292,87349,87527,87219,87254,87223,87142,88365,88028,87776,87648,87501,87685,90817,105065,86068,86364,86191,86352,86368,86648,86532,87075,87328,87422,87409,112914,120106,106960,87103,90308,104890,83686,84675,84415,84607,84989,85089,85262,85261,85182,85730,85903,85516,85892,85995,85066,84954,85151,85011,84969,85005,85637,85713,85852,86066,85477,85201,87030
822.0,92847.0,87883.0,87009.0,86464.0,87457.0,86752.0,86889.0,86613.0,86494.0,86418.0,86474.0,86527.0,86548.0,86372.0,86420.0,86244.0,86459.0,86537.0,86892.0,87236.0,88315.0,87825.0,87415.0,88429.0,89776.0,92170.0,103451.0,84696.0,85042.0,85717.0,85661.0,86294.0,86263.0,107100.0,120107.0,111372.0,85822.0,85851.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
825.0,98119.0,89732.0,89481.0,89557.0,88723.0,88642.0,88831.0,88548.0,88843.0,89129.0,88552.0,88469.0,92585.0,107629.0,86371.0,87285.0,87598.0,87841.0,87676.0,87821.0,88000.0,87972.0,87598.0,87730.0,87746.0,87607.0,87432.0,87636.0,87581.0,87767.0,87732.0,87863.0,95198.0,141099.0,117409.0,90051.0,88213.0,87913.0,90172.0,88698.0,88604.0,87496.0,87359.0,87601.0,87194.0,87349.0,87265.0,87067.0,87129.0,87045.0,86962.0,87407.0,87215.0,87176.0,87608.0,87385.0,87204.0,87225.0,87190.0,86784.0,87060.0,88891.0,101638.0,111292.0,100000000.0,100000000.0
