driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
832.0,102198.0,137391.0,124332.0,120792.0,111032.0,105136.0,76923.0,75110.0,74351.0,73854.0,74163.0,73796.0,73686.0,73801.0,73718.0,73816.0,73594.0,73375.0,73610.0,73939.0,73520.0,73435.0,73870.0,74531.0,76861.0,97097.0,73361.0,73234.0,73496.0,79178.0,82632.0,82272.0,83885.0,82411.0,90761.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
1.0,93767.0,138219.0,124973.0,118053.0,113486.0,109741.0,74440.0,73244.0,73034.0,72762.0,72242.0,72233.0,72222.0,72401.0,72330.0,72342.0,72260.0,72217.0,72145.0,72600.0,72484.0,72392.0,72412.0,73301.0,72703.0,72848.0,72615.0,72654.0,72464.0,72888.0,72437.0,72624.0,72906.0,72543.0,75964.0,90436.0,72278.0,72424.0,71821.0,72337.0,72428.0,72481.0,71989.0,72336.0,71763.0,72065.0,71916.0,71692.0,71919.0,72054.0,72419.0,71895.0,71869.0,71902.0,71684.0,71741.0,72153.0,71852.0,71706.0,71475.0,71514.0,71758.0,71928.0,72287.0,71881.0,72011.0,72075.0,72167.0,72255.0,72197.0,74076.0
833.0,106309.0,137092.0,124662.0,119873.0,111937.0,102604.0,78279.0,77455.0,78337.0,76939.0,76629.0,76544.0,77359.0,76134.0,76170.0,76179.0,75608.0,75701.0,75654.0,77363.0,75924.0,75782.0,77783.0,76060.0,75968.0,77191.0,76841.0,76105.0,75926.0,75923.0,76269.0,77407.0,76575.0,80713.0,96661.0,75722.0,75292.0,75192.0,75589.0,75035.0,76537.0,76247.0,75430.0,75340.0,75453.0,75176.0,78497.0,75105.0,75158.0,74969.0,76036.0,75587.0,76457.0,75149.0,76582.0,75209.0,77127.0,74939.0,76691.0,76680.0,75502.0,75336.0,76869.0,77365.0,76458.0,75346.0,75197.0,75180.0,100000000.0,100000000.0,100000000.0
3.0,92902.0,137155.0,125597.0,118402.0,113637.0,109873.0,73607.0,73177.0,72629.0,72419.0,72157.0,72509.0,72345.0,72506.0,72389.0,72466.0,72173.0,72184.0,72001.0,72182.0,72271.0,72131.0,72373.0,72144.0,72487.0,73139.0,72770.0,72948.0,72785.0,72876.0,72914.0,73175.0,77160.0,89701.0,71235.0,71664.0,71973.0,71705.0,71690.0,72144.0,72150.0,72058.0,72211.0,71991.0,71445.0,71821.0,71933.0,72144.0,71736.0,72303.0,72493.0,71810.0,72071.0,72001.0,71826.0,71816.0,71667.0,71930.0,71732.0,71764.0,71910.0,72247.0,72072.0,71928.0,72013.0,72308.0,72411.0,72269.0,72564.0,74190.0,72521.0
828.0,105713.0,138158.0,127893.0,120129.0,111750.0,100443.0,77538.0,77425.0,76237.0,75779.0,75120.0,79166.0,87713.0,74736.0,74603.0,74586.0,74208.0,74398.0,74792.0,96718.0,77650.0,74537.0,76591.0,74585.0,74513.0,75257.0,74434.0,74563.0,74232.0,74073.0,74080.0,74204.0,75124.0,75500.0,74426.0,74365.0,73928.0,73586.0,73682.0,74057.0,76031.0,74142.0,74036.0,87574.0,78763.0,93207.0,73393.0,72649.0,73004.0,74036.0,74349.0,74148.0,72821.0,72560.0,72626.0,72516.0,72797.0,73069.0,72787.0,73060.0,73079.0,72959.0,73191.0,73244.0,73464.0,73352.0,73887.0,74039.0,76242.0,100000000.0,100000000.0
807.0,97967.0,137109.0,124970.0,118061.0,113833.0,107737.0,75798.0,74168.0,73973.0,73525.0,73303.0,73221.0,73180.0,73542.0,73168.0,73155.0,73274.0,73234.0,73004.0,73158.0,73508.0,73441.0,73656.0,73772.0,77980.0,89833.0,72891.0,72716.0,72877.0,72881.0,72764.0,73084.0,73183.0,73756.0,74485.0,74485.0,74450.0,73108.0,73387.0,73260.0,73263.0,73523.0,72978.0,72877.0,72832.0,73165.0,73016.0,73039.0,73070.0,72950.0,72722.0,73100.0,73061.0,72804.0,72891.0,73310.0,72928.0,73256.0,72795.0,72695.0,72650.0,72541.0,72624.0,72738.0,72911.0,72648.0,72740.0,73073.0,72996.0,73091.0,73821.0
13.0,96377.0,137878.0,124494.0,118524.0,113417.0,108618.0,75702.0,73986.0,73652.0,73258.0,73028.0,72943.0,72986.0,73037.0,72783.0,73116.0,72620.0,72642.0,72684.0,72981.0,73068.0,72968.0,72748.0,72776.0,73332.0,72969.0,73342.0,73170.0,73142.0,73454.0,73177.0,73661.0,73770.0,77152.0,90565.0,72204.0,72097.0,72001.0,71988.0,71937.0,72002.0,71906.0,71889.0,71969.0,71841.0,71939.0,72346.0,72131.0,71999.0,72191.0,71791.0,71983.0,72090.0,71692.0,72103.0,71684.0,71685.0,71613.0,71894.0,71786.0,72247.0,71897.0,71831.0,71633.0,71819.0,72011.0,72449.0,71854.0,71687.0,72136.0,72158.0
813.0,104631.0,138199.0,124587.0,119950.0,111721.0,102778.0,77517.0,75504.0,74891.0,74498.0,74237.0,74068.0,73883.0,73635.0,73711.0,73735.0,73671.0,73933.0,73531.0,73959.0,73728.0,73496.0,73839.0,73790.0,74263.0,73819.0,73814.0,73649.0,73699.0,73462.0,73533.0,73662.0,74072.0,73668.0,74058.0,74708.0,77664.0,90045.0,73423.0,72204.0,72530.0,72521.0,72762.0,72608.0,73204.0,72564.0,72468.0,72587.0,73569.0,72995.0,72152.0,72269.0,72284.0,72113.0,72104.0,71888.0,71795.0,71785.0,72492.0,72233.0,72736.0,72439.0,72540.0,72836.0,72307.0,73380.0,73550.0,72734.0,76095.0,73436.0,100000000.0
815.0,103896.0,138375.0,124481.0,119388.0,111997.0,103416.0,77059.0,75123.0,74520.0,74259.0,74139.0,74035.0,73960.0,73936.0,73839.0,73917.0,73843.0,73710.0,73428.0,73695.0,73775.0,73530.0,73839.0,74130.0,74083.0,73810.0,73841.0,73861.0,73701.0,73413.0,73799.0,73828.0,73768.0,73786.0,74667.0,74026.0,73857.0,77809.0,95663.0,72566.0,72571.0,73639.0,73146.0,73108.0,73375.0,73281.0,72861.0,72679.0,72747.0,74489.0,72882.0,72770.0,72500.0,72579.0,72731.0,72673.0,74792.0,72377.0,72799.0,72572.0,72645.0,72623.0,73192.0,73222.0,73329.0,73272.0,73124.0,72668.0,72829.0,73141.0,100000000.0
817.0,107791.0,137708.0,124128.0,119923.0,111412.0,101619.0,77494.0,75671.0,75099.0,74829.0,74376.0,74463.0,74283.0,74583.0,74288.0,74188.0,74290.0,74116.0,74037.0,74144.0,74071.0,74087.0,74130.0,74277.0,73985.0,74071.0,74160.0,73925.0,74031.0,73862.0,73764.0,73929.0,73801.0,73718.0,73512.0,73697.0,73941.0,73949.0,74329.0,74126.0,73846.0,73755.0,73659.0,73717.0,73711.0,73611.0,73618.0,73820.0,74204.0,78162.0,96222.0,72004.0,71739.0,71779.0,71809.0,71742.0,71715.0,71838.0,72256.0,72364.0,71905.0,71690.0,75818.0,72012.0,72093.0,72130.0,71916.0,71835.0,71689.0,71962.0,100000000.0
