driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,112046,105508,104721,104879,104663,104423,104996,105063,106162,105900,106580,111199,124252,105676,104079,105445,104102,103388,103304,103299,102919,102966,103009,105618,122238,103322,102733,102258,102457,102732,102333,102617,102525,102782,103144,103610,106927,124636,103305,102769,103276,102937,102579,103035,103781,103841,103770,103617,103587,103556,103855,111722,120472,101512,101888,101776
2,111553,105025,104629,104815,104826,104763,105013,105148,105871,106039,106711,107944,111911,126584,105316,105109,104767,104399,103832,103531,103204,107084,103586,104136,104677,106991,121444,102668,102713,102559,102444,102544,102982,102722,103045,102723,102757,103430,106076,120537,102075,102859,104012,102442,102487,101711,101547,102181,102370,101953,103020,102683,101949,102802,102579,102129
3.0,118442.0,107775.0,106438.0,106506.0,106436.0,106709.0,106604.0,106901.0,107296.0,107115.0,107531.0,108402.0,109919.0,112379.0,114635.0,126808.0,105561.0,104036.0,103825.0,103760.0,103774.0,103820.0,103965.0,104129.0,104467.0,104692.0,107000.0,105839.0,109314.0,122380.0,103332.0,104747.0,103770.0,103747.0,104090.0,104827.0,105737.0,107103.0,107088.0,110601.0,121645.0,102220.0,101982.0,102081.0,101778.0,103595.0,101968.0,102294.0,105561.0,104193.0,102294.0,102133.0,103573.0,105332.0,103621.0,100000000.0
4,115143,105931,105505,105570,105898,105085,104948,104912,105180,105325,105775,106296,107215,108800,123818,104128,104478,103511,102602,102739,103121,103012,103042,103360,103496,106769,122365,102633,102406,102572,103273,102868,102726,102184,102384,103566,103147,102993,103017,103399,106315,121352,101810,102040,103721,110259,123135,100737,100717,100933,101406,101207,101374,101999,102094,102789
5.0,120654.0,109141.0,108680.0,106576.0,106643.0,107070.0,107232.0,107111.0,106826.0,106920.0,107498.0,107581.0,108547.0,109364.0,114020.0,132561.0,107261.0,106635.0,106403.0,105857.0,106024.0,105883.0,105514.0,106150.0,104807.0,104882.0,105300.0,105727.0,105818.0,106319.0,105785.0,106117.0,105977.0,110282.0,125584.0,107067.0,105242.0,104770.0,104404.0,104730.0,104595.0,106369.0,103677.0,104290.0,104076.0,106153.0,104625.0,104422.0,105154.0,105425.0,104511.0,106791.0,105829.0,104114.0,104530.0,100000000.0
10.0,121234.0,110257.0,109443.0,108197.0,107944.0,108006.0,108357.0,108397.0,107885.0,108355.0,108402.0,108392.0,110405.0,109144.0,109046.0,109134.0,112268.0,128467.0,106965.0,107344.0,107141.0,108282.0,107213.0,107786.0,107040.0,106728.0,106718.0,106066.0,106591.0,107349.0,110027.0,108380.0,106974.0,111188.0,127482.0,105628.0,105704.0,105811.0,106106.0,108488.0,107765.0,106324.0,105975.0,106587.0,106403.0,107409.0,107345.0,106686.0,108279.0,105357.0,107428.0,107891.0,107208.0,107360.0,100000000.0,100000000.0
13,114814,105731,105408,105534,105293,104973,104963,104688,105248,105148,105783,107451,110942,131733,106332,104098,103630,103689,103271,103176,103215,103791,103762,103858,104445,104603,107718,121044,102109,102246,102617,102357,102570,102831,103143,103091,103302,105772,121506,102353,101999,102563,102909,103402,102407,102971,102105,102305,103600,105008,102733,103321,103582,102882,103147,103618
15.0,121582.0,109796.0,108843.0,106884.0,106153.0,106834.0,107723.0,107192.0,107107.0,107317.0,107955.0,108783.0,112794.0,146964.0,109069.0,108256.0,107147.0,106677.0,106005.0,105727.0,106314.0,105646.0,105280.0,105665.0,105736.0,106017.0,106268.0,106219.0,106161.0,106642.0,111214.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
16,119476,108797,114942,133388,104525,104385,104736,104995,105015,105014,105594,106604,106089,105686,108887,109307,123382,104953,104348,104277,104372,104505,104519,104592,104999,104737,105282,105272,105860,106908,106904,110045,122742,102973,103583,103619,103591,103604,103562,103791,103483,103454,103549,103529,103327,103314,103248,103418,103364,103615,103818,103467,104319,105125,104818,105503
17,116366,106656,107142,105651,105887,106843,106738,107346,106181,109035,122007,104270,104184,105599,103961,104570,104431,104835,103872,104511,104341,108908,119513,103351,101600,101642,102307,102295,101981,102332,102939,105969,120064,102232,102500,101423,102135,103514,103125,103220,102867,103048,105367,119397,100736,100571,100789,101091,103570,101760,101111,101228,101405,102481,102488,102831
