driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
832,158928,155936,145368,106150,106339,105234,105028,105682,105388,105763,104835,127206,154036,155009,158357,145786,107855,106199,104516,104277,104082,103867,103989,103899,104354,103680,103456,103664,103317,104847,103323,103439,103628,102976,102899,103412,103186,102831,102832,102939,102339,102277,102588,102258,117644,inf,inf,inf,inf,inf,inf,inf,inf
1,138257,160816,153422,103605,103543,102888,102644,103445,102911,101946,102137,115523,172159,166980,158572,151192,101709,101499,101751,101820,101336,101586,101713,101444,101980,101469,101516,101361,101463,101372,101657,106965,124728,101998,102049,102097,100777,100695,102216,101051,100726,101100,101907,100573,100773,100693,102205,102140,102176,102739,102766,102714,104220
833,155826,157336,146272,110359,108342,108242,107967,108887,108573,108197,107921,131850,140713,143717,161334,143655,110970,107794,108190,107145,107068,107243,106879,106632,106714,108142,106914,106983,106549,106427,106628,106327,108176,106270,106722,106106,105798,108150,105937,105843,107581,105556,110384,105834,105522,107661,110209,105780,109013,105049,106526,105775,inf
3,137102,160614,154027,103415,103410,103133,131662,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,154740,157096,146428,107593,105970,106684,106564,105818,106165,105721,105509,125331,140694,169115,160129,143336,107700,106683,105037,105169,105178,106016,105431,105052,104602,104881,104292,103825,103920,104238,103962,103879,103987,103828,104802,104175,105405,103918,104128,105320,104008,104298,103609,103460,103265,104248,104657,103966,104080,104585,103697,105206,105834
154,147768,168117,144697,106834,106229,105448,105266,105720,105443,105504,105656,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8,139644,160449,153363,105300,103993,103802,104126,103578,103510,103040,103049,116110,166053,166433,158528,150915,106148,102758,102642,102526,102254,102431,102574,102941,102435,102385,102654,102425,102508,102782,107152,124301,102695,102607,102647,104358,102313,102103,101691,102231,101520,101971,102404,102067,101518,103271,102718,100294,101015,101159,100592,102087,119312
13,152826,156359,148058,106866,105699,105504,104731,104721,105482,104864,105070,122239,147454,166936,157329,149247,107751,104282,104265,103731,103695,104005,103594,103704,103493,103444,103384,103433,103667,107974,123765,102096,102127,103527,101976,101740,101378,102026,104155,102058,102034,101945,102129,100996,101663,100897,102194,100881,101056,101385,100997,101209,103814
813,153698,156819,147256,107085,105975,105267,105781,105541,105236,104652,104889,121892,146504,166911,157170,149143,108502,104735,104176,104558,103764,103879,104055,104143,103587,103925,103941,103518,103438,108255,123714,103165,102766,102843,103270,103069,103190,103377,103911,103054,103734,103701,102595,102152,101884,102503,102338,101841,101623,102611,101520,102404,102552
815,143690,159536,151595,105471,104895,104209,104461,104349,103980,104466,104723,121607,159098,166228,157589,148269,107531,104434,104195,103893,103617,103965,103730,104083,104042,103482,103553,103911,103076,103327,103300,104289,103471,103013,102873,102681,102544,102157,101862,101930,102064,101907,102153,102024,102149,101910,101903,101772,101971,101925,101884,104659,104496
817,147788,157174,150687,105978,105298,105194,104521,104946,104335,104170,104308,126565,153308,164767,157647,147649,108836,105080,104121,103971,103945,103711,104359,104138,103703,103840,104154,103738,103339,103455,103200,103179,102899,102664,102743,103284,102340,102110,102191,101921,101996,102040,101888,102411,102816,102838,103182,inf,inf,inf,inf,inf,inf
18,150176,157119,148895,107020,105861,105438,106405,105561,106810,105814,106673,127650,154186,155245,159132,143630,108599,106303,104873,105114,105335,104922,105371,104979,104509,104418,104229,104252,104016,104306,104401,103923,103656,104565,104943,104177,104299,103994,104706,104060,103951,103595,105190,103623,103751,104169,104181,104219,103787,103897,103808,103687,103068
20,141449,160542,152144,105099,103960,103962,104099,103650,103535,103261,103168,116223,165782,166619,158153,150570,104432,102641,102352,102189,102199,102099,102437,102572,102715,103149,102326,102283,102510,107618,121849,101509,101637,101936,101706,101380,101548,101437,101113,100853,101068,100532,101154,100923,100810,100890,101849,101514,102018,102917,100071,101856,102669
822,140480,160876,152433,103807,103643,103240,103714,102905,102738,102762,102665,113554,171556,166627,158469,151350,102981,102169,102629,102701,102350,102435,102909,102845,103212,108119,124420,102367,102941,102820,103009,103410,102792,102638,102566,104521,102087,101873,101919,102173,101663,101833,101962,101994,101134,101144,101647,101856,101892,101977,101659,102138,inf
826,145599,158854,150776,105870,105306,104839,104414,104795,104443,104401,104349,121139,152984,166963,157801,150135,106848,103551,104150,103474,103370,103258,103134,103873,102814,102913,102877,103095,102745,102973,103036,104383,108657,123848,102044,102557,102211,103195,103708,102415,101975,101691,104308,102522,103299,102438,102023,102129,102457,102752,101588,101372,102239
829,156999,156771,146054,110654,108801,108315,108902,108531,107963,108182,108107,131958,137503,147874,159926,143565,115314,129338,107854,107985,107788,107340,107557,107602,107297,106858,108138,106704,106458,106851,106559,109468,106642,108833,109092,109244,106950,109921,108233,110926,106603,106353,106165,105910,106015,106161,106028,105607,108493,104926,107384,inf,inf
