driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53
2,110936,101772,102163,101550,100398,102444,101204,100392,99689,99532,99354,99084,99516,99558,99749,99510,99787,99884,103234,120406,98647,99059,99032,99080,100928,100134,99633,99661,99640,100097,99293,99490,103366,120822,98753,100317,99568,100734,100020,99898,99925,100368,100179,100209,101754,101185,100582,101754,99832,99799,100088,100295,inf
4,113621,103324,102212,102687,101849,102934,101485,101712,102052,101639,101256,102284,102622,101167,101682,101189,100951,100199,99802,100631,104150,125087,100548,100158,99850,101100,100876,101018,99879,99587,99451,99575,99495,99949,99269,99153,104373,125629,101830,100720,100547,100375,101553,101368,100793,99823,99560,100347,100630,100309,99412,99733,inf
8,109215,100980,101463,99991,100699,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,106036,100737,100400,99170,98848,98728,99040,98896,99030,98972,98949,98699,99804,99571,98702,98454,98836,99239,98982,98826,100224,98980,102238,117972,97568,97588,98248,99759,97655,98109,98004,97940,97963,97645,97642,98067,97645,98135,102339,117885,97364,97612,97769,98335,98977,99156,99562,99125,97438,97397,97313,97407,97580
15,109511,101046,101495,100225,100347,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,108623,100721,100794,99823,100014,99966,100264,100117,99608,99579,99458,101012,99987,99841,99811,99376,98655,98931,99466,102378,125729,99857,99906,101095,100958,100152,99660,99710,99787,99547,99447,99601,99630,99316,99185,98526,98735,102692,121675,100031,99365,99524,99302,98820,98831,99217,99879,99721,99713,100071,100235,100374,101685
21,105309,100376,108061,100664,100433,101491,99182,99034,98962,98590,98543,99052,98361,98646,99223,104257,122882,99906,99870,99685,99976,99524,100231,101063,100958,99943,99409,99319,99030,99111,99270,99334,99183,98729,101608,122473,100136,99250,99628,99722,99339,99269,99520,99289,99499,99137,148565,inf,inf,inf,inf,inf,inf
22,104213,99276,99748,98830,98862,98414,98494,98356,98414,97863,97836,98130,97850,97894,101045,121229,96970,97137,97370,97461,97735,98840,98563,98057,98265,98599,97694,97582,102621,127671,97572,99266,98625,97706,97607,98133,97890,98306,98150,97328,100967,119574,98014,97901,97959,98210,98119,98472,97848,97932,97853,97683,97708
23,104522,100282,99868,98926,98996,98692,99092,98778,98102,98536,98171,97918,98031,97740,97996,97908,97509,97411,97856,98975,97816,97601,100592,122364,97294,98665,97276,97753,102436,122980,97929,99679,100302,98652,97614,97352,97372,97781,102139,122405,97800,97373,97907,97231,97623,96944,97047,98500,97522,97981,97753,97792,97636
30,99573,97583,97625,97758,97657,97792,97831,97691,97889,97995,98550,98011,97621,98238,97595,97749,97525,101263,120911,99016,99575,99070,98228,99370,97547,97768,97874,97734,97133,97617,97452,97696,97257,97477,97843,102624,120075,98599,97646,97474,98007,97589,98048,98529,98639,98744,98644,98838,99130,98169,97780,98585,100664
