driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
2,104225,93880,92059,90813,90736,91353,90909,90318,90751,90678,90426,90008,90850,90261,89785,90071,89638,89698,89239,89530,90043,89464,89630,95223,113163,89238,89224,89537,89524,89454,89254,89054,89380,89354,89855,89398,89643,94920,110166,88973,88803,89840,90137,89877,89649,89410,88908,89201,90584,89257,89088,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,94818,90089,89667,89424,89578,89314,89081,89060,89275,89120,89206,88489,88524,88644,88869,88919,88770,88928,88819,88446,88552,88212,88155,88497,87781,88248,88663,88262,87902,88130,87093,87755,93349,112357,88053,87841,87877,87681,87794,87927,88012,87551,87517,87785,88046,88143,87665,87362,87307,87523,87797,87570,87588,88438,87758,87336,87520,87240,87389,87392
15,100168,91389,91445,91305,90400,90752,90563,90446,90459,90473,90188,90147,90046,90074,90222,89786,90005,89548,89634,89467,88932,89075,89074,89000,89634,89376,89046,88739,88858,88895,88703,88296,88537,88142,88127,87824,94326,112862,89908,89011,88814,88662,88710,88666,88616,88557,88435,88416,88881,89043,89148,89248,89854,89968,89276,89728,89820,89900,91109,91648
18,95935,90300,89711,89374,89516,89618,89309,88983,89294,89080,89041,88872,88596,88475,88714,88727,88763,88874,88920,88713,88932,88298,88064,88257,93697,113308,88003,87950,88206,88356,88199,88376,88889,87838,88139,87971,88273,87982,87948,88125,88719,88871,88679,87631,87756,93804,109045,89338,89704,88947,88955,89336,89873,88891,88234,88646,89085,89066,89447,90214
21,100518,91394,91417,91321,90697,90611,90579,90339,91671,89623,90126,89916,90390,89775,90178,90097,89965,94945,111003,89005,88967,88648,89033,88836,88563,88741,88568,88776,88880,88602,88592,88116,88509,88492,88600,88701,88734,88815,94488,111539,88876,88735,88771,88653,88875,88752,88611,88559,88870,88555,88487,88798,89421,88825,88215,88373,88175,88246,91693,inf
22,93940,89836,89434,89357,89380,89250,89234,89157,89354,89182,88830,88608,88616,88933,88894,88756,88891,89141,88430,88334,88536,88479,88121,88484,88691,88104,88704,88248,87954,88195,89478,87984,88875,87496,109281,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
23,98012,89348,89230,89695,89317,89649,89691,88983,89212,88952,88991,88787,88766,88613,88578,88603,88627,88920,89090,88662,88725,88518,88094,94168,110891,88083,87955,88167,88269,88118,88215,88172,88230,88152,88013,87881,88183,88135,88024,88330,88643,88952,87806,87495,87618,87942,94783,108015,86998,87539,88101,88926,89171,87569,87664,88173,88025,87650,88484,89817
25,103545,92022,90701,91244,91377,90703,90336,90538,90649,90785,90339,90185,90179,95586,111358,89621,89399,89219,89582,89428,89605,89271,89575,89228,88807,89346,89057,88980,88901,88836,88826,88999,88531,88487,94376,112889,89722,89584,89605,89588,89621,89341,89363,90330,89556,89649,89293,89089,89062,90265,89285,89062,89085,89150,88806,89889,88655,89025,88832,inf
30,98881,90906,90900,90639,90748,90664,90302,90076,89855,89897,89709,89541,89555,89440,89354,89452,89688,89234,89164,89118,89042,88977,89001,88749,88636,88295,88299,88669,88562,88122,88349,88266,88434,87117,87366,86797,87188,92452,110229,87109,87386,87194,87072,87240,87477,88416,87336,89159,88308,88094,87697,87325,87274,87826,89285,87240,87497,86753,86428,88236
35,97208,92158,90925,90772,90520,90652,90087,90076,90041,89822,89616,89555,89531,89365,89484,89460,89671,89217,89161,89077,89212,88852,88914,88837,88482,88465,88417,88437,88525,88331,88226,88093,94566,114550,89957,89822,89617,89761,89301,89518,89302,89124,88897,89232,89027,89628,89406,89064,88767,89027,89256,89982,90025,90412,88980,103781,inf,inf,inf,inf
37,103208,93457,90769,90719,91996,91070,90404,90167,90793,90775,90373,90308,91063,89677,89717,89490,89461,89343,89827,90868,89374,89075,94902,124516,88867,89001,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
41,102110,92412,91296,91138,92278,91328,89990,90215,90836,90727,90575,90055,90349,90283,89748,89313,89746,89451,89767,91036,89260,88984,89129,88161,87977,89204,87655,93366,116574,89856,89672,89780,90114,89418,89393,89621,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
48,104769,93829,92154,91151,90980,91045,90800,90605,90471,90677,90406,90407,90260,90517,90105,89832,89957,89965,89878,89598,89622,89221,95473,111557,88928,88834,88901,89558,89454,89523,89323,89348,89231,89830,89654,89384,89749,89045,88557,95176,113131,91511,90068,89328,90435,89216,89706,89403,89403,89884,89729,90017,89478,89142,90657,88908,88615,89109,88933,inf
49,94369,90044,89541,89465,89535,89185,89269,89146,89257,89167,89085,88509,88587,88611,88810,88754,88881,88991,88892,88285,88545,88301,88064,94419,109646,87888,87804,88094,88199,88391,88090,88292,88337,88039,87755,87585,87984,88076,87788,87744,87286,93350,110621,88228,88218,88528,88309,88262,88844,89216,96691,91859,93995,117731,inf,inf,inf,inf,inf,inf
50,99647,90820,91060,90700,90423,90847,90381,90291,90195,90057,89660,89546,89625,89738,89650,89605,89865,90317,93766,170202,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
55,101302,93044,91049,91356,91462,90633,90509,90524,90905,90532,90503,90203,90118,90188,90302,89274,89487,89957,89653,90518,89358,89210,94929,112548,88996,89411,89867,89396,89691,89702,89593,89641,89839,89526,89669,89565,89832,88881,88447,88862,88739,88650,88388,93991,110194,89535,89371,88859,90371,89164,89073,89267,89286,89225,90666,88772,89059,88845,89250,inf
56,100810,91919,91547,91394,91448,90402,90360,90563,91080,90511,90503,89943,89941,89815,89997,90185,90062,89851,89576,90640,89160,89305,88982,88867,88733,94729,112663,89405,89609,88972,89073,88886,89447,89102,89280,89476,89069,89017,88997,89010,88466,88635,88257,88289,88478,94107,128630,91026,89388,88957,89795,88935,88103,88009,88385,88620,88646,88544,88603,inf
57,95485,90005,89851,89294,89632,89362,89186,89449,89047,88933,89150,88731,88680,88439,88789,88780,88831,88998,88848,88635,88958,87770,88105,88127,87963,88267,88439,88296,88029,88117,94949,113959,88863,88460,88412,88051,88187,88302,88256,88212,88675,87895,88787,88009,88074,87812,87312,87926,87183,87561,87466,86860,86720,86709,86615,86217,86237,86357,86317,87006
60,105095,93847,92171,91392,91566,90871,90715,90726,90753,90433,90677,90468,90560,90686,89948,90543,90124,89770,89807,89537,95976,112868,89629,89536,89724,90008,89230,89259,89854,89491,90541,91507,89422,89392,89413,89297,89760,89676,89362,89132,88913,95069,112382,89252,89172,89665,89142,89113,89477,89100,90596,91354,89658,88665,89278,89082,88963,89116,90106,inf
63,101714,92085,90840,91372,91585,90315,90435,90609,90821,90683,90634,89886,89898,89716,96189,111140,89080,89086,89896,89691,89329,89461,89330,89235,89309,89020,88909,88550,88835,88951,88658,88178,88609,88388,94439,113817,89876,89694,89634,89553,89297,89220,89532,89326,91125,89465,88990,89086,89166,90415,89500,88939,89121,89283,88484,88718,90231,88478,89242,inf
