driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67
58,96826,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
63,99003,85182,83364,83092,83127,83072,83179,83370,82779,82719,82553,85478,83254,82524,82495,82700,83028,82668,82820,82480,82560,84921,105981,82157,82082,81996,82110,82102,82141,82472,82142,83309,82474,83739,82883,82456,82462,82485,82072,82579,82817,84030,105747,82856,82770,83303,84133,82204,82220,82045,82446,82630,83637,85332,82739,83073,82851,82728,82585,82319,82322,83079,83435,86795,83416,83405,inf
64,94050,83254,82916,82634,82427,82415,82681,82473,82610,82610,82106,82322,82197,82243,82150,83460,83254,82379,81873,81798,83265,82006,82023,81747,81262,81299,81557,81538,81271,81575,81662,81643,81308,81639,81792,81998,81674,83262,83774,104426,81801,82987,82298,81972,81704,82061,81501,81695,81796,81643,82155,81482,81656,81419,81510,81991,81617,81420,81580,81468,82039,81833,81590,82050,81870,81686,81593
65,94390,83332,83018,82534,82470,82352,82624,82509,82963,82556,82089,82193,82203,82229,82163,84414,102278,82599,83157,82802,82735,82498,82602,84222,81764,81484,81219,80786,80730,80866,80833,80781,80518,80776,80840,80936,81138,80940,81007,80718,81128,83488,101447,80719,80681,80900,80788,82076,81257,81199,81391,81603,81212,81434,80976,81520,81482,81435,81189,81617,81800,81674,81820,81847,82214,81553,81479
71,93320,83063,82830,82563,82807,82512,82648,82661,82486,82267,82355,82461,82188,81994,81971,82243,82037,82353,82537,81630,81620,81551,81976,81645,81205,81345,81554,81878,82110,81267,82383,81702,81364,81753,82417,84287,129167,80603,80904,81604,81129,81630,81646,83678,82099,81496,81749,81183,80819,80587,80989,81291,80878,80987,81090,80767,80737,80541,80690,80512,80501,81051,81978,80407,81655,80653,80616
75,98700,84812,82679,82371,82099,82546,82799,82700,83033,82429,82369,82384,82119,81969,82029,82139,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
76,92755,83124,82988,82594,82542,82780,82620,82452,82543,82260,82393,82439,82051,82080,81891,82262,81987,82183,81954,81738,81795,81642,81585,81717,81627,81736,81801,81623,81630,81650,82776,81448,81464,81908,82424,82332,81969,82249,84439,138902,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
77,97260,84715,82229,82280,82657,82712,81996,82842,80913,82521,81095,82193,82241,82562,82192,82239,80868,81561,82610,81691,83922,102268,80426,80442,80985,81027,80827,80508,80683,80815,80285,80496,80707,80903,80616,80920,80851,81182,81528,81403,80691,80799,81223,82353,83243,101218,80124,81348,81795,80519,80598,80516,80788,80970,81727,80941,80665,80640,80851,80286,79996,79999,81066,80889,80129,80343,80371
79,180630,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
81,99911,84840,83240,83086,83166,83318,82977,83212,83170,82531,82489,84582,81834,81475,81477,81663,81884,81891,81643,81872,81870,81713,84542,103454,80924,80993,81118,81225,81052,81128,80865,81074,81212,81177,81715,81554,81412,81173,81623,87249,128049,82008,82190,82118,82243,82360,82292,82027,82163,82202,82273,82085,82236,81939,81940,82301,82042,82225,81937,81837,81791,84560,83548,82024,81886,81852,inf
