driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62
2.0,94307.0,89016.0,88788.0,88725.0,88747.0,89186.0,88263.0,88384.0,88441.0,88485.0,88286.0,87985.0,87683.0,87640.0,87498.0,87858.0,117158.0,87311.0,85656.0,107405.0,86891.0,87278.0,87320.0,89990.0,98323.0,86903.0,87200.0,86914.0,86774.0,87534.0,86434.0,86210.0,86003.0,85797.0,85996.0,85507.0,85980.0,86379.0,87353.0,108579.0,86577.0,88710.0,87342.0,87064.0,86742.0,86652.0,86955.0,86618.0,86194.0,86516.0,86700.0,87241.0,86756.0,86051.0,86316.0,86051.0,86731.0,85673.0,85479.0,85732.0,85301.0,100000000.0
8.0,91804.0,88426.0,88274.0,88224.0,88174.0,87887.0,87943.0,87992.0,88473.0,87945.0,87520.0,87560.0,87251.0,87324.0,87057.0,86851.0,86833.0,86586.0,86590.0,86048.0,86507.0,86290.0,86513.0,86041.0,85888.0,86136.0,86287.0,85594.0,85689.0,87002.0,109391.0,86467.0,86613.0,87138.0,86431.0,86067.0,85858.0,85483.0,85939.0,86365.0,85844.0,85798.0,85504.0,88039.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
11.0,96475.0,91823.0,90220.0,90158.0,108196.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
13.0,94734.0,88985.0,88834.0,88730.0,88665.0,89319.0,88185.0,88531.0,88335.0,88452.0,88236.0,87966.0,87835.0,87597.0,87407.0,87360.0,87525.0,108111.0,86566.0,86548.0,86699.0,86996.0,86941.0,87339.0,87313.0,86832.0,86783.0,86902.0,86325.0,86292.0,86613.0,86553.0,86333.0,86279.0,86637.0,86476.0,86929.0,112379.0,86903.0,86935.0,88423.0,87445.0,87590.0,88751.0,87163.0,87270.0,88218.0,87798.0,87227.0,88677.0,87298.0,87351.0,87413.0,87357.0,87293.0,87449.0,88049.0,87729.0,86679.0,86466.0,87131.0,100000000.0
14.0,92674.0,88840.0,88647.0,88507.0,88509.0,88624.0,88617.0,88653.0,88269.0,88062.0,87719.0,87865.0,88116.0,88051.0,87562.0,87152.0,87307.0,87114.0,86904.0,86675.0,87027.0,86634.0,86644.0,86507.0,86593.0,86284.0,86560.0,86385.0,86255.0,86437.0,86226.0,86114.0,86276.0,87036.0,106382.0,86869.0,87050.0,87159.0,86986.0,86777.0,86493.0,86618.0,86466.0,86026.0,86179.0,86269.0,86025.0,85896.0,86191.0,104877.0,86858.0,86831.0,87056.0,87490.0,87765.0,86650.0,86448.0,86072.0,86314.0,86011.0,87095.0,100000000.0
15.0,93324.0,89117.0,88390.0,88805.0,88466.0,88813.0,88522.0,88786.0,88599.0,88399.0,87955.0,87845.0,87806.0,87750.0,87553.0,87408.0,87364.0,87347.0,87112.0,86739.0,86653.0,87319.0,106796.0,87187.0,86610.0,87000.0,86657.0,86670.0,86411.0,86354.0,86535.0,86624.0,86541.0,86542.0,86588.0,86624.0,86580.0,87061.0,86669.0,87061.0,110837.0,87717.0,88817.0,87834.0,87208.0,87414.0,87714.0,87767.0,89093.0,87577.0,87462.0,89873.0,87712.0,87691.0,87693.0,87592.0,88162.0,89396.0,89331.0,88779.0,91312.0,100000000.0
17.0,99567.0,91748.0,91107.0,90802.0,90534.0,90619.0,90475.0,91204.0,90071.0,89670.0,89866.0,89703.0,89272.0,89416.0,89344.0,88856.0,88997.0,88465.0,88882.0,88611.0,89498.0,88721.0,88483.0,87914.0,88097.0,112507.0,88714.0,89458.0,89762.0,88849.0,88424.0,88548.0,88583.0,90141.0,88093.0,89627.0,88658.0,91241.0,90562.0,88871.0,89729.0,90358.0,112155.0,88549.0,91175.0,88849.0,88795.0,88662.0,88456.0,89288.0,89168.0,89660.0,88504.0,88400.0,88313.0,90286.0,88391.0,88477.0,95003.0,98914.0,100000000.0,100000000.0
18.0,93736.0,89115.0,88603.0,88938.0,88835.0,88865.0,88358.0,88477.0,88441.0,88462.0,88271.0,87980.0,87373.0,87738.0,87558.0,87358.0,87490.0,87294.0,87145.0,86757.0,86613.0,86806.0,86107.0,105673.0,85906.0,85998.0,85787.0,86037.0,86068.0,86157.0,85974.0,86258.0,86074.0,86254.0,86300.0,86054.0,86163.0,86083.0,85840.0,85935.0,86523.0,107538.0,85761.0,86306.0,86570.0,86576.0,86585.0,86731.0,86140.0,86156.0,86671.0,86678.0,86511.0,86768.0,86616.0,86496.0,86481.0,86324.0,86014.0,86779.0,86888.0,88191.0
21.0,99192.0,90645.0,90845.0,90732.0,90132.0,90316.0,90446.0,90244.0,89721.0,89503.0,90491.0,88741.0,89007.0,89228.0,89150.0,88988.0,88778.0,89362.0,89366.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
22.0,90242.0,87564.0,87459.0,87646.0,87398.0,87071.0,87190.0,86800.0,86645.0,86798.0,86668.0,86506.0,86514.0,86465.0,86389.0,86203.0,85917.0,85869.0,85849.0,85752.0,85787.0,86064.0,85878.0,85469.0,85542.0,86177.0,85729.0,86522.0,84627.0,84734.0,84933.0,84434.0,103631.0,84604.0,84979.0,84522.0,84515.0,84170.0,84806.0,84306.0,84374.0,85141.0,84478.0,84232.0,84189.0,84791.0,84555.0,110907.0,85414.0,85674.0,84743.0,84609.0,84888.0,86157.0,86387.0,86481.0,86211.0,86732.0,87429.0,88068.0,87592.0,87270.0
