driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,121465,152471,89257,88614,88556,88513,88442,88651,88111,88446,88566,88363,88007,87785,87750,87590,87484,109275,94386,88718,88627,88469,88720,88977,88766,89910,107373,132321,161011,141071,90667,89104,87955,87957,87593,87810,87830,87677,87452,88680,87494,88207,108415,93884,111046,166432,156638,141986,89535,88682,88065,88002,88880,89060,88638,88242,89365,89625
2,125640,150316,92044,90332,90142,89624,91164,89421,89401,90242,89256,89072,89375,89199,89165,88729,89265,88528,88181,88301,107892,94931,89025,89081,88726,90024,120826,102742,158858,137941,91561,89896,89370,88884,88378,88432,88313,88003,87966,88023,87739,87794,87877,106350,112556,166678,156909,140873,90489,89422,89416,89409,89100,89101,88779,89086,88817,89430
3,124776,150742,91735,90173,90145,89563,90047,89846,89801,89755,89287,89427,89491,89346,89232,88918,88804,88591,88391,88394,109060,96512,90094,90098,89607,90427,122623,105494,149671,137702,92106,90196,89333,89164,88719,88544,88638,88414,88159,88335,88090,88139,107352,94571,119657,151087,156683,140617,90587,89291,89177,89116,89187,88949,89002,88857,89171,89886
4,130476,152662,92051,91602,91108,91017,90844,90874,90677,90542,90476,90239,90140,90143,89879,89544,89723,89377,89630,89582,89353,91118,89442,89152,88925,90890,124606,105372,165499,125742,93230,91276,91301,91819,91270,90969,90490,90825,90660,90576,90217,90576,90184,91112,115766,150353,170306,126255,91068,89516,90543,89839,89703,90351,89918,89611,90775,88603
5,123824,150952,91215,89950,89626,89379,89257,89160,88839,89506,89110,88907,88701,88764,88744,88665,88193,88255,87587,87725,87972,109356,94283,89546,89167,89675,126227,103664,159713,140417,91610,89837,89093,88565,88229,88236,88257,88101,87956,88118,88100,87588,87418,87578,122534,175160,174101,130552,92078,89554,90385,89882,89795,90289,89829,89691,90479,89236
6,157591,130270,96423,91711,91627,94532,93254,92614,92782,90512,90432,90315,90316,92111,91434,91299,92411,90762,91211,92486,91735,91214,91741,90746,91522,93177,100353,92529,163240,121058,93737,92677,93325,91439,91093,91250,91098,90962,91323,90692,90763,90453,90420,90590,111899,148971,155357,209104,95589,89639,90273,90186,91511,92907,95053,91704,91262,inf
7,135763,150510,94405,92847,92874,92731,93230,92725,91419,91362,91090,91115,91255,92563,91632,91074,91239,91296,117769,95014,89706,89534,89798,89833,89965,100167,99277,115985,99656,134164,92364,91481,91617,91401,91329,90773,90779,91043,90556,90561,90341,90680,90061,90545,115221,151234,156156,140179,91318,90400,90395,89946,89695,89569,89899,inf,inf,inf
8,129474,151479,90841,90806,91395,90511,90809,90601,90388,90787,90835,89892,89678,89896,89835,89880,90049,89269,88443,87903,87991,88222,89526,89526,89291,90465,125682,104231,160433,138380,122889,94301,89228,89493,89321,89016,89157,89042,88865,88760,89241,90649,94931,90569,133315,118079,156257,137490,92983,90118,96042,94588,94488,inf,inf,inf,inf,inf
9,122943,151328,90487,89277,88998,88997,89664,89659,89495,89317,88930,88901,88931,89004,88753,109445,94668,89477,90006,89538,89644,89743,89330,89171,89294,89889,120889,103070,174039,127721,92927,91272,91303,91790,91276,90808,90623,90900,90579,90585,90317,90473,90251,90476,115340,150989,156148,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
10,134872,149802,94823,92458,93080,92963,93738,91995,91430,91526,91320,90991,91464,91410,90119,89915,90143,90232,90060,90482,89612,89561,89558,89859,90491,93484,104847,103566,167059,121060,96742,92263,91951,91845,92020,91235,91914,91819,91423,91010,91154,90820,90406,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
