driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60
20,103606,99486,98322,98449,98339,98444,98204,99300,105031,99127,99516,99521,99310,99770,100062,103440,115012,98070,97352,99009,99607,97305,96993,96865,97094,97052,97096,96991,96747,96947,96831,96637,96829,97047,97236,96934,97304,96744,96864,98954,112598,98068,95447,95390,96299,95356,94587,94692,94643,95306,94762,94752,96430,95779,95169,95736,95287,94953,97571,111983
22.0,108624.0,101875.0,101705.0,100154.0,100050.0,99932.0,99966.0,99679.0,99795.0,100203.0,100581.0,100484.0,100228.0,100060.0,100699.0,119594.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
24.0,114147.0,103969.0,103021.0,103502.0,102415.0,102361.0,102084.0,102145.0,102738.0,102656.0,102763.0,102338.0,102884.0,102588.0,102269.0,102405.0,103348.0,102427.0,102412.0,104434.0,121014.0,100850.0,100902.0,100755.0,100718.0,102089.0,101004.0,100683.0,101653.0,102265.0,100739.0,100806.0,100991.0,101051.0,102700.0,101395.0,108559.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
153.0,110674.0,102201.0,101052.0,100325.0,100618.0,100201.0,100013.0,99680.0,99949.0,99995.0,100643.0,101322.0,100658.0,100345.0,100428.0,100929.0,101234.0,100438.0,99997.0,100289.0,100239.0,100274.0,102739.0,116498.0,97886.0,97858.0,97522.0,98345.0,98065.0,98024.0,97803.0,97540.0,98278.0,98196.0,98626.0,98512.0,97894.0,98479.0,98179.0,99188.0,99326.0,98105.0,100794.0,116686.0,98254.0,97857.0,97646.0,97439.0,97559.0,97505.0,97889.0,98323.0,98092.0,99544.0,97448.0,97906.0,97820.0,97827.0,97415.0,100000000.0
155.0,109066.0,101833.0,99977.0,99504.0,99557.0,99456.0,99560.0,99352.0,99658.0,99739.0,100366.0,100989.0,99887.0,99907.0,100342.0,99744.0,100499.0,100066.0,100067.0,103725.0,115435.0,97529.0,99565.0,98255.0,98071.0,98397.0,97777.0,98474.0,98377.0,97963.0,98986.0,97910.0,97913.0,97862.0,98287.0,98901.0,98402.0,98487.0,98318.0,99184.0,98360.0,98506.0,97764.0,98085.0,98271.0,98700.0,98106.0,100455.0,115583.0,96659.0,97229.0,97268.0,97616.0,97099.0,97290.0,97597.0,97497.0,97943.0,97426.0,100000000.0
30.0,107153.0,100914.0,99375.0,99503.0,99664.0,99125.0,99976.0,98953.0,99468.0,99665.0,99301.0,99733.0,99661.0,99602.0,102283.0,115609.0,99584.0,97581.0,97919.0,97758.0,98344.0,100030.0,113259.0,99088.0,97909.0,98126.0,98144.0,98252.0,97879.0,98098.0,98630.0,98016.0,97781.0,98016.0,98400.0,98630.0,100786.0,114152.0,96913.0,98005.0,97124.0,96450.0,96210.0,96404.0,98010.0,96401.0,95647.0,96161.0,95628.0,95699.0,95652.0,96724.0,96260.0,96352.0,96500.0,99016.0,114552.0,98224.0,97688.0,100000000.0
808.0,106887.0,102094.0,100061.0,99727.0,99709.0,99587.0,99654.0,99479.0,99310.0,99695.0,99840.0,100173.0,99838.0,99885.0,101674.0,99968.0,101250.0,99946.0,100053.0,99705.0,100433.0,102907.0,103576.0,117291.0,98184.0,97605.0,97710.0,97492.0,97657.0,98879.0,98099.0,97959.0,99067.0,99279.0,98830.0,99089.0,98039.0,98445.0,97932.0,97983.0,98375.0,97849.0,97568.0,97866.0,98743.0,101198.0,114967.0,96367.0,96341.0,96186.0,96834.0,96366.0,96881.0,97054.0,97416.0,97357.0,98369.0,97137.0,97295.0,100000000.0
812.0,115754.0,105844.0,103154.0,102780.0,102463.0,102667.0,102250.0,102510.0,103319.0,144536.0,133725.0,102093.0,101412.0,101644.0,104278.0,102408.0,103060.0,101963.0,103852.0,104687.0,101708.0,101689.0,103708.0,101573.0,101597.0,101837.0,106036.0,129156.0,129210.0,101458.0,103664.0,102230.0,101073.0,101202.0,102840.0,104917.0,103433.0,101372.0,101182.0,100910.0,102751.0,105164.0,104665.0,100858.0,100599.0,101161.0,101835.0,102903.0,101199.0,103916.0,104966.0,124990.0,100815.0,102573.0,102917.0,100435.0,100000000.0,100000000.0,100000000.0,100000000.0
813.0,109400.0,102318.0,101176.0,100483.0,100007.0,100010.0,99870.0,99729.0,99987.0,100374.0,99910.0,100326.0,100908.0,100595.0,102534.0,117984.0,98039.0,98318.0,98043.0,97948.0,98129.0,99264.0,101131.0,98916.0,98590.0,98895.0,98468.0,98556.0,98724.0,98738.0,98668.0,99022.0,99167.0,99517.0,101658.0,116527.0,98929.0,98547.0,100317.0,99705.0,100549.0,98506.0,98384.0,100230.0,98414.0,98276.0,97964.0,97988.0,97731.0,97568.0,97588.0,101081.0,98971.0,98185.0,98119.0,98094.0,98019.0,97868.0,98357.0,100000000.0
814.0,116515.0,104234.0,102223.0,100922.0,100867.0,99906.0,100182.0,100701.0,99524.0,99969.0,100336.0,100468.0,100021.0,99604.0,99838.0,99932.0,99999.0,99969.0,99939.0,99812.0,99697.0,100183.0,102616.0,118714.0,98109.0,97747.0,97859.0,97844.0,97700.0,97863.0,97570.0,97716.0,97991.0,98143.0,97979.0,98977.0,98427.0,97944.0,98047.0,97643.0,98135.0,97711.0,98673.0,100216.0,97522.0,98382.0,98042.0,97163.0,97226.0,97065.0,99913.0,119106.0,97675.0,96715.0,97126.0,97581.0,97708.0,97849.0,97502.0,100000000.0
815.0,111174.0,102310.0,101152.0,100083.0,100640.0,100234.0,100148.0,112045.0,121880.0,98821.0,98550.0,99585.0,99255.0,98791.0,98512.0,98513.0,98331.0,99066.0,98423.0,98201.0,98219.0,97930.0,98338.0,98331.0,98342.0,98347.0,98299.0,98107.0,98421.0,98415.0,98445.0,99071.0,98719.0,99726.0,100237.0,98800.0,98886.0,98558.0,99317.0,98902.0,101336.0,116104.0,98446.0,97717.0,97456.0,97785.0,97684.0,97208.0,97443.0,97182.0,97066.0,97552.0,97033.0,97794.0,97496.0,97732.0,100635.0,97820.0,97898.0,100000000.0
816.0,115052.0,104328.0,104330.0,102628.0,102680.0,102437.0,102422.0,102726.0,103017.0,102909.0,102874.0,104576.0,103079.0,103053.0,102363.0,102199.0,102217.0,102160.0,101880.0,102063.0,102429.0,102791.0,105049.0,105150.0,121122.0,102549.0,100898.0,100518.0,100572.0,102972.0,101247.0,103804.0,100787.0,101885.0,101631.0,101297.0,100775.0,101528.0,101966.0,102494.0,103570.0,101303.0,101507.0,100876.0,101251.0,102943.0,100816.0,100494.0,103041.0,126529.0,102736.0,100484.0,101940.0,102026.0,102049.0,100316.0,99787.0,100000000.0,100000000.0,100000000.0
817.0,115155.0,105821.0,103016.0,102824.0,102573.0,102534.0,102344.0,102603.0,103192.0,102931.0,102728.0,102652.0,102059.0,102361.0,102152.0,102494.0,102144.0,102227.0,102341.0,102734.0,104896.0,120724.0,101453.0,104247.0,101153.0,102683.0,102637.0,101236.0,100998.0,100625.0,103635.0,100892.0,103443.0,101605.0,102454.0,102469.0,101064.0,100805.0,103051.0,102586.0,104837.0,102452.0,101202.0,109908.0,102790.0,104300.0,102540.0,102038.0,105766.0,128902.0,101621.0,102164.0,103233.0,102902.0,102836.0,100663.0,100489.0,100000000.0,100000000.0,100000000.0
67.0,113466.0,103621.0,101805.0,100532.0,100429.0,100160.0,100287.0,99957.0,99865.0,111845.0,122971.0,100533.0,99787.0,100063.0,99897.0,99739.0,100249.0,100651.0,99035.0,99130.0,98929.0,98614.0,99027.0,99451.0,98676.0,99306.0,99021.0,99065.0,98932.0,98978.0,98692.0,100211.0,99369.0,99616.0,99773.0,103778.0,117907.0,98937.0,98631.0,98598.0,98246.0,98581.0,100858.0,98969.0,98930.0,99684.0,98423.0,97863.0,97988.0,98453.0,98250.0,98721.0,99422.0,98482.0,98246.0,97945.0,98273.0,98027.0,97900.0,100000000.0
