driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
1,100622,94297,93566,93347,93446,93380,93315,93461,93561,93471,93617,93732,93881,94255,94730,96403,115417,100734,93813,94233,93156,93111,93285,91740,92068,91593,91814,91834,91743,91731,91820,92362,92000,92082,92209,111396,114656,152354,143484,160660,140014,93630,91502,90535,90378,89865,90108,90081,90179,90019,90052,89927,90188,90041,89696,89641,89538,89867
3,102666,96234,94825,94497,94330,95829,94218,93980,94014,93981,95604,113413,100088,93330,93454,92931,93139,93873,95220,92954,93064,93941,94361,93151,92811,92850,93462,93237,93858,94067,113519,100686,91466,91734,91924,91190,114355,133473,140768,160873,137246,94799,92260,91734,91095,91241,90937,91722,91726,91336,91470,93199,90931,91430,91007,91380,92508,117816
4,104733,95866,94081,94186,94220,95651,94207,94465,93893,93897,95440,94535,110958,99472,93093,92867,93978,94326,93586,93147,93535,94916,93169,92670,92662,92895,93152,92680,92535,92506,93130,92817,92683,111326,98399,91855,112525,138746,141499,160468,138652,94114,92071,90978,91438,90332,90632,90860,91317,91140,90506,90277,90593,90675,90894,91025,91019,93838
5.0,113018.0,97690.0,98084.0,97656.0,97540.0,97799.0,95634.0,95239.0,95140.0,95702.0,95270.0,95882.0,95464.0,115735.0,102491.0,95637.0,94884.0,94357.0,95198.0,94697.0,94669.0,94899.0,94157.0,93768.0,93949.0,93693.0,93842.0,94201.0,94022.0,94002.0,94923.0,94161.0,94972.0,116776.0,101693.0,109691.0,173810.0,138332.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,108460,96631,95743,96903,94882,94578,94726,94196,95173,96320,95766,94626,95793,93066,93453,93816,94075,94171,115052,99146,92562,92589,92757,93137,94496,93780,92200,92399,92100,92120,92352,92348,91853,91721,91929,91553,129819,137935,139939,160620,136285,95599,93107,91670,91299,90966,91961,91750,92046,90759,90900,91784,92605,91749,91065,90823,92403,96023
10.0,110819.0,98975.0,98691.0,97576.0,97679.0,97845.0,99003.0,97121.0,96844.0,96951.0,97036.0,96903.0,96973.0,96933.0,96683.0,96914.0,96654.0,97755.0,97596.0,119967.0,105105.0,95673.0,95601.0,97930.0,95446.0,99366.0,96681.0,94642.0,95398.0,95566.0,97256.0,97121.0,97734.0,96016.0,96853.0,139057.0,123479.0,126206.0,127162.0,97755.0,96251.0,95053.0,94253.0,94516.0,94456.0,94259.0,97537.0,94943.0,94497.0,94407.0,94723.0,94784.0,94451.0,99855.0,97174.0,99441.0,109259.0,100000000.0
13.0,106714.0,96908.0,95111.0,95243.0,95208.0,94631.0,94628.0,95261.0,96496.0,96091.0,113934.0,99595.0,93308.0,93710.0,94633.0,93884.0,94390.0,94184.0,93969.0,93920.0,93742.0,93999.0,93571.0,93669.0,94958.0,93980.0,95902.0,115749.0,99404.0,92696.0,92543.0,92810.0,92840.0,94975.0,93147.0,94820.0,136302.0,107405.0,126547.0,158242.0,133723.0,96965.0,92591.0,92059.0,92394.0,91940.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
17,105336,95939,94896,94585,93879,94765,94451,94391,94224,93875,95053,94602,94539,113152,100168,92355,92262,92644,95138,92943,93160,94173,94423,92546,92978,92935,93219,93219,93827,93981,94912,91098,91341,91288,91156,91685,125400,145212,143010,160269,139821,93812,91557,90724,90253,90175,89999,90167,90446,89810,89905,89714,89921,90260,89680,89779,89438,89622
18,99264,93414,93350,93131,92984,93117,93244,93124,93394,93767,93985,93628,93970,94164,94645,114021,99358,93348,93300,92880,92903,93141,92840,92701,92760,92152,91943,91788,91813,91812,91565,91597,91632,91989,92215,111349,111615,164349,143729,159748,141646,91355,90567,90232,90220,90014,89828,90702,90081,89858,90049,90047,90124,89697,89645,89187,89738,90846
20,103029,95160,93848,94148,94174,96499,93690,93632,93500,94853,93605,93308,93582,93685,93750,114857,99517,93273,92764,92945,94467,92588,93174,92182,92028,92056,92162,91741,92107,91621,91794,92059,91947,91843,91865,91874,120851,163068,143569,160235,141015,93226,91477,90585,90221,90033,89899,90160,90287,90033,89888,89690,89869,89587,89995,89590,89417,89682
