driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
828.0,92289.0,92210.0,92746.0,93177.0,104674.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
830,87646,87042,87062,87148,86880,87834,87403,87396,87635,88045,88352,88006,88482,88124,87980,88029,88015,88048,88244,88288,88210,88760,88315,88564,89221,88940,90266,134396,118528,108521,123267,125786,121221,96424,87955,88436,93466,106361,89941,90169,90015,90141,89988,90095,89650,89917,90074,90207,96502,90444,90251,90460,91259,90477,90812,90904,90942,97684
832,88931,87996,88104,88303,88164,88497,88441,87944,88027,88302,88193,88133,88493,88143,88303,88523,88306,88261,88503,88443,88867,88786,88688,89327,89662,90151,91990,126289,115171,97413,125043,124940,123195,102007,88586,94136,115942,90165,89739,90127,90023,90143,90164,90315,90309,90078,90344,90365,92039,90239,90596,90680,91816,91834,90672,91267,91322,100565
838,87676,86958,87091,87381,87220,87710,88110,88126,87979,88220,87778,87961,87888,88404,88038,88114,87838,87989,88355,88257,88474,88848,88532,90065,89462,89575,91149,130125,116005,103851,123341,125572,127933,108016,90471,89811,91943,90439,89890,89922,90176,90462,90063,90557,90308,90506,90807,90644,90591,90948,91048,91602,91963,91471,90857,91560,92173,101951
839,94348,87600,87969,88232,88534,88120,88572,88412,88407,88664,88626,88926,89304,88616,88816,88534,88582,88661,88600,88848,88747,89198,89387,90032,90298,90518,92448,123930,110723,95860,121686,124514,124185,105901,94226,107849,90709,90165,90231,90551,90604,90619,90720,90626,90520,90587,90647,90968,91446,92583,91556,91559,91906,91337,91912,92581,92955,102906
840,91291,88638,88689,88511,88971,90935,89410,89231,89299,88674,88858,89115,89303,89674,89556,89285,89498,89756,90418,90841,90200,90141,89699,90010,90407,90979,93234,112039,97353,112536,123853,122853,128343,120771,90955,90969,91016,90987,91010,90827,91254,91730,91349,91321,90834,90928,91798,91119,91088,91402,91658,91978,92517,92273,92962,92654,93137,103434
842.0,90649.0,90743.0,90937.0,91136.0,91141.0,91319.0,91537.0,98180.0,92332.0,92184.0,92861.0,93372.0,105060.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
843.0,88176.0,88493.0,88326.0,88255.0,88298.0,88681.0,89193.0,92205.0,90014.0,93670.0,89360.0,89353.0,89347.0,89400.0,89756.0,89867.0,89928.0,90010.0,89676.0,90088.0,90289.0,90434.0,90592.0,90687.0,91311.0,90720.0,91737.0,92869.0,111634.0,124593.0,124405.0,123747.0,124565.0,89513.0,98833.0,121527.0,91803.0,90885.0,91105.0,91041.0,90955.0,90939.0,91200.0,91228.0,91441.0,91248.0,91018.0,91053.0,91047.0,91160.0,91597.0,92111.0,91481.0,91182.0,90888.0,97241.0,125584.0,100000000.0
844,89944,89001,88759,89003,88985,89607,89324,89155,89907,89841,88971,89168,89720,89687,89575,89293,89411,90081,90176,89481,89508,89947,89899,89902,90101,90999,92471,102931,92591,95511,129670,139646,123322,111623,89323,89968,93591,94359,108767,90386,90107,90529,90314,90577,90949,90265,90892,91145,90977,91287,91859,92043,97515,92087,93128,92405,93775,105584
845.0,92943.0,92573.0,94137.0,106494.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
