driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44
64,153753,188696,134259,131911,131331,133849,134181,133730,133544,132510,133958,133236,132007,133330,134830,134268,138681,138830,139351,140210,143087,166380,141301,149499,140162,142001,145628,151023,142141,140062,203385,198067,146760,137550,135234,135519,134398,134308,134829,135025,135425,138571,140588,141682
35.0,150857.0,187685.0,132987.0,129730.0,132163.0,130357.0,128337.0,127825.0,128208.0,132494.0,129046.0,130934.0,128172.0,133888.0,133365.0,139969.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
68.0,155889.0,187326.0,137206.0,133897.0,133746.0,132327.0,133005.0,132600.0,134054.0,132388.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
71,145172,190110,129190,126809,125869,126121,125630,128603,128378,127711,127810,127647,128106,131598,134971,142372,151345,131570,131953,132792,132965,134602,140331,137614,132956,136701,134733,141899,229642,206164,205126,197615,132662,131969,133068,132533,133584,134691,133797,132835,132753,134168,135869,135374
74.0,164595.0,182694.0,143793.0,140286.0,139996.0,140290.0,142705.0,145683.0,147199.0,161869.0,142833.0,142053.0,144406.0,148999.0,147272.0,148148.0,151531.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
75.0,158479.0,185760.0,137414.0,134809.0,134593.0,134445.0,134405.0,134848.0,140112.0,135516.0,135850.0,133230.0,133294.0,135242.0,136518.0,137514.0,141274.0,142530.0,142271.0,143754.0,142318.0,146487.0,147984.0,152013.0,167129.0,154538.0,957277.0,144926.0,141835.0,140012.0,138654.0,138541.0,137860.0,138040.0,138880.0,138907.0,140131.0,141056.0,142624.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
14.0,191474.0,156337.0,139952.0,135476.0,133443.0,132983.0,132534.0,134636.0,144836.0,150676.0,133062.0,131548.0,131769.0,132630.0,132586.0,134108.0,135861.0,134424.0,134725.0,136679.0,138284.0,136824.0,136601.0,171017.0,925994.0,139612.0,191346.0,138481.0,133085.0,132502.0,133292.0,132715.0,130950.0,131745.0,131587.0,132391.0,132994.0,135950.0,136104.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,158895.0,185969.0,137678.0,134755.0,134333.0,134364.0,134255.0,134911.0,140259.0,134005.0,132536.0,131838.0,131701.0,132785.0,135315.0,137788.0,136347.0,136464.0,138162.0,139972.0,148239.0,164923.0,146751.0,145916.0,153059.0,149764.0,160491.0,169472.0,203736.0,206025.0,197496.0,156115.0,149006.0,147033.0,145821.0,144133.0,142896.0,143767.0,148137.0,148829.0,162500.0,165790.0,100000000.0,100000000.0
49,151614,187818,133482,129246,129939,126824,126284,127287,126725,129725,129058,127838,128032,144259,134674,145143,153418,134204,133967,135498,136986,136294,137045,135916,135799,135045,138873,140571,186004,205612,205517,197218,136834,134684,133771,134694,136981,135729,136012,135984,137709,136294,136110,138933
50.0,154661.0,188102.0,136591.0,134640.0,133272.0,132580.0,133208.0,132425.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
