driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
832,94286,95781,95719,95828,95640,95504,96786,94073,93706,93566,94067,93462,148880,143584,133584,97662,95195,94557,95417,94392,94604,94350,94588,94561,94846,94740,94708,94234,94313,94522,94232,94696,94300,94799,94933,146974,100615,93226,93081,96271,93544,93428,93971,93529,93459,93869,93570,93229,92872,93024,93074,93646,93449,94977,93366,94074,95328,inf
1,93033,93177,92458,92148,92462,92347,92306,91940,92405,92791,92925,111204,99012,93021,93241,92824,92005,91676,91953,91875,93071,91995,91562,91514,91134,91208,91825,91347,91982,91541,91693,91229,91177,91649,91224,91023,90945,91804,92242,91708,91273,91358,90993,91400,91645,142988,146005,133785,93493,92765,92685,92593,92899,92933,92911,92742,92432,92491
3,91332,91092,91319,91231,92243,91259,91493,91400,91798,91565,91573,91610,91355,91775,92981,91660,91737,91609,91754,92108,92092,98552,111568,93964,93048,92948,93011,92454,92426,92243,92365,92300,92324,93576,92930,92752,92650,93184,92572,92380,92460,92827,92371,93068,94638,134420,145242,144350,91189,91146,91141,91384,91443,91678,91688,91411,91372,91366
807,153291,144593,129971,97991,95944,95314,95164,95427,94908,95057,95027,94721,94772,94820,95115,94734,94765,94710,94815,94987,112768,99484,93521,93857,94403,94608,94317,94385,94415,94366,94287,94215,94012,94276,93759,94163,93869,93980,94013,93956,94363,94132,97500,111359,100857,92240,92273,91970,91975,92071,92406,93116,92731,92521,92950,92676,93330,inf
8,151903,143867,131256,97230,95071,94684,94126,94264,94239,94222,94061,93999,93898,94582,94486,117600,99215,91960,93242,92112,92009,92194,92335,94015,92322,92881,91681,91952,92053,91585,91947,91523,92003,92999,92154,91426,91697,91759,92310,111054,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
13,146113,144418,134436,95150,93928,93470,93205,93576,93212,93054,93171,93484,93355,93354,93517,93247,93159,93245,93195,93141,111561,98947,94555,92072,93042,92580,93059,93220,93118,92910,92755,92813,92776,92857,92612,92607,92293,92444,92910,92776,92747,92358,92141,92091,91947,92273,92073,91802,91931,91719,91859,91857,92289,91784,91944,91753,92000,92358
815,153942,144532,130016,100153,97226,96967,98563,95410,96096,96174,95801,97405,96232,103446,95629,95380,95657,95395,95803,95217,95685,95663,95245,95783,95442,95712,96349,96692,95863,95090,95046,95675,96666,96423,95764,95817,94871,120409,99395,91995,92025,92552,93201,92359,92274,91959,92125,92335,92212,92696,92560,92948,93392,93260,93724,95745,94997,inf
817,150426,143889,132122,96675,95092,94810,94420,94510,94213,94236,94037,94029,93991,94354,94629,94082,94340,94963,94456,94288,94688,94649,113800,99811,93836,93761,93543,93574,93102,92939,93207,93139,93128,93167,93005,93063,92934,92900,93231,93172,93003,93030,93045,93377,94615,92797,93253,94021,94011,93121,93690,93224,93332,93342,93934,98234,96576,inf
18,154851,144513,129601,98571,97812,96461,96027,96674,96378,96925,96418,97360,96187,97545,96676,96243,96328,95995,96163,96138,96193,96217,95643,95569,95448,95845,115831,101542,94964,94898,95926,96947,95934,96961,95420,94893,95124,94945,95133,94860,95024,96083,95475,98364,95414,94526,94727,94512,95167,97880,95804,95688,95542,95344,94240,93338,inf,inf
20,147522,144069,133846,95361,94027,93438,93197,93754,92991,93074,93490,93597,93513,93374,93853,93173,93229,93146,93168,93145,92859,92307,92664,111263,98543,92115,92429,92670,92432,92518,92698,92443,92300,92856,92633,92567,92456,92518,93729,92644,92673,92653,92129,92334,92288,92054,92259,92037,92127,91754,91578,91457,91492,91847,91719,91478,91717,93383
828,166959,133281,129284,98426,96659,94748,94755,94677,94917,95035,94845,94577,94650,95228,95184,94728,94686,94369,94741,95006,95136,94637,95197,96055,96969,118722,101614,93724,93564,93866,93453,93258,93463,93323,94025,94115,93841,94202,96198,94112,94785,94061,120550,100817,92101,91600,91981,91931,91911,91727,91560,92721,93613,93364,92469,92490,92143,inf
830,152685,143966,130745,97782,95735,95370,95040,95169,94721,95157,95126,95029,94588,95034,94982,94439,94301,94535,94842,94690,94546,94641,94477,94482,94805,94717,95096,94663,94529,94295,94829,114110,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
831,149928,143809,132364,96284,95148,94761,94263,94505,94330,94164,93945,94047,94211,94180,94385,93596,93549,93850,93745,94118,94248,93722,94264,94091,114815,100836,92766,92931,93376,93459,93466,93585,93385,93234,93887,93435,93221,93019,93429,93127,92739,92855,92905,93058,93440,92612,92632,93013,93188,93766,93919,93797,94053,93015,92788,93371,93957,96630
