driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
2,88197,80748,80233,79659,79383,79548,79211,78972,78904,79052,78968,79012,79362,78717,79238,79028,78792,79854,97432,79564,79395,79304,79450,79209,79108,79022,79931,79263,79370,79530,78547,78559,79054,80226,78761,78102,78403,96843,79280,79882,79776,79260,80984,79217,79056,81158,89226,113871,121727,89317,101318,106106,93733,87721,86702,106342,83741,84473,83867,83046,84269,82672,83016,83310,81683,84560,inf,inf,inf,inf
4,78941,77056,76781,76551,76502,76734,76789,76749,76631,76907,76599,76583,76831,77183,76971,76824,76742,76584,76602,77511,97049,77597,77704,77741,77806,77337,77358,77539,77652,77761,77481,77191,78023,78269,77256,77212,76969,77017,76956,77538,79179,96719,78115,77427,77623,77691,77553,77839,79489,77803,77839,77744,77479,77233,77294,77377,76941,78133,94111,77953,78150,78844,77846,77925,77690,77600,77778,77784,78742,80805
8,86297,79578,79000,78803,78392,78294,78817,78360,78479,78120,77854,78005,77985,78031,78185,77542,77402,77269,77428,77487,78114,76925,76802,76434,76423,76491,77169,77309,98333,77995,78367,77780,77779,77814,77694,77640,77956,77867,77522,77712,77852,77904,78500,77808,77387,77780,77726,77485,78200,79024,78163,76818,76921,76796,78904,96313,78237,78345,77841,77634,78340,77751,77888,77235,78377,77774,77033,76873,76791,78884
11,82912,78670,78338,78233,78232,78357,78027,77929,78125,78272,78053,77945,78352,78322,79364,97370,78905,78774,79324,79017,79785,79553,78990,79237,79247,79304,85680,79457,79018,78507,78426,78701,78778,79454,99786,80076,79375,79239,79469,79635,81199,79188,79444,79047,79033,80043,79857,79657,80537,92402,79910,79478,79396,78744,78792,79850,96097,79417,79253,79054,79088,79329,79837,79594,79932,80277,79897,79601,80117,inf
13,85354,79578,79005,78706,78304,78360,78187,78351,78553,78521,77805,78194,78133,78031,79021,98537,78832,78842,78613,79032,78581,79356,78846,79552,79164,79822,80738,108402,510293,86162,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
14,88647,80870,80352,79565,79414,79615,79241,79556,78718,78863,78651,78978,79353,78809,79113,79060,78794,79069,78275,79456,80531,99615,78637,78827,79134,79158,79689,79185,79285,79441,79126,78647,80086,78660,78839,78314,78295,77877,77611,78938,79097,79809,95735,78890,79142,78533,79859,78745,78926,82624,80233,79264,79459,79221,79242,79098,80096,80358,95893,78665,78465,78253,78607,78315,78111,77710,78020,79338,78696,inf
15,80415,78410,78133,77918,78048,78092,78081,78351,78194,78182,78198,78214,78326,78189,78394,78479,78447,78984,100176,79963,79833,79840,79317,79544,79166,79239,79497,79310,78984,79148,79108,78963,78812,79828,78936,78687,78761,78606,78905,79230,78512,78529,78631,78843,79136,98989,80207,80018,81288,79562,79868,79343,79230,79709,79026,78913,79714,79184,79287,79011,79144,79528,78717,78443,78466,78118,77792,79146,79150,inf
17,87654,80644,80092,79148,79495,79121,78754,78992,79164,79049,78601,79344,78891,78852,78937,78855,78395,79385,79933,98818,79566,79283,79339,79617,79129,79153,79677,80092,79417,82162,101416,79321,79204,79261,79628,79080,80676,81729,79901,79196,79750,80439,79857,80654,79818,78761,79291,79318,79204,79056,78702,78880,98976,79170,79226,79630,79253,79688,79106,79825,79666,80143,84054,83232,83206,81298,84116,83309,inf,inf
18,84831,79437,78821,78618,78264,78434,77943,78349,78503,78350,77860,78182,78093,78153,78467,77711,77645,77408,78354,100295,79675,80121,79806,79463,79490,79542,79388,79243,79945,78941,78823,78746,78509,78888,78791,78755,78719,78554,78454,78516,78416,78518,78420,78752,78475,78488,98859,79528,79326,80341,79702,78998,78856,78921,79355,78680,78483,78540,79244,79568,81061,79224,78797,78912,78756,78620,78687,78209,78150,inf
21,83788,78671,78362,78475,78181,78512,78171,78159,78142,78253,77828,78065,78177,78213,78498,77743,77591,77511,77710,105420,79474,79528,79615,79402,79330,79762,79362,79156,79815,79371,78689,78677,78626,78758,78741,78703,78919,78576,78546,78290,78502,78392,78457,79272,94761,78149,78593,77995,77802,77612,77733,77926,78594,78922,78731,78804,78585,79013,108599,78681,78759,78156,78374,78800,79407,78662,78073,78222,78880,inf
