driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,101390,98955,99257,99602,100081,100006,100156,100159,100447,100307,100368,101363,100781,101123,103877,119670,98145,99061,99284,99394,98819,99023,99085,99161,98919,99185,99408,99356,99453,99533,99451,99551,102217,118791,98217,98242,97906,97857,99009,99291,99119,98921,98837,98592,98596,98533,98359,98505,98187,98075,98585,98918,98928,98716,98654,99537,100847
3,103381,100231,99569,99788,100035,100051,100117,101455,100786,100293,101296,100964,100611,103611,118549,97690,98966,98737,99459,99466,98852,99435,99312,99033,99331,99273,99513,99903,99841,99868,100093,100499,100474,103030,117836,97326,97731,97841,98211,98496,98624,99134,98718,98745,98930,98322,98358,98363,98579,98717,98420,98350,99072,98821,99149,101390,99197
4.0,109376.0,102035.0,101762.0,101753.0,101996.0,102521.0,103382.0,102257.0,102478.0,102712.0,103093.0,104581.0,106103.0,121883.0,100927.0,100741.0,101146.0,102740.0,101421.0,101644.0,101737.0,101801.0,101752.0,101943.0,101615.0,101823.0,102275.0,101460.0,101942.0,102172.0,102573.0,102233.0,102054.0,102137.0,104509.0,120291.0,99326.0,98992.0,99292.0,100936.0,99554.0,99394.0,99152.0,99445.0,100026.0,100297.0,99989.0,100198.0,100845.0,100329.0,100128.0,100089.0,99943.0,99910.0,100124.0,99826.0,100000000.0
8,102896,99882,99852,102277,100262,100056,100196,100592,101331,101066,101172,101192,101268,101148,100973,100898,104164,119477,98403,98688,99193,99013,98986,99017,99101,99171,99398,99389,99606,99733,99995,99565,99509,99450,99632,99884,99591,99665,100684,104500,117785,96311,96620,96832,96722,96785,97541,97590,97524,97683,97316,97695,97720,98228,99181,98766,98015
13.0,111189.0,101887.0,101981.0,101596.0,101475.0,101771.0,101893.0,102477.0,102383.0,105864.0,120121.0,99094.0,99475.0,100200.0,100520.0,100700.0,100723.0,101226.0,101169.0,101314.0,101581.0,101905.0,102262.0,106002.0,121037.0,99479.0,100374.0,100250.0,101081.0,100053.0,100537.0,100410.0,100775.0,99981.0,100513.0,100470.0,100185.0,100303.0,100432.0,100292.0,100547.0,100651.0,100476.0,100584.0,100592.0,100466.0,100973.0,100818.0,101774.0,102001.0,101618.0,101520.0,102878.0,104805.0,102922.0,103080.0,100000000.0
20,102217,99607,99450,99730,100205,100235,100306,102357,102499,101138,100844,101099,104118,118328,98201,99661,98917,98793,99310,99203,99286,99349,99605,99385,100435,99469,99808,99981,100143,100027,100302,103027,118751,97547,98013,103492,126735,96624,97362,97562,98065,98452,98372,98968,98752,98917,99469,99289,99507,99225,99471,99503,99537,99743,99699,99756,99952
154,105366,101107,101127,101082,101358,101631,101960,101753,102008,102279,102386,105241,120563,99556,100270,99826,100222,100429,100454,100651,100727,100926,100992,101319,101431,101294,101619,101415,101902,102275,105040,120544,99213,99161,99400,99439,99635,99587,99871,99969,100167,99955,99915,99714,100137,100238,100755,100542,100342,100177,100286,100275,100534,100391,100387,100532,101197
807.0,106025.0,101260.0,101338.0,101443.0,101550.0,101630.0,101912.0,102075.0,102186.0,104820.0,122568.0,100317.0,100422.0,101589.0,101786.0,100940.0,100749.0,101143.0,101091.0,101394.0,101505.0,101753.0,101980.0,102217.0,104907.0,119978.0,100076.0,100652.0,99802.0,100186.0,101163.0,100746.0,102830.0,102023.0,101891.0,101637.0,101646.0,104108.0,122738.0,98653.0,99201.0,99467.0,99583.0,99584.0,100817.0,99927.0,100474.0,100854.0,100750.0,101579.0,100526.0,100427.0,100606.0,100641.0,100752.0,101270.0,100000000.0
813.0,111121.0,101421.0,101821.0,103185.0,102308.0,101753.0,102131.0,102340.0,102220.0,105144.0,126713.0,98495.0,99451.0,99887.0,100173.0,100149.0,100405.0,100511.0,100617.0,100834.0,100923.0,101177.0,101659.0,105057.0,119108.0,98340.0,99388.0,98685.0,99039.0,99334.0,99732.0,99883.0,100788.0,99672.0,99771.0,99856.0,100530.0,99814.0,100016.0,99958.0,103420.0,204028.0,97665.0,97754.0,99063.0,98451.0,98669.0,98458.0,98697.0,98718.0,98797.0,98640.0,98968.0,98894.0,98850.0,98736.0,100000000.0
815.0,108268.0,101618.0,101688.0,101737.0,101911.0,101980.0,102096.0,102518.0,101726.0,101893.0,102181.0,101967.0,102030.0,102949.0,103008.0,103000.0,106296.0,121091.0,99088.0,99301.0,99470.0,99859.0,100424.0,100924.0,100274.0,100797.0,100407.0,100440.0,100876.0,101363.0,101464.0,101701.0,101206.0,101433.0,101679.0,102644.0,104827.0,120000.0,98338.0,98831.0,99083.0,99294.0,99468.0,99738.0,99591.0,99567.0,100075.0,100375.0,101672.0,100136.0,100540.0,100232.0,100392.0,100618.0,102127.0,101162.0,100000000.0
