driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70
1,88299,82977,82617,82702,82673,82389,82312,82473,82220,82552,81951,81606,81777,81683,81493,81592,82191,81753,84449,107878,82543,83323,82581,82699,82814,82467,82929,82654,82789,82436,82433,82790,82415,82422,82187,82251,81998,82428,82074,81630,120748,108471,82398,82308,82483,82764,83038,82709,83151,83004,85043,83093,82547,83599,82771,82336,82351,82276,82003,82485,82849,82688,82199,82009,81783,81649,82087,82061,82857,82905
2,97073,87713,86160,85743,85279,86018,85458,85484,84906,84751,84608,84313,84405,83958,83933,84069,84014,83939,84602,83960,83759,84163,84164,83751,83731,84019,83992,84085,83891,83454,83531,83713,84032,83257,83648,82989,83494,82895,82770,83170,86047,109742,84083,83808,83892,83838,83649,83790,83935,83693,83527,83530,83569,84031,83711,83699,83644,83360,83747,83273,83120,83193,83119,83788,83098,82378,82183,83048,82294,83093
3,98428,89256,87171,87110,85938,85802,86089,85835,85870,85444,85087,85254,84798,84601,84670,84624,84408,84337,84405,84417,83711,84087,83993,83840,83291,83513,83524,83692,83169,86940,117179,86140,84157,84959,85981,84940,85004,85150,84858,84632,85040,86485,85642,86871,85200,85354,85349,85325,85109,85852,85006,84279,83818,83533,83137,82474,82397,85022,105250,82494,83239,82842,83385,84096,83691,83544,83259,83594,83678,inf
4,91882,84955,84153,84157,83686,83397,83410,83624,83384,83315,83114,82986,82796,83032,82607,83002,82585,82797,83307,82781,82533,85897,109195,83536,83421,83345,83179,83230,83464,82814,82785,82863,82902,83380,83216,83097,82630,82505,82828,83031,83281,83660,83676,82044,82092,82279,81793,81914,81833,84326,107032,83044,83568,83254,83121,82666,82607,82459,82533,82348,82216,82797,82412,82550,81867,81973,82066,82364,82644,83441
5,89841,83732,83339,83008,82732,82687,82708,82666,83047,82378,82101,82079,81829,82192,81859,81795,82180,82269,81753,81845,84501,110142,83310,83242,82997,83157,82966,82882,83009,82890,82634,84193,83600,83797,83488,82856,82546,82262,82195,82035,82803,82316,82380,82184,82187,82084,81914,85129,105756,83110,82398,82579,82724,82462,82557,82201,82225,82124,82017,82769,82808,83465,81945,82268,82235,82492,83073,83222,83251,83647
6,98871,89280,87182,87187,86340,85772,86386,85667,85775,85577,84976,85253,85027,84755,84741,84825,84423,84465,84401,84462,84122,84486,84068,83839,83827,83599,83719,83409,83384,83333,83524,86398,113013,85712,86474,85411,86602,85014,84708,84839,84734,85326,87266,85115,87253,84981,84502,85523,85810,90839,85528,86264,85379,84951,84206,84084,84222,83994,83813,84564,85843,84069,85744,83921,83754,83462,83307,83724,83755,inf
7,98141,89190,87153,86896,86044,85978,85990,85638,85585,85416,85110,84899,84676,84517,84528,84918,84393,84139,84358,84368,83697,84074,83994,83596,83743,83913,83532,83844,83220,84669,86703,121926,84267,86308,84230,84313,84424,85106,85069,84864,86237,85093,85405,87361,90679,138826,117082,86698,88648,85199,84950,86692,89147,85005,84728,84351,87685,88109,84338,86321,84167,83959,83856,87180,84179,83874,101068,inf,inf,inf
8,92510,85066,84512,83971,83616,83324,83386,84160,82866,83196,83098,83260,82643,83024,82884,82773,82356,82925,83432,82703,82586,86452,108614,83579,83699,83414,83456,82846,83543,82607,83025,82606,83470,83073,83033,83382,82720,82624,82741,82531,82897,83637,83892,82657,82070,81983,81843,81709,81773,83913,83551,103921,82215,81746,82002,81753,81746,81460,81267,81709,81195,81505,81585,81498,82001,82404,82845,85447,85323,86670
9,91408,84475,83605,83670,83411,83373,83517,83709,83744,83585,83196,82917,82713,82984,82652,82624,82681,85819,110761,83924,83681,84118,84324,84549,84380,84573,83722,83938,84162,83720,83601,83583,83573,83307,83614,83416,83293,83192,83063,82718,82628,82582,83272,82912,82913,84650,83481,83882,84137,85475,107019,82922,82819,83427,83831,82696,82924,82590,83760,83192,83313,83068,82426,82281,82137,82609,82655,82558,81993,81941
10,90470,84080,83794,83309,83218,83178,82792,82907,83051,82433,82419,82199,82525,81827,81836,81763,82002,82000,81715,84741,113239,83503,83113,82829,83138,82829,82755,82793,83321,82556,82568,82638,83232,83104,83410,83424,83342,82481,81849,81851,82049,81671,82448,81965,83512,83016,86206,106059,82658,82681,82798,82583,82344,82638,82650,82282,82325,83596,82121,82466,82091,82924,82273,82188,82647,82401,82021,82514,83596,87171
