driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57
1,94404,89638,89119,89044,88786,88919,88797,88379,88391,88326,88464,88424,88117,89037,88494,88438,106345,93568,87551,88473,88981,89879,89457,91474,90306,87952,87834,87846,87813,88532,88267,87711,87548,88974,87435,88354,87712,87558,87618,87525,88720,87473,88842,87033,87151,87347,87285,87328,88063,88989,87768,87607,87087,88299,87496,87527,88142
4.0,104745.0,91942.0,91709.0,91524.0,91760.0,91109.0,91280.0,91138.0,91256.0,90887.0,91138.0,91165.0,91182.0,91018.0,90996.0,109469.0,96481.0,90455.0,90651.0,90485.0,90574.0,90599.0,90632.0,90882.0,91176.0,90914.0,90675.0,91088.0,91302.0,91110.0,91251.0,91452.0,92066.0,90638.0,91390.0,90664.0,90595.0,91645.0,91660.0,90488.0,90195.0,90568.0,90444.0,90435.0,90203.0,90247.0,90081.0,90077.0,90493.0,92485.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
8,97493,90567,90163,89950,89598,89226,89311,89324,89628,89612,89466,89501,88941,89529,89418,89291,89257,88698,88916,88836,88987,89485,88616,88746,88707,106225,94126,87448,88054,87559,88057,87899,87951,88273,88298,87978,87850,88156,88732,87759,87409,87701,87725,87825,87483,87639,87312,87923,87099,87429,87421,87706,87209,87573,87460,86538,88982
13,99674,91151,90623,90613,90530,90508,90144,90075,90076,90110,90329,90423,90642,90367,90658,90365,90457,90552,90843,107482,95004,88966,89041,89448,89031,89049,89593,89900,89192,88975,88891,88979,88900,89195,88697,88937,88751,88818,88990,88923,89715,88652,88402,88768,88752,88757,88957,88654,88045,88341,88498,88258,88393,88831,88192,88490,94451
20,95078,89727,89043,89128,89127,89083,88865,88753,88234,88657,88393,88221,88372,88690,88507,88221,88364,88478,88118,88224,88578,88501,106995,93830,87726,87598,88046,87726,88009,88388,88119,88226,87701,87628,87483,87347,87620,87490,87586,87718,87386,87448,87819,87954,87735,87695,87735,88707,87613,87422,87782,87618,86638,87007,87369,87437,88709
154.0,100716.0,91242.0,91050.0,90763.0,90574.0,90571.0,90288.0,90361.0,90470.0,90296.0,90337.0,90183.0,90492.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
807.0,105237.0,92223.0,92092.0,91653.0,91580.0,91247.0,91474.0,91259.0,91131.0,91222.0,91159.0,90859.0,91154.0,91088.0,91004.0,109892.0,96123.0,90729.0,91091.0,90779.0,90589.0,90767.0,90277.0,90578.0,90959.0,90908.0,92276.0,91756.0,91292.0,110816.0,95021.0,90372.0,88853.0,88661.0,89115.0,89342.0,89659.0,89978.0,89145.0,89009.0,88753.0,88823.0,88804.0,88927.0,88726.0,88893.0,89411.0,90270.0,90402.0,91245.0,90586.0,88775.0,88722.0,88537.0,88486.0,89396.0,100000000.0
815.0,102868.0,91589.0,91539.0,91043.0,90748.0,91014.0,90620.0,90629.0,90503.0,90491.0,90759.0,90379.0,90511.0,90529.0,90223.0,90204.0,108359.0,94367.0,90191.0,89596.0,89684.0,89919.0,89971.0,90119.0,89937.0,89871.0,89720.0,89725.0,90286.0,89916.0,89667.0,89726.0,90338.0,89743.0,89172.0,89606.0,89434.0,89196.0,89156.0,88971.0,89049.0,89089.0,88896.0,88877.0,88790.0,89183.0,90701.0,88864.0,88650.0,88744.0,88754.0,88841.0,90499.0,91513.0,88474.0,88336.0,100000000.0
817.0,296773.0,92510.0,91619.0,92111.0,91961.0,91339.0,92309.0,92695.0,92687.0,90274.0,90039.0,90038.0,89939.0,89945.0,89813.0,89650.0,89533.0,89615.0,90163.0,89788.0,89447.0,90172.0,90407.0,89466.0,89708.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
822,96009,90141,89635,89301,89460,89135,89164,89488,89191,88875,89092,88789,88377,89214,88755,89785,89051,88860,88780,89042,88909,88965,88871,89671,106647,93438,87052,87273,87735,87496,88175,87453,87432,87513,88532,87139,87285,87437,87396,87711,88337,87525,88049,87597,87123,87555,87491,87103,87685,88717,88395,87844,87045,87412,88670,86593,87507
825.0,167633.0,97645.0,90558.0,90394.0,90636.0,90564.0,93910.0,93065.0,94740.0,91572.0,91215.0,91113.0,90677.0,90943.0,93469.0,91010.0,90466.0,90519.0,91745.0,91141.0,93849.0,91043.0,91421.0,92682.0,90544.0,92965.0,92373.0,91453.0,91071.0,91480.0,90901.0,91456.0,94496.0,90836.0,93065.0,91471.0,92893.0,90610.0,94331.0,92011.0,91648.0,92688.0,92942.0,110882.0,93603.0,87568.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
826.0,103910.0,91786.0,91610.0,91005.0,91076.0,90854.0,90852.0,90789.0,90821.0,90477.0,90351.0,90447.0,90363.0,90548.0,90297.0,90088.0,90282.0,89639.0,89985.0,89850.0,90001.0,90042.0,90242.0,90706.0,89764.0,89769.0,89571.0,89760.0,89915.0,90836.0,89623.0,89873.0,89954.0,111432.0,95649.0,89022.0,88653.0,88314.0,88043.0,87983.0,88075.0,88149.0,88287.0,88419.0,88731.0,90451.0,89235.0,89007.0,109074.0,94038.0,86711.0,86938.0,87656.0,87268.0,88054.0,88211.0,100000000.0
828.0,119379.0,92683.0,92814.0,93655.0,93097.0,92857.0,92605.0,92565.0,93831.0,92999.0,94226.0,92825.0,92489.0,92290.0,92368.0,92184.0,93672.0,92052.0,93802.0,92572.0,96505.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
830,98375,90829,90490,89988,89904,89636,89539,89548,89359,89553,89409,89529,89236,89559,89310,89034,89508,89159,88833,89043,89380,89834,89456,91016,108655,93552,87991,87759,87918,87705,88096,87865,87686,87749,87173,87527,87502,87383,87403,88398,87166,87045,86964,87631,87052,87178,87257,88453,87147,87670,87146,87380,87212,87354,88524,89402,90029
832.0,101891.0,91386.0,91658.0,90646.0,90745.0,90665.0,90624.0,90783.0,90930.0,90779.0,90393.0,90302.0,90207.0,90489.0,90167.0,90521.0,90658.0,107439.0,97066.0,90048.0,89938.0,90270.0,90267.0,90384.0,90194.0,89904.0,90075.0,89726.0,90091.0,89897.0,89527.0,89582.0,89801.0,89996.0,89706.0,89371.0,89408.0,89046.0,88936.0,88847.0,91130.0,89009.0,88815.0,90697.0,88661.0,88395.0,88642.0,89962.0,92976.0,88853.0,88423.0,88106.0,87677.0,88127.0,88327.0,88710.0,100000000.0
835.0,106279.0,94240.0,93249.0,92311.0,92630.0,92195.0,92364.0,92323.0,92559.0,92716.0,110997.0,93847.0,102136.0,95432.0,104405.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
