driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
15.0,102647.0,91438.0,90835.0,90455.0,90144.0,90623.0,89422.0,89723.0,89270.0,89507.0,89015.0,89146.0,89235.0,89270.0,88942.0,88990.0,88729.0,88575.0,88646.0,88102.0,90903.0,88863.0,88743.0,88918.0,108971.0,95243.0,89704.0,90318.0,89307.0,90052.0,89595.0,89439.0,89219.0,89045.0,89252.0,90014.0,88716.0,88276.0,88319.0,90330.0,89003.0,89373.0,90056.0,88412.0,88034.0,107574.0,95675.0,89380.0,89797.0,89984.0,90108.0,89650.0,90090.0,90246.0,90739.0,90153.0,89428.0,100000000.0
16.0,118060.0,92843.0,91680.0,91618.0,91436.0,93186.0,91303.0,92709.0,91216.0,90570.0,90362.0,90551.0,90139.0,89850.0,90026.0,89349.0,90824.0,89417.0,89487.0,90412.0,89693.0,112189.0,106868.0,109252.0,96004.0,93488.0,94168.0,90855.0,90537.0,89974.0,89582.0,91494.0,92453.0,89860.0,89575.0,90595.0,90545.0,88810.0,88905.0,88687.0,111121.0,98495.0,90106.0,91261.0,91336.0,92068.0,92216.0,96045.0,90711.0,90280.0,89845.0,92446.0,90374.0,90453.0,89753.0,88849.0,100000000.0,100000000.0
17.0,101188.0,90632.0,90259.0,90279.0,89878.0,89785.0,89471.0,89543.0,89043.0,89739.0,88721.0,89271.0,89023.0,88782.0,88675.0,88312.0,88583.0,88091.0,87975.0,87746.0,87501.0,117967.0,98354.0,90231.0,89876.0,90196.0,89538.0,90118.0,90338.0,89972.0,89868.0,89885.0,90683.0,89112.0,89121.0,89141.0,88662.0,88509.0,88298.0,91006.0,88931.0,122011.0,95636.0,90989.0,91187.0,90245.0,91888.0,91936.0,93981.0,90685.0,90126.0,89390.0,89091.0,89319.0,88807.0,91825.0,89990.0,100000000.0
18.0,105274.0,92557.0,91575.0,91793.0,90966.0,90978.0,90548.0,91065.0,90460.0,90296.0,90218.0,90594.0,90153.0,91057.0,90153.0,90857.0,89709.0,89565.0,89367.0,89398.0,89146.0,89085.0,89851.0,88651.0,88547.0,89473.0,109466.0,95256.0,89668.0,100216.0,94710.0,89873.0,91680.0,89777.0,89398.0,89397.0,89367.0,89013.0,89087.0,89398.0,88951.0,88387.0,108583.0,95482.0,89872.0,90175.0,90746.0,89871.0,93063.0,89820.0,89726.0,89583.0,89282.0,89245.0,89350.0,89082.0,88939.0,100000000.0
19.0,114892.0,92589.0,92061.0,92339.0,92404.0,95323.0,91888.0,91583.0,91575.0,91154.0,90706.0,90791.0,90693.0,90018.0,89929.0,91277.0,89939.0,89280.0,90036.0,89721.0,91499.0,89317.0,89486.0,88886.0,88598.0,88688.0,90503.0,91831.0,108360.0,95072.0,90358.0,89708.0,89466.0,89109.0,88798.0,89128.0,88844.0,88800.0,90537.0,89356.0,88489.0,88503.0,88969.0,89353.0,107236.0,95459.0,91968.0,90939.0,92403.0,91845.0,90664.0,90143.0,91578.0,90036.0,89850.0,89641.0,100000000.0,100000000.0
21,99746,90303,89530,89077,89326,89760,89192,88485,88516,88034,87897,88266,87988,87958,87534,87169,87425,86892,87180,108374,93804,89060,88749,88820,89116,88875,88442,88636,88535,88599,88067,88533,88383,87980,88139,87778,88175,88381,88572,88232,87518,87481,88269,106475,95062,89075,89614,89131,89026,91656,89042,89402,88221,88652,88095,88328,88337,88327
22.0,105703.0,92527.0,91780.0,91827.0,91135.0,90785.0,90564.0,91076.0,90597.0,90396.0,89825.0,90514.0,90371.0,89484.0,88361.0,88186.0,88098.0,88188.0,110486.0,94141.0,89072.0,88818.0,88973.0,89330.0,88871.0,88954.0,88915.0,89014.0,88765.0,89117.0,90298.0,88598.0,88411.0,89626.0,88604.0,88369.0,88636.0,88720.0,108371.0,94477.0,88868.0,88605.0,89448.0,88597.0,88686.0,88637.0,89352.0,89275.0,89347.0,92564.0,89359.0,88617.0,88598.0,88501.0,88878.0,89829.0,89865.0,100000000.0
23.0,102012.0,91371.0,90603.0,90368.0,90060.0,90165.0,89535.0,89792.0,89426.0,89458.0,89022.0,89731.0,89317.0,89099.0,89103.0,88872.0,88504.0,88440.0,88394.0,88265.0,88351.0,88876.0,87950.0,108543.0,94350.0,90312.0,89936.0,89189.0,89009.0,89733.0,89123.0,88928.0,88889.0,88720.0,88808.0,90213.0,88732.0,88653.0,90078.0,88196.0,88179.0,87796.0,88087.0,87838.0,109169.0,94002.0,89093.0,89200.0,91171.0,90330.0,89673.0,89400.0,89366.0,89644.0,93385.0,90777.0,90736.0,100000000.0
24.0,109114.0,93978.0,92542.0,91802.0,91116.0,91238.0,91116.0,91174.0,90679.0,90473.0,90025.0,90483.0,90336.0,90508.0,89712.0,89854.0,89718.0,89648.0,89593.0,89401.0,89023.0,88971.0,110777.0,95978.0,90157.0,90901.0,91978.0,91877.0,90380.0,91279.0,91686.0,90203.0,89465.0,89032.0,89210.0,88978.0,88748.0,88992.0,89063.0,89200.0,88988.0,90342.0,89166.0,88282.0,107535.0,95311.0,89578.0,89851.0,91024.0,90034.0,91023.0,89690.0,89666.0,89261.0,89402.0,89350.0,89453.0,100000000.0
25.0,106955.0,94212.0,92647.0,91191.0,90866.0,91084.0,90510.0,90597.0,90338.0,90526.0,90250.0,90423.0,90458.0,89881.0,89854.0,89999.0,89951.0,89849.0,89506.0,89007.0,89133.0,88980.0,90915.0,88303.0,88315.0,91407.0,89258.0,90466.0,89354.0,90036.0,89461.0,112432.0,94530.0,89942.0,89535.0,89744.0,89418.0,89077.0,89248.0,91302.0,89169.0,88446.0,89904.0,89179.0,89117.0,89432.0,89735.0,89818.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
26.0,108155.0,94232.0,92380.0,91591.0,90883.0,91476.0,91236.0,90760.0,90429.0,90575.0,89840.0,90841.0,90207.0,90049.0,90119.0,89975.0,89863.0,89465.0,89467.0,89406.0,89045.0,88953.0,90367.0,90447.0,110934.0,96431.0,91127.0,93097.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
27.0,112523.0,93586.0,92747.0,92479.0,92506.0,92152.0,91474.0,91539.0,90899.0,91115.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
