driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58
2,114664,98934,98513,97353,97467,96465,105349,103291,146814,154955,98009,96549,96904,98198,98159,96762,95711,95561,96523,94749,94974,95298,206686,100936,98557,96755,97403,99140,100867,100607,97987,95977,95720,95619,96058,95523,97748,95574,95279,96303,96150,95121,95017,95172,94544,95470,95047,94231,94387,94488,94649,94206,94111,94192,94660,94714,inf,inf
14,100944,94700,94410,94274,94066,93950,93653,126527,148436,163395,160194,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
15,105579,97019,96252,95731,95586,95548,95765,117938,148155,159389,96785,96141,95337,94750,94719,94538,94580,94431,94804,94528,94288,94302,94273,94228,93824,93644,93730,93223,93810,93567,95955,94561,94184,94412,94368,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
18,111008,97921,98510,97032,96816,96373,100136,110228,148247,155473,97054,96679,96558,96085,95507,95746,95735,95051,95267,95197,94932,94875,94798,94445,94540,94566,94221,94300,93921,94583,94507,94006,93566,94010,93841,93351,119751,98954,95025,95066,94592,94999,94873,94806,94554,94452,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
21,109187,97988,97532,96542,96527,96265,99598,109913,147287,158088,97843,96511,96340,95899,95288,95786,95013,95429,95064,94829,94890,94942,94727,94572,94635,93963,94306,94112,93848,93956,93964,93896,93603,93449,93488,119089,99111,97199,97069,94982,95063,95068,95032,94794,94391,94480,95179,95028,94661,94636,94464,93890,94192,94042,94190,93727,93519,94066
22,104620,96427,95929,95745,95997,95752,96275,116974,148179,160402,96565,95954,95155,94537,94548,94524,94192,94308,95554,94582,94151,94093,93962,94037,93328,93266,92747,92790,92783,92964,92993,92636,118585,98018,93663,93628,93233,91811,91863,92117,91481,92133,92151,92430,92800,114761,99331,94315,92691,92659,92745,92751,93420,93606,93702,94000,94183,95356
23,110129,97706,97504,96736,96523,96458,99619,110323,146772,157712,97880,96409,96541,95753,95630,95535,95003,95368,95390,94800,95033,94509,94692,94734,94611,94107,94084,94186,94056,93769,93957,93874,93603,93477,93413,93846,92779,121256,98108,93210,94106,93899,93441,93365,93535,93052,93444,93486,93103,92525,92653,92677,93268,92762,93223,93348,94056,96958
25,111649,97888,97559,96602,96899,96304,99860,110063,148035,155855,97666,96527,96613,95846,95616,95835,95867,94880,95356,94849,95046,94844,94640,94401,94949,94254,94201,93853,93880,94314,94303,93635,93459,93943,120382,100147,94998,96948,95003,94930,94725,94811,94169,94382,94049,94992,94340,94341,94331,95370,94368,93895,93667,94075,93959,93995,93812,93722
30,101838,94954,94273,94343,94155,93723,94096,127580,148149,162050,96358,92964,94066,93227,92763,92471,92329,92121,93202,93939,93907,93599,92822,92319,93224,91846,92011,91752,91795,120020,99493,94223,93702,94038,93845,93821,94141,94434,94171,94306,95396,94141,94552,93899,94055,94231,93951,94887,93455,93185,92858,92638,94244,93932,94243,95372,96258,102620
35,106488,97563,97113,96564,96309,96109,96142,115243,147649,158726,97501,96476,96252,95814,95343,95303,95154,94765,95459,94851,95038,94579,94608,94332,94076,94268,94281,94506,94023,94571,94120,93795,93809,93314,93185,93943,121840,100890,96486,95257,94681,95500,95278,94685,94554,94486,95150,94936,94796,94489,94408,94071,94076,94135,94121,93663,93309,94351
