driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56,lap_57,lap_58,lap_59,lap_60,lap_61,lap_62,lap_63,lap_64,lap_65,lap_66,lap_67,lap_68,lap_69,lap_70,lap_71
1,73004,69252,69633,69326,69307,69051,69209,68972,69632,69519,69319,69320,69501,68911,87525,85813,68607,68667,68718,68915,68419,68607,68827,68343,72250,85039,67999,68209,68399,68592,68549,68380,69022,68651,69288,69063,68521,69880,69875,68648,68660,68410,68469,68236,68456,67923,67977,68478,68854,68372,68496,71638,84070,67571,68062,67460,68287,67241,67591,67996,68204,68439,inf,inf,inf,inf,inf,inf,inf,inf,inf
4,82092,73383,71950,71255,71179,72568,72738,71427,71101,71334,71183,72614,71086,78315,93710,87388,69835,70238,70354,70125,70077,70050,69908,69892,69903,69741,69814,69988,70096,69969,69753,69940,70046,70945,70034,69552,69756,69732,70955,69367,71554,69270,69304,69393,69316,69441,69564,69321,69272,69602,69321,69267,69338,69360,69056,69237,70086,69200,69009,69160,69044,70194,70880,68988,69474,69438,69167,68686,68661,69167,inf
8,75737,70489,69891,69837,69969,69848,69928,69890,69465,69582,69438,68954,69874,69238,88350,93640,68274,68409,68465,70439,68859,68784,68779,68548,68581,68607,68582,68501,68496,68440,68694,68591,68734,68852,68884,68689,68801,69072,68546,68395,68820,68585,68348,68543,68215,68248,68569,68374,67871,67696,68263,67799,68019,68084,67991,67782,67896,67390,67743,67443,67649,68252,67724,68071,67802,66975,67471,67286,67293,67217,66957
20,77370,71070,70885,70226,69713,69781,69285,69816,69264,69375,69664,69329,70303,69232,89122,96112,68321,68743,68495,68548,68248,68913,68558,68243,67989,68713,68535,68547,68326,68397,68253,68331,69100,68644,68539,68706,68674,69249,68372,68535,68654,68851,68276,68327,68273,68047,68228,68007,68438,67741,67952,67921,67782,68070,68446,67779,68582,67301,67666,67379,67684,67586,67675,68066,67645,67283,67082,67377,67180,67198,67183
154,76540,71320,72422,70337,70155,70364,69937,69956,69996,70166,70262,70223,70448,70214,93593,92147,69071,69688,69690,69770,69864,69794,69665,69277,69558,69714,69509,69693,69477,69901,69577,69849,69726,69571,69522,69723,69342,69630,69462,69249,69600,69255,70091,69189,69487,69250,69399,69274,69298,69129,69337,69544,69449,69836,70110,69630,69354,69497,69641,71192,70085,72458,70161,69464,69325,69091,69081,69133,69508,69176,inf
807,77932,72267,71460,70707,70757,70728,70380,70631,70386,70579,74107,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
815,79356,73062,71715,71123,71171,70029,70361,70523,70574,70786,70341,70720,70402,70148,97598,76355,69409,69977,70150,70616,69729,69805,69811,69782,69400,69436,72843,87041,69310,69098,69291,69449,69692,69338,69536,69331,69545,69705,69203,69605,69778,69742,69702,69366,69578,69424,69574,71301,69150,68939,68903,69256,71806,69729,69018,68906,68618,68829,69119,68590,68845,68623,68758,68547,68583,68504,68992,69017,69666,77214,inf
817,76306,70661,70348,69946,69758,69594,69896,69683,69628,69719,69387,69365,69882,69135,88735,93130,68228,68319,68558,68201,68580,68656,68808,68696,68525,68585,68389,68745,68886,68676,68681,68592,68710,68735,68816,68809,69178,74630,86081,68855,68628,68484,68435,68147,68027,67591,68689,68490,67835,68806,68719,68358,67943,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
822,73765,69833,69740,69657,69263,69906,69077,69140,69221,69547,69222,69044,69803,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
825,77136,72319,71488,70836,70616,70637,70072,70422,70187,70345,70623,70545,70677,70444,94479,81372,69462,69723,69663,69673,69756,69864,69860,69518,69508,69349,69274,73016,86358,68531,69796,68867,69113,69230,69491,69596,69711,69665,69284,69490,69113,69133,69270,69454,69475,69095,69547,69046,69456,69446,69540,70053,71432,69701,69421,70868,70195,69465,69375,69360,68813,68802,69052,68627,68560,68537,68538,68566,68613,68476,inf
828,80629,74012,71412,71356,71460,72600,71276,71707,71187,71168,70632,72355,72084,78791,93576,73509,70615,70841,70827,70521,70472,70596,70412,69911,69690,69680,69786,69795,69760,71066,69521,70046,70059,70383,69498,69494,69340,69387,69203,69170,69357,69287,69382,69612,73355,86022,68651,68795,69018,69380,69123,69083,69412,69889,68792,70666,68540,69126,68732,69873,69511,69392,70888,70288,69740,69029,68216,68512,68654,72861,inf
830,75229,69911,69816,69706,69728,69617,69405,69401,69263,69320,69299,69306,69785,69133,87553,93857,68687,68682,68736,69037,68445,68557,68451,68429,68365,68509,68351,68461,68784,68376,68302,68417,68475,68689,68594,68428,68912,68815,68566,68719,68713,68471,68558,68873,68371,68134,68181,68384,68203,68265,68037,67999,68212,68415,68291,68087,68055,67941,67825,67703,67925,67861,67828,68359,68042,67634,67558,67469,67449,67442,67623
832,78889,72497,71435,70897,70996,70624,70478,70671,70577,70590,70650,72096,70630,70216,95806,88431,69189,69654,69629,69594,69551,69658,69766,70115,69732,69859,70077,70633,70730,70553,70868,71897,71344,75982,91460,69165,68766,69303,70034,69857,69637,69345,69881,69532,68991,69175,69538,69367,70690,70431,69454,69409,69495,69488,69483,69461,69432,69162,69261,69116,69851,69626,69923,70088,70036,69537,69451,69777,69919,70886,inf
