driverId,lap_1,lap_2,lap_3,lap_4,lap_5,lap_6,lap_7,lap_8,lap_9,lap_10,lap_11,lap_12,lap_13,lap_14,lap_15,lap_16,lap_17,lap_18,lap_19,lap_20,lap_21,lap_22,lap_23,lap_24,lap_25,lap_26,lap_27,lap_28,lap_29,lap_30,lap_31,lap_32,lap_33,lap_34,lap_35,lap_36,lap_37,lap_38,lap_39,lap_40,lap_41,lap_42,lap_43,lap_44,lap_45,lap_46,lap_47,lap_48,lap_49,lap_50,lap_51,lap_52,lap_53,lap_54,lap_55,lap_56
1,189012,163027,169724,164318,165619,163886,165354,160554,122357,119481,119061,127120,118884,118915,118625,120696,117442,117759,130708,129579,172443,157668,119234,117426,117438,117428,118688,118215,117741,117408,117625,116353,121264,139428,115153,115554,115322,115660,114665,115152,115669,117796,115201,114936,115534,114972,118872,116899,122526,118403,117809,116442,116997,117420,117092,116797
2,194045,161213,169736,165473,164677,163995,165531,158967,122921,121339,124139,120041,132946,121245,119716,118012,119733,128199,154064,125184,144545,147356,123836,122321,120489,119717,119715,118361,119355,119312,121312,117744,118611,117060,118216,115522,114867,114826,114164,114158,114657,114563,114912,116189,115603,116558,116678,117374,117597,117603,122875,118298,117974,122170,119975,123630
3.0,185168.0,163838.0,168157.0,164500.0,172518.0,181171.0,165932.0,153770.0,123385.0,120547.0,121765.0,122800.0,121873.0,122385.0,119534.0,119096.0,118740.0,125517.0,146120.0,131114.0,145579.0,147651.0,123999.0,122732.0,120839.0,119536.0,121165.0,120397.0,120306.0,119625.0,119594.0,117926.0,119060.0,117171.0,117328.0,116232.0,115912.0,115628.0,116402.0,120722.0,141475.0,114673.0,114763.0,114609.0,117984.0,118243.0,119247.0,143119.0,137766.0,114747.0,116620.0,120550.0,122429.0,114867.0,114243.0,100000000.0
4,177018,165674,165276,166565,165727,166003,169675,180376,123462,120123,121484,120103,120997,117737,119397,118283,120207,117814,151275,125585,156102,148781,122379,118862,117755,118518,117822,118145,119449,117503,117111,115481,115515,116575,120170,136297,127804,114481,115890,115686,114824,115247,115007,115449,115296,115352,116181,116557,117048,115925,117912,118300,117949,116840,117954,118846
5,195137,161021,170664,164538,165067,163548,166618,158231,123127,121827,119082,119765,120915,119776,120385,120794,117558,117917,130683,130585,171083,155110,121250,118359,118477,117984,117953,117764,118211,117001,116932,117012,117190,121417,138662,115853,115614,114870,115285,115085,114516,115399,115123,115197,114599,115475,115271,116870,117105,116011,116419,118920,117691,117585,116368,117688
6.0,197469.0,163789.0,168043.0,164524.0,165733.0,163612.0,165467.0,158099.0,124499.0,122873.0,123396.0,121079.0,118652.0,119310.0,118278.0,120193.0,122303.0,117962.0,149969.0,123486.0,158178.0,150441.0,123449.0,120048.0,117841.0,118994.0,118465.0,142914.0,118101.0,117249.0,117601.0,123305.0,139775.0,117141.0,116193.0,117119.0,116623.0,116167.0,116298.0,145220.0,139899.0,120844.0,134513.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
7,199563,162781,167940,164954,165468,163910,165376,158092,121657,121016,119365,120599,120482,119596,119940,120373,117711,118468,130736,132773,169022,158953,122582,120188,119021,119213,117562,122424,117918,121639,141180,115289,115466,117877,114967,131437,115016,114130,114795,114295,114071,113786,113474,113833,114195,115733,115569,116178,116351,116225,116127,119357,117829,119395,121055,120689
8,186728,164216,167934,166819,165026,163483,165210,161216,123741,121380,119714,122046,119343,119835,120225,118975,117124,117585,131270,129563,172519,157774,121584,117666,117740,117420,123834,145473,117152,117855,119718,118765,117883,117359,117480,117125,115719,115396,117057,115570,116416,115630,115740,115487,116332,116181,117136,116803,116853,116140,116960,117480,118353,119030,119220,118952
9,206432,164474,167030,166464,162174,164893,163591,157233,123497,121003,121515,122669,120187,118418,119147,117626,126147,154556,130539,125608,143609,147174,121644,119542,120169,118404,117639,121477,119573,119051,122698,119601,118317,118076,123306,143554,115430,116542,116345,116383,115951,115528,115447,115350,115708,115935,115583,115387,116335,115941,116818,117079,116883,117648,115565,117443
10,207838,164234,167926,168219,161773,162818,163550,156778,122179,119879,122067,118648,117003,122124,118786,119141,120457,118388,150763,124355,157977,150302,123331,124570,141323,115869,118353,118211,118017,121285,117856,118438,116435,116983,117358,116408,115913,115229,115484,114912,113559,112703,113194,113344,115504,116379,117982,115806,117667,117185,117882,117424,116595,117065,116210,118282
12.0,201731.0,163697.0,166907.0,165036.0,165334.0,164300.0,164423.0,158780.0,122186.0,121779.0,123555.0,122116.0,124758.0,120104.0,118733.0,118553.0,119989.0,121476.0,148725.0,130273.0,154809.0,150791.0,121254.0,120852.0,120780.0,119366.0,119703.0,165794.0,155060.0,118674.0,118211.0,119862.0,122801.0,121058.0,116726.0,116397.0,119576.0,116719.0,116519.0,116025.0,116090.0,115535.0,118371.0,121353.0,145134.0,166329.0,116538.0,117419.0,116502.0,118449.0,119224.0,118722.0,116604.0,116704.0,100000000.0,100000000.0
13.0,195500.0,163588.0,168982.0,164357.0,165423.0,163507.0,165944.0,158258.0,123181.0,119791.0,118350.0,119636.0,119580.0,116610.0,116579.0,116484.0,117487.0,118782.0,126497.0,134428.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
15.0,183232.0,164355.0,168432.0,164182.0,166543.0,165633.0,165810.0,161330.0,122308.0,121253.0,120504.0,121464.0,120889.0,120330.0,123238.0,123071.0,131558.0,238709.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
16.0,202517.0,164122.0,169208.0,167699.0,168312.0,161850.0,164705.0,155340.0,122223.0,122271.0,120609.0,121857.0,119188.0,118701.0,119933.0,120175.0,120849.0,124482.0,153479.0,151622.0,128525.0,146887.0,121712.0,119894.0,118003.0,117172.0,117883.0,120932.0,119579.0,124667.0,117734.0,117112.0,118175.0,116811.0,116663.0,115481.0,115783.0,115154.0,115412.0,114882.0,114777.0,116548.0,116174.0,115954.0,116364.0,116439.0,116784.0,115579.0,117997.0,117668.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0
17,177869,165396,165304,166678,165525,166321,165105,164121,118665,116795,115318,115724,118434,119936,141769,117132,116552,116775,128607,131730,178077,158982,119474,116583,116328,116383,116468,116430,116715,115539,120512,116939,114254,114197,113984,113382,113984,113412,117063,135571,113275,112980,113736,113577,114558,113975,113722,114587,116332,115821,114855,115817,115726,116302,115503,115656
18,180248,165096,167423,165234,165243,166542,165898,162459,120680,118275,117309,116671,116137,116344,115951,116791,115882,117323,124122,158434,172234,165966,118320,116090,116267,116723,116335,117100,119669,117153,117082,117967,116650,115404,116105,115280,114045,114171,114107,113717,115224,119972,137085,113546,114917,114563,115307,116435,117256,116776,116783,117325,117303,117478,117214,118829
20,175414,165669,165868,166693,165836,165598,166396,163963,117140,115783,115783,115820,115277,114681,120463,141102,116562,117383,129175,136592,171447,166986,114646,114687,115535,115479,115201,116064,117084,115305,115066,115155,114920,114418,113864,113435,118612,137900,112918,113812,113261,112627,112715,113727,113455,114892,114977,115082,116133,115307,115329,116656,117035,116130,116097,116330
